,Stability
graph_3_2_node_650,0
graph_3_2_node_747,0
graph_3_2_node_551,0
graph_3_2_node_573,1
graph_3_2_node_274,0
graph_3_2_node_997,1
graph_3_2_node_806,1
graph_3_2_node_693,0
graph_3_2_node_194,0
graph_3_2_node_107,0
graph_3_2_node_658,1
graph_3_2_node_45,1
graph_3_2_node_665,1
graph_3_2_node_704,0
graph_3_2_node_906,1
graph_3_2_node_715,0
graph_3_2_node_484,0
graph_3_2_node_921,0
graph_3_2_node_816,0
graph_3_2_node_81,0
graph_3_2_node_343,1
graph_3_2_node_839,0
graph_3_2_node_679,0
graph_3_2_node_390,1
graph_3_2_node_888,0
graph_3_2_node_305,1
graph_3_2_node_834,0
graph_3_2_node_382,1
graph_3_2_node_522,1
graph_3_2_node_35,1
graph_3_2_node_531,0
graph_3_2_node_985,1
graph_3_2_node_804,1
graph_3_2_node_260,0
graph_3_2_node_598,1
graph_3_2_node_545,1
graph_3_2_node_172,0
graph_3_2_node_73,0
graph_3_2_node_877,1
graph_3_2_node_494,0
graph_3_2_node_175,1
graph_3_2_node_341,1
graph_3_2_node_720,0
graph_3_2_node_577,1
graph_3_2_node_78,0
graph_3_2_node_907,1
graph_3_2_node_973,1
graph_3_2_node_447,1
graph_3_2_node_190,0
graph_3_2_node_456,1
graph_3_2_node_241,0
graph_3_2_node_745,0
graph_3_2_node_324,0
graph_3_2_node_547,1
graph_3_2_node_662,0
graph_3_2_node_890,1
graph_3_2_node_234,0
graph_3_2_node_624,0
graph_3_2_node_161,0
graph_3_2_node_951,1
graph_3_2_node_212,0
graph_3_2_node_539,0
graph_3_2_node_898,1
graph_3_2_node_228,0
graph_3_2_node_945,1
graph_3_2_node_775,1
graph_3_2_node_915,0
graph_3_2_node_391,1
graph_3_2_node_492,1
graph_3_2_node_903,1
graph_3_2_node_18,1
graph_3_2_node_380,0
graph_3_2_node_506,0
graph_3_2_node_268,1
graph_3_2_node_23,1
graph_3_2_node_568,1
graph_3_2_node_240,0
graph_3_2_node_466,0
graph_3_2_node_275,0
graph_3_2_node_627,0
graph_3_2_node_122,1
graph_3_2_node_464,1
graph_3_2_node_922,0
graph_3_2_node_977,0
graph_3_2_node_521,1
graph_3_2_node_952,0
graph_3_2_node_809,0
graph_3_2_node_546,0
graph_3_2_node_406,0
graph_3_2_node_230,1
graph_3_2_node_703,1
graph_3_2_node_418,1
graph_3_2_node_583,1
graph_3_2_node_944,1
graph_3_2_node_527,1
graph_3_2_node_904,1
graph_3_2_node_156,0
graph_3_2_node_780,1
graph_3_2_node_334,0
graph_3_2_node_968,1
graph_3_2_node_487,1
graph_3_2_node_55,1
graph_3_2_node_953,1
graph_3_2_node_631,1
graph_3_2_node_899,1
graph_3_2_node_644,1
graph_3_2_node_811,1
graph_3_2_node_0,0
graph_3_2_node_781,1
graph_3_2_node_744,0
graph_3_2_node_670,0
graph_3_2_node_699,0
graph_3_2_node_290,0
graph_3_2_node_1,1
graph_3_2_node_758,0
graph_3_2_node_219,1
graph_3_2_node_920,1
graph_3_2_node_19,0
graph_3_2_node_31,1
graph_3_2_node_345,0
graph_3_2_node_772,1
graph_3_2_node_315,0
graph_3_2_node_159,0
graph_3_2_node_687,0
graph_3_2_node_548,0
graph_3_2_node_948,0
graph_3_2_node_901,0
graph_3_2_node_542,0
graph_3_2_node_923,1
graph_3_2_node_367,1
graph_3_2_node_575,0
graph_3_2_node_940,1
graph_3_2_node_262,1
graph_3_2_node_302,1
graph_3_2_node_554,1
graph_3_2_node_713,1
graph_3_2_node_95,1
graph_3_2_node_448,0
graph_3_2_node_205,1
graph_3_2_node_227,0
graph_3_2_node_111,1
graph_3_2_node_941,0
graph_3_2_node_769,1
graph_3_2_node_116,0
graph_3_2_node_756,0
graph_3_2_node_647,0
graph_3_2_node_76,0
graph_3_2_node_676,1
graph_3_2_node_789,0
graph_3_2_node_118,0
graph_3_2_node_820,1
graph_3_2_node_812,0
graph_3_2_node_824,0
graph_3_2_node_500,0
graph_3_2_node_710,0
graph_3_2_node_336,0
graph_3_2_node_589,1
graph_3_2_node_740,1
graph_3_2_node_596,1
graph_3_2_node_567,0
graph_3_2_node_427,1
graph_3_2_node_20,1
graph_3_2_node_308,0
graph_3_2_node_154,1
graph_3_2_node_459,0
graph_3_2_node_121,0
graph_3_2_node_140,1
graph_3_2_node_468,0
graph_3_2_node_651,1
graph_3_2_node_33,0
graph_3_2_node_210,1
graph_3_2_node_981,0
graph_3_2_node_526,1
graph_3_2_node_881,1
graph_3_2_node_764,1
graph_3_2_node_88,1
graph_3_2_node_54,1
graph_3_2_node_535,0
graph_3_2_node_396,1
graph_3_2_node_482,0
graph_3_2_node_491,1
graph_3_2_node_700,0
graph_3_2_node_143,1
graph_3_2_node_342,0
graph_3_2_node_16,0
graph_3_2_node_883,1
graph_3_2_node_493,1
graph_3_2_node_41,0
graph_3_2_node_835,0
graph_3_2_node_705,1
graph_3_2_node_52,1
graph_3_2_node_994,1
graph_3_2_node_741,1
graph_3_2_node_455,1
graph_3_2_node_43,0
graph_3_2_node_828,1
graph_3_2_node_717,1
graph_3_2_node_403,1
graph_3_2_node_375,0
graph_3_2_node_378,0
graph_3_2_node_841,0
graph_3_2_node_733,1
graph_3_2_node_103,1
graph_3_2_node_848,1
graph_3_2_node_585,1
graph_3_2_node_701,0
graph_3_2_node_760,0
graph_3_2_node_617,0
graph_3_2_node_987,0
graph_3_2_node_89,0
graph_3_2_node_113,1
graph_3_2_node_229,0
graph_3_2_node_517,1
graph_3_2_node_505,0
graph_3_2_node_663,1
graph_3_2_node_746,0
graph_3_2_node_902,1
graph_3_2_node_842,1
graph_3_2_node_381,0
graph_3_2_node_63,0
graph_3_2_node_301,1
graph_3_2_node_657,1
graph_3_2_node_222,1
graph_3_2_node_28,1
graph_3_2_node_830,0
graph_3_2_node_87,1
graph_3_2_node_224,0
graph_3_2_node_734,1
graph_3_2_node_707,0
graph_3_2_node_64,1
graph_3_2_node_91,1
graph_3_2_node_689,1
graph_3_2_node_10,0
graph_3_2_node_685,0
graph_3_2_node_963,1
graph_3_2_node_673,0
graph_3_2_node_57,0
graph_3_2_node_283,1
graph_3_2_node_988,0
graph_3_2_node_369,0
graph_3_2_node_56,0
graph_3_2_node_910,0
graph_3_2_node_449,0
graph_3_2_node_434,0
graph_3_2_node_571,0
graph_3_2_node_791,0
graph_3_2_node_677,0
graph_3_2_node_608,0
graph_3_2_node_258,1
graph_3_2_node_286,0
graph_3_2_node_395,0
graph_3_2_node_278,1
graph_3_2_node_426,1
graph_3_2_node_927,1
graph_3_2_node_139,1
graph_3_2_node_170,0
graph_3_2_node_467,0
graph_3_2_node_9,0
graph_3_2_node_261,0
graph_3_2_node_622,0
graph_3_2_node_248,0
graph_3_2_node_401,0
graph_3_2_node_560,0
graph_3_2_node_990,0
graph_3_2_node_453,1
graph_3_2_node_245,1
graph_3_2_node_414,1
graph_3_2_node_232,1
graph_3_2_node_104,1
graph_3_2_node_463,1
graph_3_2_node_36,0
graph_3_2_node_337,1
graph_3_2_node_897,1
graph_3_2_node_829,0
graph_3_2_node_857,1
graph_3_2_node_778,0
graph_3_2_node_532,1
graph_3_2_node_523,0
graph_3_2_node_553,0
graph_3_2_node_664,1
graph_3_2_node_249,0
graph_3_2_node_379,1
graph_3_2_node_409,1
graph_3_2_node_233,1
graph_3_2_node_383,1
graph_3_2_node_543,1
graph_3_2_node_201,1
graph_3_2_node_199,1
graph_3_2_node_495,0
graph_3_2_node_14,0
graph_3_2_node_795,1
graph_3_2_node_462,1
graph_3_2_node_422,0
graph_3_2_node_626,0
graph_3_2_node_785,1
graph_3_2_node_563,0
graph_3_2_node_236,0
graph_3_2_node_924,0
graph_3_2_node_767,0
graph_3_2_node_169,0
graph_3_2_node_322,0
graph_3_2_node_768,1
graph_3_2_node_836,0
graph_3_2_node_294,0
graph_3_2_node_805,0
graph_3_2_node_101,0
graph_3_2_node_591,0
graph_3_2_node_166,0
graph_3_2_node_195,0
graph_3_2_node_800,0
graph_3_2_node_838,0
graph_3_2_node_937,0
graph_3_2_node_231,0
graph_3_2_node_242,1
graph_3_2_node_49,0
graph_3_2_node_716,0
graph_3_2_node_458,0
graph_3_2_node_67,1
graph_3_2_node_454,1
graph_3_2_node_751,0
graph_3_2_node_182,1
graph_3_2_node_282,0
graph_3_2_node_157,0
graph_3_2_node_213,1
graph_3_2_node_851,0
