,Stability
graph_2_5_node_882,1
graph_2_5_node_12,1
graph_2_5_node_293,1
graph_2_5_node_247,1
graph_2_5_node_879,0
graph_2_5_node_149,1
graph_2_5_node_408,1
graph_2_5_node_622,0
graph_2_5_node_683,1
graph_2_5_node_787,0
graph_2_5_node_940,1
graph_2_5_node_227,1
graph_2_5_node_189,1
graph_2_5_node_843,0
graph_2_5_node_39,0
graph_2_5_node_796,1
graph_2_5_node_813,1
graph_2_5_node_201,1
graph_2_5_node_3,0
graph_2_5_node_652,1
graph_2_5_node_689,1
graph_2_5_node_341,1
graph_2_5_node_648,1
graph_2_5_node_880,1
graph_2_5_node_724,0
graph_2_5_node_267,1
graph_2_5_node_173,0
graph_2_5_node_92,1
graph_2_5_node_299,1
graph_2_5_node_596,1
graph_2_5_node_460,1
graph_2_5_node_79,0
graph_2_5_node_797,1
graph_2_5_node_13,1
graph_2_5_node_694,0
graph_2_5_node_347,1
graph_2_5_node_535,0
graph_2_5_node_662,1
graph_2_5_node_282,1
graph_2_5_node_195,1
graph_2_5_node_944,1
graph_2_5_node_597,0
graph_2_5_node_586,1
graph_2_5_node_583,1
graph_2_5_node_798,1
graph_2_5_node_233,1
graph_2_5_node_684,0
graph_2_5_node_78,0
graph_2_5_node_847,0
graph_2_5_node_619,0
graph_2_5_node_650,0
graph_2_5_node_153,1
graph_2_5_node_633,1
graph_2_5_node_668,1
graph_2_5_node_346,1
graph_2_5_node_71,0
graph_2_5_node_677,0
graph_2_5_node_260,0
graph_2_5_node_17,0
graph_2_5_node_884,1
graph_2_5_node_4,1
graph_2_5_node_15,0
graph_2_5_node_805,0
graph_2_5_node_860,0
graph_2_5_node_618,1
graph_2_5_node_378,0
graph_2_5_node_698,1
graph_2_5_node_261,0
graph_2_5_node_692,0
graph_2_5_node_290,0
graph_2_5_node_388,0
graph_2_5_node_337,1
graph_2_5_node_555,0
graph_2_5_node_67,1
graph_2_5_node_139,1
graph_2_5_node_733,1
graph_2_5_node_313,1
graph_2_5_node_371,0
graph_2_5_node_114,0
graph_2_5_node_184,1
graph_2_5_node_468,1
graph_2_5_node_885,1
graph_2_5_node_72,1
graph_2_5_node_303,1
graph_2_5_node_824,1
graph_2_5_node_229,0
graph_2_5_node_288,0
graph_2_5_node_895,1
graph_2_5_node_405,1
graph_2_5_node_703,1
graph_2_5_node_580,1
graph_2_5_node_119,1
graph_2_5_node_945,1
graph_2_5_node_749,1
graph_2_5_node_611,0
graph_2_5_node_893,1
graph_2_5_node_146,1
graph_2_5_node_853,1
graph_2_5_node_125,1
graph_2_5_node_150,1
graph_2_5_node_575,0
graph_2_5_node_325,0
graph_2_5_node_775,1
graph_2_5_node_858,0
graph_2_5_node_359,1
graph_2_5_node_463,1
graph_2_5_node_366,0
graph_2_5_node_55,1
graph_2_5_node_780,1
graph_2_5_node_782,0
graph_2_5_node_236,1
graph_2_5_node_28,1
graph_2_5_node_985,1
graph_2_5_node_176,1
graph_2_5_node_654,1
graph_2_5_node_981,1
graph_2_5_node_123,1
graph_2_5_node_219,1
graph_2_5_node_522,1
graph_2_5_node_549,1
graph_2_5_node_448,0
graph_2_5_node_437,1
graph_2_5_node_54,1
graph_2_5_node_420,1
graph_2_5_node_943,0
graph_2_5_node_556,1
graph_2_5_node_243,0
graph_2_5_node_802,1
graph_2_5_node_901,0
graph_2_5_node_386,1
graph_2_5_node_179,0
graph_2_5_node_480,1
graph_2_5_node_296,1
graph_2_5_node_737,1
graph_2_5_node_268,1
graph_2_5_node_440,0
graph_2_5_node_710,0
graph_2_5_node_730,0
graph_2_5_node_472,1
graph_2_5_node_301,1
graph_2_5_node_478,1
graph_2_5_node_410,1
graph_2_5_node_461,0
graph_2_5_node_873,1
graph_2_5_node_295,0
graph_2_5_node_991,1
graph_2_5_node_806,1
graph_2_5_node_701,1
graph_2_5_node_632,0
graph_2_5_node_323,1
graph_2_5_node_939,1
graph_2_5_node_208,1
graph_2_5_node_317,1
graph_2_5_node_182,1
graph_2_5_node_614,0
graph_2_5_node_516,0
graph_2_5_node_708,0
graph_2_5_node_326,1
graph_2_5_node_5,0
graph_2_5_node_439,1
graph_2_5_node_304,0
graph_2_5_node_702,1
graph_2_5_node_598,1
graph_2_5_node_686,1
graph_2_5_node_100,0
graph_2_5_node_913,1
graph_2_5_node_954,1
graph_2_5_node_278,1
graph_2_5_node_828,1
graph_2_5_node_239,1
graph_2_5_node_165,0
graph_2_5_node_75,1
graph_2_5_node_639,1
graph_2_5_node_804,1
graph_2_5_node_520,1
graph_2_5_node_130,1
graph_2_5_node_528,1
graph_2_5_node_762,1
graph_2_5_node_255,1
graph_2_5_node_389,1
graph_2_5_node_132,0
graph_2_5_node_305,1
graph_2_5_node_916,1
graph_2_5_node_716,0
graph_2_5_node_10,0
graph_2_5_node_298,1
graph_2_5_node_626,1
graph_2_5_node_493,1
graph_2_5_node_365,1
graph_2_5_node_314,1
graph_2_5_node_532,1
graph_2_5_node_159,0
graph_2_5_node_593,1
graph_2_5_node_666,1
graph_2_5_node_552,1
graph_2_5_node_444,0
graph_2_5_node_89,0
graph_2_5_node_927,1
graph_2_5_node_800,0
graph_2_5_node_704,0
graph_2_5_node_396,1
graph_2_5_node_363,0
graph_2_5_node_148,0
graph_2_5_node_398,0
graph_2_5_node_56,0
graph_2_5_node_854,0
graph_2_5_node_43,0
graph_2_5_node_160,1
graph_2_5_node_809,0
graph_2_5_node_803,0
graph_2_5_node_88,1
graph_2_5_node_925,1
graph_2_5_node_432,1
graph_2_5_node_584,1
graph_2_5_node_696,0
graph_2_5_node_286,0
graph_2_5_node_167,1
graph_2_5_node_649,0
graph_2_5_node_392,1
graph_2_5_node_491,1
graph_2_5_node_137,1
graph_2_5_node_400,1
graph_2_5_node_616,0
graph_2_5_node_578,1
graph_2_5_node_978,0
graph_2_5_node_206,0
graph_2_5_node_358,0
graph_2_5_node_790,1
graph_2_5_node_45,1
graph_2_5_node_773,1
graph_2_5_node_473,0
graph_2_5_node_890,1
graph_2_5_node_169,1
graph_2_5_node_865,1
graph_2_5_node_505,0
graph_2_5_node_591,1
graph_2_5_node_739,1
graph_2_5_node_73,0
graph_2_5_node_202,1
graph_2_5_node_470,1
graph_2_5_node_435,0
graph_2_5_node_230,1
graph_2_5_node_469,1
graph_2_5_node_492,1
graph_2_5_node_525,1
graph_2_5_node_273,0
graph_2_5_node_53,1
graph_2_5_node_2,1
graph_2_5_node_485,1
graph_2_5_node_162,1
graph_2_5_node_763,1
graph_2_5_node_966,0
graph_2_5_node_863,1
graph_2_5_node_118,0
graph_2_5_node_603,1
graph_2_5_node_529,1
graph_2_5_node_745,0
graph_2_5_node_81,0
graph_2_5_node_550,1
graph_2_5_node_534,1
graph_2_5_node_85,1
graph_2_5_node_324,0
graph_2_5_node_336,0
graph_2_5_node_688,0
graph_2_5_node_557,0
graph_2_5_node_312,1
graph_2_5_node_135,0
graph_2_5_node_942,0
graph_2_5_node_753,0
graph_2_5_node_373,1
graph_2_5_node_975,1
graph_2_5_node_501,1
graph_2_5_node_495,1
graph_2_5_node_658,1
graph_2_5_node_32,0
graph_2_5_node_576,1
graph_2_5_node_120,1
graph_2_5_node_607,0
graph_2_5_node_617,0
graph_2_5_node_784,1
graph_2_5_node_912,1
graph_2_5_node_984,1
graph_2_5_node_87,1
graph_2_5_node_97,1
graph_2_5_node_967,0
graph_2_5_node_947,0
graph_2_5_node_364,1
graph_2_5_node_941,0
graph_2_5_node_499,1
graph_2_5_node_577,1
graph_2_5_node_407,1
graph_2_5_node_489,0
graph_2_5_node_57,0
graph_2_5_node_355,1
graph_2_5_node_747,1
graph_2_5_node_434,0
graph_2_5_node_581,1
graph_2_5_node_171,0
graph_2_5_node_915,0
graph_2_5_node_799,0
graph_2_5_node_332,1
graph_2_5_node_140,1
graph_2_5_node_877,1
graph_2_5_node_197,1
graph_2_5_node_709,1
graph_2_5_node_31,1
graph_2_5_node_369,0
graph_2_5_node_220,1
graph_2_5_node_66,1
graph_2_5_node_554,1
graph_2_5_node_864,1
graph_2_5_node_995,1
graph_2_5_node_340,1
graph_2_5_node_266,0
graph_2_5_node_726,0
graph_2_5_node_849,0
graph_2_5_node_409,1
graph_2_5_node_262,1
graph_2_5_node_675,0
graph_2_5_node_973,1
graph_2_5_node_52,1
graph_2_5_node_857,1
graph_2_5_node_508,0
graph_2_5_node_497,0
graph_2_5_node_394,0
graph_2_5_node_429,0
graph_2_5_node_659,1
graph_2_5_node_486,1
graph_2_5_node_871,0
graph_2_5_node_886,1
graph_2_5_node_838,1
graph_2_5_node_526,1
graph_2_5_node_604,1
graph_2_5_node_832,1
graph_2_5_node_993,0
graph_2_5_node_892,0
graph_2_5_node_142,1
graph_2_5_node_424,0
graph_2_5_node_732,1
graph_2_5_node_712,0
graph_2_5_node_757,0
graph_2_5_node_106,1
graph_2_5_node_145,1
graph_2_5_node_878,1
graph_2_5_node_553,0
graph_2_5_node_372,1
graph_2_5_node_213,1
graph_2_5_node_524,0
graph_2_5_node_416,1
graph_2_5_node_181,0
graph_2_5_node_207,1
graph_2_5_node_42,1
graph_2_5_node_656,1
graph_2_5_node_663,1
graph_2_5_node_237,1
graph_2_5_node_447,1
graph_2_5_node_517,1
graph_2_5_node_986,1
graph_2_5_node_292,1
graph_2_5_node_919,0
graph_2_5_node_483,0
graph_2_5_node_487,1
graph_2_5_node_95,1
graph_2_5_node_643,0
graph_2_5_node_631,1
graph_2_5_node_433,0
graph_2_5_node_240,0
graph_2_5_node_546,0
graph_2_5_node_735,0
graph_2_5_node_788,0
graph_2_5_node_133,1
graph_2_5_node_786,0
graph_2_5_node_192,1
graph_2_5_node_445,0
graph_2_5_node_362,1
graph_2_5_node_379,1
graph_2_5_node_569,1
graph_2_5_node_127,1
graph_2_5_node_29,0
graph_2_5_node_93,1
graph_2_5_node_19,1
graph_2_5_node_588,1
graph_2_5_node_521,1
graph_2_5_node_623,0
graph_2_5_node_976,1
graph_2_5_node_856,1
graph_2_5_node_157,1
graph_2_5_node_188,1
graph_2_5_node_307,1
graph_2_5_node_488,1
graph_2_5_node_515,1
graph_2_5_node_627,0
graph_2_5_node_917,1
graph_2_5_node_481,1
graph_2_5_node_490,1
graph_2_5_node_721,0
graph_2_5_node_811,1
graph_2_5_node_110,1
graph_2_5_node_384,1
graph_2_5_node_823,1
graph_2_5_node_203,0
graph_2_5_node_454,1
graph_2_5_node_870,0
graph_2_5_node_74,0
graph_2_5_node_839,0
graph_2_5_node_874,0
graph_2_5_node_297,0
graph_2_5_node_328,0
graph_2_5_node_829,1
graph_2_5_node_755,1
graph_2_5_node_83,1
graph_2_5_node_504,0
graph_2_5_node_957,1
graph_2_5_node_60,1
graph_2_5_node_573,1
graph_2_5_node_245,1
graph_2_5_node_417,1
graph_2_5_node_183,1
graph_2_5_node_426,1
graph_2_5_node_232,1
graph_2_5_node_568,1
graph_2_5_node_218,0
graph_2_5_node_756,0
graph_2_5_node_498,1
graph_2_5_node_640,1
graph_2_5_node_859,0
graph_2_5_node_349,0
graph_2_5_node_862,1
graph_2_5_node_511,1
graph_2_5_node_196,1
graph_2_5_node_294,0
graph_2_5_node_774,1
graph_2_5_node_731,1
graph_2_5_node_861,1
graph_2_5_node_969,0
graph_2_5_node_815,0
graph_2_5_node_561,0
graph_2_5_node_24,1
graph_2_5_node_818,1
graph_2_5_node_33,0
graph_2_5_node_635,1
graph_2_5_node_977,0
graph_2_5_node_789,0
graph_2_5_node_451,1
graph_2_5_node_285,1
graph_2_5_node_264,1
graph_2_5_node_585,1
graph_2_5_node_152,1
graph_2_5_node_717,1
graph_2_5_node_629,1
graph_2_5_node_612,1
graph_2_5_node_562,0
graph_2_5_node_225,1
graph_2_5_node_963,1
graph_2_5_node_781,1
graph_2_5_node_750,0
graph_2_5_node_9,0
graph_2_5_node_198,0
graph_2_5_node_934,1
graph_2_5_node_888,0
graph_2_5_node_128,0
graph_2_5_node_452,0
graph_2_5_node_867,1
graph_2_5_node_972,1
graph_2_5_node_277,1
graph_2_5_node_705,1
graph_2_5_node_200,0
graph_2_5_node_793,0
graph_2_5_node_962,1
graph_2_5_node_952,0
graph_2_5_node_330,1
graph_2_5_node_210,1
graph_2_5_node_318,1
graph_2_5_node_395,0
graph_2_5_node_116,1
graph_2_5_node_375,0
graph_2_5_node_512,0
graph_2_5_node_11,0
graph_2_5_node_866,0
graph_2_5_node_397,1
graph_2_5_node_168,1
graph_2_5_node_613,0
graph_2_5_node_357,1
graph_2_5_node_344,1
graph_2_5_node_645,1
graph_2_5_node_450,1
graph_2_5_node_281,1
graph_2_5_node_671,1
graph_2_5_node_608,0
graph_2_5_node_421,1
graph_2_5_node_542,0
graph_2_5_node_226,0
graph_2_5_node_700,1
graph_2_5_node_760,0
graph_2_5_node_691,1
graph_2_5_node_109,1
graph_2_5_node_715,1
graph_2_5_node_80,0
graph_2_5_node_727,1
graph_2_5_node_678,1
graph_2_5_node_327,1
graph_2_5_node_154,1
graph_2_5_node_833,0
graph_2_5_node_36,0
graph_2_5_node_801,1
graph_2_5_node_831,0
graph_2_5_node_121,1
graph_2_5_node_772,1
graph_2_5_node_174,1
graph_2_5_node_845,1
graph_2_5_node_51,1
graph_2_5_node_172,1
graph_2_5_node_215,0
graph_2_5_node_46,1
graph_2_5_node_533,0
graph_2_5_node_933,0
graph_2_5_node_1,1
graph_2_5_node_61,1
graph_2_5_node_138,1
graph_2_5_node_0,1
graph_2_5_node_443,0
graph_2_5_node_311,1
graph_2_5_node_217,1
graph_2_5_node_795,1
graph_2_5_node_844,0
graph_2_5_node_44,1
graph_2_5_node_390,1
graph_2_5_node_889,0
graph_2_5_node_41,0
graph_2_5_node_768,1
graph_2_5_node_752,1
graph_2_5_node_590,1
graph_2_5_node_989,0
graph_2_5_node_594,1
graph_2_5_node_214,1
graph_2_5_node_20,1
graph_2_5_node_367,1
graph_2_5_node_537,0
graph_2_5_node_98,1
graph_2_5_node_166,0
graph_2_5_node_523,0
graph_2_5_node_477,0
graph_2_5_node_412,1
graph_2_5_node_14,0
graph_2_5_node_567,0
graph_2_5_node_531,0
graph_2_5_node_186,1
graph_2_5_node_209,1
graph_2_5_node_507,0
graph_2_5_node_587,1
graph_2_5_node_257,1
graph_2_5_node_979,1
graph_2_5_node_287,1
graph_2_5_node_333,1
graph_2_5_node_381,0
graph_2_5_node_84,0
graph_2_5_node_496,1
graph_2_5_node_908,1
graph_2_5_node_63,1
graph_2_5_node_719,1
graph_2_5_node_446,1
graph_2_5_node_903,1
graph_2_5_node_321,1
graph_2_5_node_714,0
graph_2_5_node_926,1
graph_2_5_node_920,1
graph_2_5_node_143,1
graph_2_5_node_968,1
graph_2_5_node_449,0
graph_2_5_node_464,1
graph_2_5_node_609,1
graph_2_5_node_820,1
graph_2_5_node_914,1
graph_2_5_node_205,1
graph_2_5_node_519,0
graph_2_5_node_151,0
