,Degree,Clustering Coefficient,Betweenness,Closeness,Shortest Path,Eigenvector,E In,E Out,E In Over E Out,ODF,Expansion,Cut Ratio,Conductance,Normalised Cut
node_812,33,0.14393939393939395,0.0009044642474546456,0.428204029147021,2.335335335335335,0.025964386400449575,19.007,13.993,1.358412087912088,0.42403030303030287,0.23590924667641736,0.014879686893331842,0.2690631349782293,0.2694320321415125
node_265,41,0.26720647773279355,0.0012392822268930158,0.43796580447172295,2.2832832832832834,0.030525710985725162,25.016,15.984,1.5654097985347986,0.3898536585365854,0.5458078450366898,0.01647545738334208,0.24213133819394067,0.24255283542197228
node_614,39,0.20512820512820512,0.001260700483100826,0.43134715025906734,2.3183183183183185,0.026332603142103228,18.021,20.979,0.8594838345864662,0.537923076923077,0.8330466684650851,0.02153016830019783,0.36794965936172974,0.3685025975593866
node_122,26,0.16615384615384615,0.000571946267664967,0.4099302421009438,2.4394394394394396,0.018820713202421596,15.003,10.997,1.3643454545454543,0.4229615384615385,0.19911406142615007,0.011642628594848306,0.26820209059233463,0.2684919659744823
node_228,77,0.12679425837320574,0.004941940670400951,0.4918759231905465,2.033033033033033,0.06466837651249693,44.03,32.97,1.3356469086021503,0.4281818181818182,0.46810950935068724,0.035481564795054044,0.2724186845300979,0.27328858431867736
node_132,44,0.15327695560253699,0.0015754258218483952,0.44301552106430153,2.2572572572572573,0.03345972661834945,29.014,14.986,1.9362666666666666,0.3405909090909091,0.21233137802481092,0.01613027630876996,0.20525138837467602,0.20564666217285651
node_790,39,0.11605937921727395,0.001376519395761451,0.44717994628469115,2.2362362362362362,0.03495703304448128,22.018,16.982,1.2967599789915967,0.4354358974358976,0.24111511416081935,0.018275668562594133,0.2783192259386568,0.2787669578141906
node_492,27,0.1794871794871795,0.0006163157287254141,0.4251063829787234,2.3523523523523524,0.027039579903332844,15.018,11.982,1.2540090909090909,0.44377777777777794,0.17016558758911843,0.012894273102930405,0.2851869525823013,0.28550278405454665
node_160,46,0.19227053140096617,0.0015217748997995715,0.455125284738041,2.1971971971971973,0.04312704620564191,27.034,18.966,1.4257681458548332,0.4123043478260868,0.3392489987563156,0.020108707844733936,0.2596990151795632,0.2601991614573002
node_702,53,0.13254901960784313,0.0022397701709796656,0.4601566098572087,2.1731731731731734,0.0403614524691048,32.016,20.984,1.525894987468672,0.3959245283018869,0.2973077673164272,0.022586240789247675,0.24682847933078605,0.24738195767681453
node_890,54,0.18401206636500755,0.0021145588921549618,0.45574817518248173,2.194194194194194,0.04790522020459917,33.044,20.956,1.5774962406015043,0.38807407407407424,0.3748200015666371,0.022219175398256866,0.24076772920996084,0.24132049925187052
node_807,46,0.17230443974630022,0.0017118657909264861,0.455125284738041,2.1971971971971973,0.03693285487522824,23.047,22.953,1.0045629984051037,0.49897826086956526,0.661882425194372,0.023806916905411504,0.33245437556847934,0.3330594707859945
node_613,30,0.167816091954023,0.0008063586899582458,0.4265584970111016,2.344344344344344,0.024440668418624602,15.008,14.992,1.0012087912087912,0.49973333333333336,0.27147675432022256,0.015871968078601813,0.33310514955288306,0.33350028959617634
node_887,32,0.1350806451612903,0.0011053542209200535,0.4243840271877655,2.3563563563563563,0.01894130397769578,15.005,16.995,0.8829725490196081,0.53109375,0.5847919102353585,0.017505528780896937,0.36156259950788844,0.36201050837144316
node_595,32,0.1103448275862069,0.000992074140638423,0.42241014799154336,2.3673673673673674,0.0204842224949245,16.005,15.995,1.000704761904762,0.49984375,0.5319823725055433,0.016492964952303946,0.3331994557823129,0.3336210426461747
node_365,41,0.11219512195121951,0.001653782191095066,0.451627486437613,2.214214214214214,0.0362814327782871,19.044,21.956,0.86770647072226,0.5355121951219516,0.392754927452342,0.023278752202516514,0.3656937456456228,0.3662724507122027
node_232,39,0.15384615384615385,0.0013826130051315941,0.43567378979502835,2.295295295295295,0.024758157443320043,22.002,16.998,1.294404411764706,0.43584615384615405,0.4968572065774647,0.01760405222594201,0.2786472765732417,0.27909542976819124
node_713,41,0.15365853658536585,0.0014570139136468538,0.4528558476881233,2.2082082082082084,0.03855004641705169,21.013,19.987,1.0514527003783973,0.487487804878049,0.2794854416214565,0.0215332657598526,0.32231032558391426,0.32283721488911826
node_486,43,0.17386489479512734,0.0015838961128813989,0.4495949594959496,2.224224224224224,0.03449087076330888,21.029,21.971,0.9573717893217897,0.510953488372093,0.6019279974300692,0.02281971950818161,0.3431585141574112,0.343737675010182
node_391,42,0.12427409988385599,0.001504197643501809,0.43700787401574803,2.2882882882882885,0.03041581814189185,24.01,17.99,1.3348235294117645,0.42833333333333334,0.32577854544096313,0.019045803409263068,0.27254056987788317,0.2730149149841446
node_418,37,0.1996996996996997,0.001016277457241975,0.432842287694974,2.31031031031031,0.0354604923039595,23.012,13.988,1.6455406593406592,0.378054054054054,0.19561297027346586,0.015070037339777914,0.23309450136612025,0.2334633446155891
node_441,28,0.18461538461538463,0.0006222034237161113,0.4095940959409594,2.4414414414414414,0.01704799155334443,17.003,10.997,1.5462181818181822,0.3927500000000001,0.37839516694033937,0.011327384358844457,0.2443632850241546,0.2446531909734017
node_419,33,0.24516129032258063,0.0007618727575139355,0.4296774193548387,2.3273273273273274,0.023779004774710157,19.007,13.993,1.3585027472527478,0.42403030303030287,0.5793977867449255,0.014344462080392752,0.2690657958393808,0.2694346929901647
node_388,39,0.1794871794871795,0.0013599712680972148,0.43415906127770537,2.3033033033033035,0.025367581363233742,21.001,17.999,1.166794117647059,0.46151282051282055,0.5595667939768438,0.018602221994749948,0.2999786885245901,0.300453195572587
node_52,27,0.21333333333333335,0.0006051983951077896,0.39928057553956836,2.5045045045045047,0.01586901893403687,16.019,10.981,1.4600340909090908,0.4067037037037037,0.4350694459120286,0.01127067200284495,0.2552891809908999,0.2555786501569435
node_561,35,0.28403361344537814,0.0006816256633600255,0.42601279317697227,2.3473473473473474,0.03431519022292002,25.022,9.978,2.50875,0.2850857142857142,0.17850705892995225,0.010578971508928078,0.16624713555438037,0.16651029663020953
node_219,42,0.12659698025551683,0.0015280428589839708,0.4502027940513745,2.2212212212212212,0.03771544455679164,22.026,19.974,1.103081011351909,0.4755714285714286,0.28362156267183947,0.02149535694199035,0.31198465321991437,0.3125112280523876
node_670,39,0.2591093117408907,0.0010904104634291921,0.43397046046915727,2.304304304304304,0.03093100207613313,24.034,14.966,1.6065428571428575,0.38374358974358985,0.4316331193360212,0.015522486007947756,0.2374422619047619,0.23783690463855686
node_532,33,0.21935483870967742,0.0008539519678286437,0.4258312020460358,2.3483483483483485,0.02414273781820975,18.007,14.993,1.2011483516483512,0.45433333333333314,0.6212511560712908,0.015368457420871551,0.29394531716895755,0.2943405460455803
node_220,40,0.13846153846153847,0.0014555445801053978,0.4453856442264824,2.245245245245245,0.0327021611388074,22.027,17.973,1.2259150326797383,0.4493250000000001,0.25471434783562313,0.019344712725350148,0.28977598566308244,0.2902498331380786
node_436,38,0.20952380952380953,0.0009979009646758966,0.43548387096774194,2.2962962962962963,0.030116243852304415,21.026,16.974,1.2391127450980388,0.44668421052631596,0.4650905823692013,0.017629466160502667,0.2875844401222563,0.2880319377185332
node_470,35,0.20833333333333334,0.0010451277676497847,0.42546848381601365,2.3503503503503502,0.021810513121133846,19.004,15.996,1.1881041666666665,0.4570285714285715,0.6622003578278048,0.016398154113064025,0.29620286195286194,0.29662454183337694
node_629,41,0.19163292847503374,0.0013223774862356908,0.4447907390917186,2.2482482482482484,0.03237073975550569,22.012,18.988,1.1593615411076716,0.4631219512195124,0.5718886185483294,0.019645976393606573,0.3013445054945054,0.3018450991189562
node_960,93,0.14188873305282843,0.006553611086157346,0.5027679919476598,1.988988988988989,0.08050530279205773,58.03,34.97,1.6595999427043548,0.37602150537634405,0.48903358675184955,0.03767506211921751,0.23154738340343906,0.23247068577080154
node_867,30,0.09788359788359788,0.000816552405403486,0.42080876158382474,2.3763763763763763,0.02052786092251046,13.006,16.994,0.7653676470588237,0.5664666666666665,0.49680538496588744,0.017599719758025587,0.3951585623678645,0.39560639770636663
node_186,37,0.22522522522522523,0.000990872059612807,0.4269230769230769,2.3423423423423424,0.03003156112961658,21.022,15.978,1.3162474358974359,0.43183783783783786,0.4377673739105186,0.016595101502519104,0.275396958925372,0.2758182092215027
node_384,30,0.15873015873015872,0.0006844357699279777,0.41555740432612315,2.4064064064064064,0.02260178653321987,18.009,11.991,1.5023939393939394,0.3997000000000001,0.2171687365630151,0.012694537310792474,0.24977743097238894,0.25009354946663886
node_385,43,0.1638981173864895,0.001721194449857252,0.4475806451612903,2.234234234234234,0.03337396128257561,20.05,22.95,0.8741003293807644,0.5337209302325582,0.661862188205993,0.02380350937397793,0.36403494214119203,0.36463986271421006
node_364,37,0.11561561561561562,0.001224809868911355,0.43510452961672474,2.2982982982982985,0.025357311425806366,22.009,14.991,1.468428571428571,0.40516216216216205,0.2620659008498968,0.01590378178461289,0.2540531984691089,0.2544484580208513
node_843,44,0.17019027484143764,0.0016167009860370463,0.44858554108666365,2.229229229229229,0.04037346553161064,24.051,19.949,1.2064372893016853,0.4533863636363635,0.3569583372964134,0.021149952511552897,0.29318108571863116,0.293707057840739
node_268,36,0.18571428571428572,0.0010038669369170441,0.43228039809606233,2.3133133133133135,0.03176050894453132,18.046,17.954,1.0062117647058824,0.4987222222222222,0.5179306350111607,0.01862103303031292,0.3322583952043116,0.33273164245664905
node_558,35,0.1875,0.0009580143329188796,0.42348452734209413,2.3613613613613613,0.024018993730688228,20.016,14.984,1.336333333333333,0.4281142857142858,0.46611962663647105,0.01548532232707632,0.27237304075235097,0.2727680742558508
node_317,32,0.08669354838709678,0.0011623711159548964,0.4377738825591586,2.284284284284284,0.023992600635304413,12.011,19.989,0.6009747506019951,0.62465625,0.3494236622376014,0.021206263233368914,0.45419683607583683,0.45472352810083505
node_256,33,0.1571969696969697,0.0010265677774151955,0.4220532319391635,2.369369369369369,0.021315393645537903,19.0,14.0,1.3571428571428577,0.42424242424242414,0.3679953216374268,0.014554677754677755,0.2692307692307692,0.26959985074505793
node_736,33,0.26021505376344084,0.0008011126788862596,0.4178168130489335,2.3933933933933935,0.02436539589225181,20.006,12.994,1.5398461538461543,0.3937575757575757,0.4435535726886463,0.013393975460749549,0.2451471698113208,0.2454897574150305
node_704,36,0.10158730158730159,0.001359425833517687,0.436054124836316,2.2932932932932935,0.0244242703158728,16.009,19.991,0.800863157894737,0.5553055555555554,0.5845408104508955,0.020706683626931885,0.3843812288340591,0.3849080845520401
node_357,29,0.06896551724137931,0.0009928232302172174,0.42348452734209413,2.3613613613613613,0.019014778989964502,9.002,19.998,0.45016111111111123,0.6895862068965519,0.6650314412416851,0.02062081948014028,0.5262394736842104,0.5267663192199527
node_821,34,0.15151515151515152,0.001164992462168786,0.42875536480686693,2.3323323323323324,0.021731539343129526,17.003,16.997,1.000375,0.49991176470588233,0.5848252435686918,0.01750765644047141,0.3332564102564102,0.33370441900191916
node_967,44,0.22764227642276422,0.001486165800236664,0.4459821428571429,2.2422422422422423,0.033284350494353146,25.027,18.973,1.3195318197454424,0.4312045454545454,0.6480380837640323,0.01955594735490819,0.27487903265000624,0.27537931045517644
node_739,29,0.13105413105413105,0.0007905347483125007,0.4134933774834437,2.4184184184184185,0.017118387341091102,15.001,13.999,1.0715879120879122,0.4827241379310343,0.4816464750957853,0.014419626121606398,0.31815252525252524,0.31852150261225165
node_244,48,0.17101449275362318,0.0018418734665284684,0.4601566098572087,2.1731731731731734,0.04038376209680514,24.011,23.989,1.0009971767363073,0.4997708333333334,0.7224621517232909,0.02482034296218815,0.33313486856719726,0.33376729024866575
node_223,49,0.1130952380952381,0.0021118216346556677,0.45867768595041325,2.18018018018018,0.03800116222745881,24.016,24.984,0.9613756060606066,0.5098775510204083,0.42123318601889687,0.02656694602213912,0.342179750012843,0.3428383857376858
node_295,31,0.11397849462365592,0.0009888331840167018,0.42728828058169377,2.34034034034034,0.023638676194281,13.016,17.984,0.7238836601307187,0.5801290322580647,0.25480931367289245,0.01935714516191084,0.40859389641091776,0.4090678086337227
node_977,28,0.15608465608465608,0.000743627858133542,0.4102669404517454,2.4374374374374375,0.01743121994019913,15.002,12.998,1.1542377622377622,0.4642142857142858,0.447232441160372,0.013388462351015467,0.3022677002583979,0.30261030290316737
node_162,53,0.22980392156862745,0.001968879193114211,0.4618585298196949,2.165165165165165,0.04405559053463142,32.033,20.967,1.5281199248120305,0.3956037735849057,0.6044244777328187,0.02174782394998325,0.24658396779722316,0.2471369984329053
node_321,37,0.21621621621621623,0.0009990988259651684,0.432842287694974,2.31031031031031,0.035118546367901654,24.018,12.982,1.8505093240093242,0.350864864864865,0.23215391383756448,0.013764667064621726,0.21276380180134805,0.21310614553630522
node_264,92,0.14500716674629718,0.006133062807469416,0.4995,2.002002002002002,0.08377853851587408,57.043,34.957,1.6321549561760194,0.3799673913043478,0.48889834123937254,0.03766067351598961,0.23455092195070334,0.23547383315242093
node_514,42,0.16144018583042974,0.001693647383903004,0.4447907390917186,2.2482482482482484,0.02782047078351507,22.006,19.994,1.1006631578947368,0.4760476190476191,0.6216798753021531,0.020663816655445644,0.31237884615384615,0.3129059475198919
node_229,36,0.22063492063492063,0.0009501344358946919,0.44125441696113077,2.2662662662662663,0.040643838514739246,21.02,14.98,1.4035670329670324,0.4161111111111112,0.2851953632922686,0.015817403309046758,0.262725977421637,0.2631209264410724
node_662,41,0.2426829268292683,0.0013903364757184246,0.4416445623342175,2.264264264264264,0.029522691715045825,23.016,17.984,1.280115849673203,0.4386341463414636,0.7448267888172374,0.01843539892672242,0.28094110566050867,0.2814152677512585
node_139,43,0.1638981173864895,0.001766213503652895,0.45554035567715456,2.195195195195195,0.03402186030946952,20.01,22.99,0.8704405138339923,0.5346511627906976,0.692364206283502,0.023786770725145585,0.3648680104617604,0.3654739836535681
node_305,44,0.12684989429175475,0.0019055440529908744,0.45658135283363804,2.19019019019019,0.03406122511021445,21.016,22.984,0.9145667211507025,0.5223636363636363,0.4162451130871003,0.024332661215536816,0.3535269730434978,0.35413282024989257
node_350,28,0.17724867724867724,0.0006308279523629189,0.428204029147021,2.335335335335335,0.029184269940614634,14.011,13.989,1.0017179487179488,0.4996071428571429,0.19561923632342457,0.01507120112941045,0.33299365750528537,0.333362352122059
node_434,34,0.14795008912655971,0.0009172856811553634,0.4265584970111016,2.344344344344344,0.02741443271621442,22.016,11.984,1.8375060606060603,0.35247058823529404,0.16982854644126427,0.01289871399388267,0.21394559675049696,0.21426159753537147
node_888,31,0.2064516129032258,0.0009026874006155689,0.4220532319391635,2.369369369369369,0.02118103860790662,16.008,14.992,1.067995238095238,0.4836129032258067,0.6212101931922867,0.015367509271670616,0.3189356737588652,0.31933083461995687
node_90,29,0.15763546798029557,0.0006307285574378852,0.43302990897269183,2.309309309309309,0.029584946069167825,16.011,12.989,1.2328479020979015,0.4478965517241377,0.18164009421575156,0.013993782802261408,0.28858186864014795,0.28892425233630603
node_769,31,0.14838709677419354,0.0007908549736125564,0.43548387096774194,2.2962962962962963,0.02756740354110371,17.019,13.981,1.217635531135531,0.45099999999999985,0.198135219564104,0.015048038650071684,0.29117003401360547,0.2915385762664087
node_900,40,0.21906116642958748,0.0013277819303557819,0.43491510666086197,2.299299299299299,0.026478359142991674,22.008,17.992,1.2233169934640518,0.44980000000000014,0.7449476689706658,0.018443997939136723,0.2901606502816181,0.29063499803494025
node_494,31,0.13118279569892474,0.0010473332583941404,0.42420382165605097,2.3573573573573574,0.019788708768526814,14.003,16.997,0.823920168067227,0.5482903225806454,0.5848385769020251,0.017507561877823655,0.3776916666666667,0.3781396045589155
node_277,38,0.1593172119487909,0.0012903543375349423,0.4402820625826355,2.2712712712712713,0.02853816113071863,22.014,15.986,1.3772392857142859,0.4206842105263156,0.26954506650587556,0.01699875679911282,0.266376626123744,0.26679810936709203
node_598,49,0.20074005550416282,0.0019463695827942513,0.45450409463148317,2.2002002002002,0.03732326604835234,27.016,21.984,1.2290350079744814,0.4486530612244898,0.6621715501699105,0.022745597336705163,0.2892083016916463,0.28978798805473277
node_118,31,0.18472906403940886,0.0007584849385534544,0.42098609355246525,2.3753753753753752,0.021386908140901634,18.008,12.992,1.3863496503496502,0.4190967741935483,0.4040477991772797,0.013426975264319074,0.2651076430572229,0.26545014185670457
node_136,39,0.16194331983805668,0.0013254406684418928,0.4383501535761299,2.2812812812812813,0.030876262014420185,22.008,16.992,1.2952838235294115,0.4356923076923078,0.30768104838808624,0.017989488001358845,0.2785241872529023,0.27897218245359207
node_16,33,0.1590909090909091,0.0009716781647619997,0.4307891332470893,2.3213213213213213,0.026268216210083982,18.008,14.992,1.2013054945054942,0.45430303030303015,0.2714843259679841,0.015871888873907364,0.29392043029112946,0.29431563283605977
node_469,26,0.12,0.0006288154743631407,0.4134933774834437,2.4184184184184185,0.020240621280563965,12.011,13.989,0.858957142857143,0.5380384615384615,0.25336019554285366,0.014809709621083236,0.36805037593984946,0.36841903165809264
node_511,43,0.11960132890365449,0.001717861544878086,0.4445927903871829,2.249249249249249,0.031708814479453444,24.01,18.99,1.2644743722050225,0.4416279069767441,0.3201589559853497,0.020193287591515074,0.28339551602600804,0.2838962150954575
node_985,34,0.13911290322580644,0.0010679558778433898,0.42802056555269924,2.3363363363363363,0.024260664419828566,17.017,16.983,1.002372619047619,0.4995,0.5282883630346764,0.017551231119165952,0.3329107670805784,0.33335840722128135
node_267,41,0.23902439024390243,0.0014823254242523278,0.43796580447172295,2.2832832832832834,0.030375092430444655,23.01,17.99,1.2791846405228762,0.43878048780487827,0.6141356147736657,0.01854361277340302,0.2810552738927739,0.28152959399442873
node_939,34,0.14260249554367202,0.000894301627768974,0.43453675511091777,2.3013013013013013,0.030460933128526463,18.028,15.972,1.129598717948718,0.469764705882353,0.22639485833074777,0.01719048751265418,0.30702529168944254,0.3074463173365817
node_78,36,0.15873015873015872,0.0012222523185112483,0.4300473525613431,2.325325325325325,0.024356064301331862,19.004,16.996,1.1182117647058822,0.47211111111111115,0.4468070175438597,0.01766914166914167,0.30899904306220083,0.3094470727114882
node_732,44,0.12311265969802555,0.0017441373784455934,0.4534725374489333,2.205205205205205,0.035855367591698856,18.032,25.968,0.6945679152731324,0.5901818181818183,0.71139002062696,0.02697133532304159,0.4186450007877426,0.41932934329360033
node_526,36,0.13015873015873017,0.0011109661956993958,0.42802056555269924,2.3363363363363363,0.03130612869829577,19.025,16.975,1.1213138655462185,0.4715277777777778,0.23742388930968422,0.018287776370758253,0.30852182336719536,0.3089693000676969
node_860,31,0.15698924731182795,0.000795635356441159,0.43719912472647704,2.2872872872872874,0.030894774415210574,17.011,13.989,1.216187728937729,0.4512580645161289,0.19860620801782608,0.015054754004745737,0.29137775510204084,0.291746508032012
node_836,37,0.16366366366366367,0.0013405223466252908,0.43190661478599224,2.315315315315315,0.023524202350231702,19.002,17.998,1.055797385620915,0.48643243243243256,0.5595499716179163,0.018601158121410444,0.3213822055137845,0.3218566362046573
node_313,39,0.11875843454790823,0.001731870553770132,0.44203539823008847,2.2622622622622623,0.02536668930648269,17.006,21.994,0.773259090909091,0.5639487179487178,0.7568020799124248,0.022654680967184943,0.3927130541871922,0.39329269812270684
node_279,37,0.09915966386554621,0.0012700142639967946,0.44419742107603377,2.2512512512512513,0.032630957191010675,18.014,18.986,0.9490047514619885,0.513135135135135,0.26954007098352417,0.02043257267258089,0.3451256381549486,0.3456260735514178
node_270,36,0.10952380952380952,0.0012247292200267235,0.43586387434554974,2.294294294294294,0.026470692518516664,19.011,16.989,1.119120588235294,0.47191666666666676,0.24068671457379628,0.01828644231923241,0.3088345864661653,0.3092824318269578
node_25,45,0.15282392026578073,0.0016626557299433927,0.4475806451612903,2.234234234234234,0.031193679026530526,28.012,16.988,1.6493419117647061,0.3775111111111112,0.3189503603053959,0.017948369677051115,0.232681502577393,0.2331295341582982
node_988,42,0.2497096399535424,0.0011468971523006099,0.4443950177935943,2.25025025025025,0.04695517770302316,27.018,14.982,1.8036307692307698,0.3567142857142856,0.2852136477081818,0.015819655195895992,0.21707875076546235,0.21747387748386757
node_535,42,0.14634146341463414,0.0015752822555161509,0.4495949594959496,2.224224224224224,0.037778146629817044,23.004,18.996,1.2110175438596493,0.4522857142857144,0.26962219612798843,0.020443978829488844,0.2922293706293706,0.292730201278618
node_320,46,0.22608695652173913,0.001462929015839049,0.4538845979100409,2.2032032032032034,0.051625833319302886,28.018,17.982,1.558396732026144,0.3909130434782609,0.3423096851476505,0.018987399002863,0.24294790144895415,0.24342213593140774
node_510,42,0.11025641025641025,0.0014603377216759797,0.45121951219512196,2.2162162162162162,0.03241687905417942,21.014,20.986,1.001421052631579,0.49966666666666665,0.35382331505013825,0.02231571771756253,0.33304294871794865,0.3335961587305758
node_381,52,0.1817496229260935,0.0019741984993689042,0.4637883008356546,2.156156156156156,0.05055824424751705,29.056,22.944,1.2670719493067317,0.4412307692307693,0.4105336319255239,0.02432539240319233,0.28308977090269016,0.28369482062922713
node_322,32,0.15524193548387097,0.000704513828829533,0.4267407090986758,2.3433433433433435,0.031195100624337283,19.016,12.984,1.4650927738927735,0.40575,0.18159425940608273,0.013988183897642649,0.2545221611947472,0.25486446733168633
node_916,46,0.1681159420289855,0.0015874969790574914,0.45616438356164385,2.1921921921921923,0.04329734183673379,28.016,17.984,1.558183590102708,0.3909565217391304,0.2553237700148841,0.019354189577986125,0.24298274938906525,0.24345703652929263
node_113,27,0.09401709401709402,0.0006997891972639207,0.4247448979591837,2.354354354354354,0.021877882030480793,12.012,14.988,0.8015428571428572,0.5551111111111111,0.21235966661817732,0.01613236355809685,0.38420000000000015,0.384594972284574
node_158,30,0.1103448275862069,0.0008697321518477967,0.43359375,2.3063063063063063,0.0256169307492435,13.019,16.981,0.766919117647059,0.5660333333333332,0.2406213107326447,0.018277325548076522,0.39475757575757564,0.39520506891307944
node_876,41,0.12317073170731707,0.0017245985112495992,0.44008810572687224,2.2722722722722724,0.027055275922636915,20.004,20.996,0.9527919799498747,0.5120975609756095,0.5519485380116959,0.021827621027621022,0.344176945094978,0.344730389120887
node_746,28,0.12169312169312169,0.0006454985270725512,0.43134715025906734,2.3183183183183185,0.02435574572155903,16.011,11.989,1.3357090909090907,0.42817857142857146,0.16987220833492614,0.012904365844355198,0.27241739130434767,0.27273342381730276
node_473,44,0.20613107822410148,0.0013691238444706454,0.4436056838365897,2.254254254254254,0.04050583757097648,28.026,15.974,1.7554595238095239,0.3630454545454545,0.2856958564626658,0.01693678920428208,0.2217960602481151,0.22221736068960826
