,Stability
node_217,1
node_317,1
node_824,1
node_132,1
node_691,0
node_982,1
node_212,1
node_235,1
node_989,1
node_628,0
node_86,1
node_803,1
node_990,1
node_862,1
node_907,1
node_284,1
node_265,0
node_99,0
node_868,0
node_851,1
node_947,0
node_561,1
node_910,1
node_478,1
node_240,1
node_923,1
node_732,0
node_632,0
node_888,1
node_489,1
node_333,1
node_379,0
node_44,0
node_236,1
node_871,1
node_187,1
node_625,1
node_680,0
node_4,1
node_486,1
node_533,1
node_149,1
node_816,1
node_765,0
node_401,1
node_417,1
node_762,1
node_858,1
node_667,1
node_697,0
node_818,1
node_518,1
node_166,1
node_778,0
node_463,1
node_659,0
node_430,0
node_822,1
node_742,1
node_18,1
node_519,1
node_313,1
node_743,1
node_126,1
node_441,0
node_839,1
node_986,1
node_685,1
node_808,0
node_230,1
node_424,1
node_113,1
node_794,0
node_753,1
node_139,0
node_530,0
node_653,0
node_41,1
node_260,1
node_584,1
node_626,1
node_790,1
node_666,0
node_409,1
node_31,1
node_681,1
node_335,0
node_345,1
node_766,1
node_293,0
node_456,1
node_713,1
node_320,0
node_516,1
node_716,1
node_634,1
node_224,1
node_138,1
node_205,1
node_173,1
node_131,1
node_859,1
node_902,1
node_887,1
node_387,0
node_684,0
node_19,0
node_416,1
node_755,1
node_273,0
node_611,1
node_322,0
node_243,1
node_673,1
node_34,1
node_526,1
node_129,1
node_852,0
node_951,0
node_995,1
node_422,1
node_969,1
node_714,1
node_91,1
node_428,0
node_882,1
node_388,0
node_657,0
node_420,1
node_791,1
node_104,0
node_608,0
node_860,1
node_73,1
node_467,1
node_327,1
node_330,1
node_747,1
node_237,1
node_358,0
node_886,1
node_482,1
node_498,0
node_269,0
node_597,1
node_324,0
node_884,1
node_507,1
node_381,0
node_596,1
node_191,1
node_64,1
node_603,0
node_225,1
node_213,0
node_446,0
node_938,1
node_271,1
node_125,0
node_204,1
node_283,1
node_527,1
node_202,1
node_197,1
node_457,1
node_508,1
node_484,1
node_66,1
node_644,1
node_127,1
node_385,0
node_276,1
node_455,1
node_648,0
node_118,1
node_203,1
node_258,1
node_100,0
node_809,1
node_408,1
node_158,1
node_538,1
node_108,1
node_672,0
node_1000,1
node_123,1
node_719,0
node_450,1
node_737,1
node_941,1
node_360,0
node_606,1
node_487,0
node_927,1
node_965,1
node_443,1
node_609,1
node_571,1
node_199,1
node_28,1
node_630,1
node_949,1
node_226,1
node_419,1
node_564,1
node_746,0
node_425,1
node_1001,1
node_275,1
node_357,1
node_836,1
node_198,1
node_499,0
node_1,1
node_81,1
node_315,1
node_787,1
node_382,0
node_934,1
node_46,0
node_735,0
node_940,1
node_956,0
node_15,0
node_777,1
node_12,0
node_378,0
node_827,0
node_267,0
node_710,1
node_764,1
node_165,1
node_894,1
node_665,1
node_48,1
node_170,1
node_328,1
node_599,1
node_69,1
node_223,1
node_796,1
node_510,0
node_589,1
node_683,1
node_904,0
node_295,0
node_402,1
node_512,1
node_771,1
node_834,1
node_497,1
node_580,0
node_150,0
node_877,1
node_635,1
node_731,0
node_364,1
node_924,1
node_435,1
node_798,0
node_494,1
node_937,0
node_517,1
node_892,1
node_0,1
node_797,1
node_348,1
node_57,1
node_103,0
node_299,1
node_686,1
node_567,1
node_939,1
node_124,0
node_361,1
node_569,0
node_339,1
node_326,1
node_740,1
node_1004,1
node_43,0
node_601,1
node_974,1
node_558,0
node_49,1
node_837,1
node_372,1
node_948,0
node_909,1
node_641,1
node_553,1
node_953,1
node_500,0
node_311,1
node_200,1
node_586,1
node_27,1
node_972,0
node_101,0
node_164,0
node_768,0
node_522,1
node_23,1
node_171,1
node_509,1
node_80,1
node_242,1
node_323,0
node_282,1
node_119,1
node_168,1
node_557,1
node_288,1
node_262,1
node_828,1
