,Stability
node_841,0
node_839,0
node_692,0
node_2,1
node_641,0
node_107,0
node_997,0
node_400,0
node_151,0
node_767,0
node_490,0
node_102,0
node_79,0
node_248,0
node_979,0
node_206,0
node_257,0
node_499,0
node_781,0
node_764,0
node_44,0
node_53,0
node_842,0
node_819,0
node_154,0
node_522,0
node_832,0
node_200,0
node_933,0
node_963,1
node_743,1
node_444,0
node_541,0
node_121,0
node_616,1
node_947,1
node_813,0
node_460,0
node_394,0
node_901,1
node_369,1
node_585,0
node_966,0
node_555,0
node_183,0
node_924,0
node_104,0
node_152,0
node_627,0
node_406,0
node_556,0
node_993,0
node_816,0
node_65,0
node_823,0
node_618,0
node_414,1
node_533,0
node_127,0
node_60,0
node_897,0
node_51,0
node_134,0
node_128,0
node_21,0
node_830,0
node_615,0
node_396,0
node_386,0
node_589,0
node_683,0
node_851,0
node_332,1
node_410,0
node_918,0
node_453,0
node_690,1
node_427,0
node_705,0
node_612,1
node_572,0
node_144,0
node_346,0
node_374,0
node_194,0
node_833,0
node_682,0
node_117,0
node_263,0
node_940,0
node_498,1
node_245,0
node_908,1
node_252,0
node_668,0
node_199,0
node_281,1
node_886,1
node_73,0
node_699,0
node_564,0
node_700,0
node_238,0
node_428,0
node_397,0
node_119,1
node_446,0
node_325,0
node_336,0
node_636,0
node_961,0
node_965,0
node_298,0
node_74,0
node_443,0
node_747,0
node_314,0
node_545,0
node_447,0
node_234,0
node_3,0
node_306,0
node_840,0
node_72,0
node_411,0
node_458,1
node_464,0
node_210,0
node_549,0
node_896,0
node_792,0
node_115,0
node_639,0
node_944,0
node_283,0
node_253,1
node_170,0
node_563,0
node_857,0
node_523,0
node_111,0
node_809,0
node_254,0
node_6,1
node_130,0
node_892,0
node_722,0
node_575,0
node_179,0
node_527,0
node_216,1
node_577,0
node_701,0
node_753,0
node_611,0
node_9,0
node_35,0
node_292,0
node_663,0
node_835,0
node_657,0
node_525,0
node_861,1
node_11,0
node_87,0
node_169,0
node_380,1
node_47,0
node_958,0
node_642,0
node_568,0
node_638,0
node_182,1
node_591,0
node_928,0
node_39,1
node_852,0
node_859,1
node_93,0
node_286,0
node_316,0
node_99,0
node_165,1
node_848,0
node_544,1
node_288,0
node_711,0
node_814,0
node_242,0
node_438,0
node_500,0
node_89,0
node_415,0
node_834,0
node_358,1
node_88,0
node_13,1
node_858,1
node_504,0
node_97,0
node_261,0
node_175,0
node_485,0
node_487,0
node_24,0
node_559,0
node_70,0
node_342,0
node_524,0
node_505,0
node_387,1
node_546,1
node_422,0
node_744,0
node_765,0
node_594,0
node_953,0
node_518,0
node_278,0
node_467,1
node_513,0
node_531,0
node_914,0
node_452,0
node_520,0
node_176,0
node_345,0
node_483,0
node_344,0
node_239,0
node_956,0
node_429,1
node_140,0
node_760,0
node_772,0
node_656,0
node_407,1
node_678,1
node_323,0
node_275,0
node_230,0
node_27,0
node_372,0
node_999,0
node_425,0
node_153,0
node_56,0
node_752,0
node_800,1
node_300,1
node_477,0
node_131,0
node_708,0
node_109,0
node_731,0
node_98,0
node_426,0
node_880,0
node_274,0
node_337,0
node_817,0
node_579,0
node_729,0
node_806,0
node_399,0
node_669,0
node_877,0
node_383,0
node_721,0
node_971,0
node_850,0
node_623,0
node_310,0
node_171,0
node_983,0
node_605,0
node_258,0
node_211,0
node_353,0
node_968,0
node_269,0
node_330,0
node_343,0
node_785,0
node_825,0
node_529,0
node_367,0
node_445,0
node_517,0
node_308,0
node_36,0
node_507,1
node_91,0
node_936,0
node_451,0
node_675,0
node_417,0
node_196,0
node_643,0
node_147,0
node_874,0
node_32,0
node_421,1
node_307,0
node_64,0
node_762,0
node_909,0
node_730,1
node_198,0
node_205,0
node_588,0
node_822,0
node_984,0
node_197,0
node_141,0
node_946,0
node_398,0
node_881,0
node_150,0
node_167,0
node_990,0
node_1,0
node_67,0
node_76,0
node_319,0
node_114,0
node_413,0
node_237,0
node_604,0
node_172,1
node_862,0
node_133,0
node_37,0
node_378,1
node_808,0
node_495,0
node_709,1
node_189,0
node_580,0
node_75,1
node_689,0
node_989,0
node_899,0
node_294,0
node_975,0
node_620,0
node_957,0
node_10,0
node_995,0
node_942,0
node_666,1
node_658,0
node_432,0
node_560,0
node_148,0
node_22,0
node_802,0
node_423,0
node_249,0
node_608,0
node_854,0
node_543,0
node_516,0
node_741,0
node_83,1
node_763,0
node_188,0
node_652,0
node_348,0
node_236,0
node_105,0
node_177,0
node_547,0
node_461,0
node_789,0
node_569,0
node_68,0
node_799,0
node_201,0
node_481,0
node_536,0
node_898,0
node_368,0
node_552,0
node_776,0
node_149,0
node_845,0
node_550,1
node_393,0
node_203,0
node_166,0
node_497,0
node_749,0
node_758,0
node_697,0
node_347,0
node_312,0
node_476,0
node_974,0
node_903,0
node_820,0
node_282,0
node_77,0
node_634,0
node_262,0
node_69,0
node_661,0
node_352,1
node_644,0
node_755,0
node_276,0
node_31,0
node_440,0
node_506,0
node_471,0
node_720,0
node_145,0
node_844,0
node_493,0
node_34,0
node_180,1
node_331,0
node_433,0
node_884,0
node_43,0
node_354,0
node_12,0
node_738,0
node_55,0
node_567,0
node_931,0
node_894,0
node_922,0
node_733,0
node_798,0
node_106,0
node_339,1
node_646,0
node_489,0
node_600,0
node_991,0
node_157,0
node_864,0
node_168,0
node_673,0
node_231,0
node_272,0
node_838,0
node_178,0
node_50,1
node_935,0
node_362,1
node_215,0
node_377,1
node_71,0
node_905,0
node_61,0
node_392,0
node_26,0
node_297,0
node_431,0
node_335,1
node_491,0
node_80,0
node_622,0
node_932,0
node_557,1
node_773,0
node_23,0
node_85,0
node_334,0
node_370,0
node_902,0
node_8,0
node_401,0
node_530,0
node_693,0
node_480,1
node_243,0
node_296,0
node_376,1
node_964,0
node_534,0
node_607,0
node_29,0
node_768,0
node_390,0
node_655,0
node_155,0
node_540,0
node_271,1
node_672,0
node_273,1
node_870,0
node_287,0
node_907,0
node_402,0
node_329,0
node_578,0
node_143,0
node_637,0
node_996,0
node_116,1
node_570,0
node_978,0
node_45,0
node_251,0
node_728,0
node_521,0
node_318,0
node_135,1
node_435,0
node_184,0
node_163,0
node_872,1
node_224,1
node_538,0
node_554,0
node_404,0
node_803,0
node_606,0
node_945,0
node_603,0
node_778,0
node_952,0
node_120,0
node_632,0
node_576,0
node_571,0
node_954,0
node_103,0
node_18,1
node_630,0
node_712,0
node_40,0
node_95,0
node_285,0
node_496,0
node_366,0
node_15,0
node_716,1
node_395,0
node_793,0
node_501,0
node_687,1
node_972,0
node_726,0
node_920,0
node_289,1
node_710,0
node_684,0
node_484,0
node_142,0
node_714,0
node_204,0
node_590,0
node_100,0
node_748,0
node_688,0
node_59,0
node_373,0
node_750,0
node_740,0
node_20,0
node_4,0
node_917,0
node_599,0
node_519,0
node_780,1
node_855,1
node_724,0
node_703,0
node_757,0
node_465,0
node_247,0
node_124,0
node_583,0
node_633,1
node_915,0
node_649,0
node_635,0
node_645,0
node_653,0
