,Stability
graph_3_2_node_386,0
graph_3_4_node_992,1
graph_3_2_node_514,1
graph_3_4_node_722,1
graph_3_5_node_972,1
graph_3_2_node_329,1
graph_3_1_node_58,0
graph_3_4_node_714,1
graph_3_5_node_430,0
graph_3_4_node_520,1
graph_3_1_node_576,0
graph_3_2_node_390,1
graph_3_2_node_841,0
graph_3_4_node_922,1
graph_3_3_node_163,0
graph_3_2_node_735,1
graph_3_1_node_56,1
graph_3_5_node_70,1
graph_3_1_node_353,1
graph_3_3_node_847,0
graph_3_2_node_730,1
graph_3_5_node_412,0
graph_3_5_node_7,1
graph_3_5_node_93,0
graph_3_4_node_147,0
graph_3_5_node_663,1
graph_3_2_node_158,1
graph_3_3_node_196,0
graph_3_4_node_477,1
graph_3_4_node_507,1
graph_3_3_node_173,0
graph_3_1_node_71,1
graph_3_1_node_819,0
graph_3_3_node_543,0
graph_3_4_node_123,1
graph_3_1_node_350,1
graph_3_3_node_741,0
graph_3_2_node_361,1
graph_3_5_node_813,1
graph_3_2_node_215,0
graph_3_3_node_856,1
graph_3_4_node_490,1
graph_3_1_node_942,0
graph_3_3_node_158,0
graph_3_1_node_264,1
graph_3_3_node_259,0
graph_3_5_node_97,0
graph_3_3_node_148,0
graph_3_1_node_637,0
graph_3_3_node_437,1
graph_3_1_node_164,0
graph_3_2_node_22,1
graph_3_1_node_274,1
graph_3_2_node_413,0
graph_3_4_node_842,0
graph_3_5_node_900,0
graph_3_4_node_235,0
graph_3_1_node_857,0
graph_3_4_node_736,0
graph_3_3_node_403,0
graph_3_1_node_992,0
graph_3_1_node_277,0
graph_3_4_node_110,1
graph_3_3_node_792,0
graph_3_4_node_521,1
graph_3_5_node_720,1
graph_3_3_node_574,0
graph_3_1_node_476,0
graph_3_3_node_604,0
graph_3_2_node_55,1
graph_3_2_node_212,1
graph_3_1_node_358,0
graph_3_3_node_431,1
graph_3_4_node_754,0
graph_3_1_node_54,1
graph_3_2_node_83,0
graph_3_2_node_999,0
graph_3_5_node_437,0
graph_3_3_node_836,1
graph_3_1_node_620,1
graph_3_5_node_563,1
graph_3_1_node_534,0
graph_3_4_node_369,1
graph_3_5_node_642,0
graph_3_1_node_805,0
graph_3_2_node_225,1
graph_3_2_node_905,1
graph_3_3_node_966,0
graph_3_3_node_727,0
graph_3_4_node_601,1
graph_3_5_node_566,0
graph_3_4_node_887,0
graph_3_5_node_561,0
graph_3_3_node_947,0
graph_3_5_node_654,0
graph_3_4_node_246,1
graph_3_5_node_793,0
graph_3_1_node_480,0
graph_3_1_node_149,0
graph_3_5_node_236,1
graph_3_4_node_509,1
graph_3_3_node_739,0
graph_3_3_node_264,1
graph_3_2_node_773,1
graph_3_2_node_662,0
graph_3_4_node_593,1
graph_3_4_node_948,0
graph_3_4_node_671,0
graph_3_3_node_625,1
graph_3_1_node_780,0
graph_3_5_node_38,0
graph_3_3_node_752,1
graph_3_4_node_776,1
graph_3_1_node_523,0
graph_3_4_node_937,1
graph_3_1_node_794,0
graph_3_1_node_575,0
graph_3_4_node_886,1
graph_3_1_node_226,0
graph_3_2_node_403,1
graph_3_2_node_717,1
graph_3_4_node_572,0
graph_3_5_node_303,0
graph_3_2_node_234,1
graph_3_3_node_327,0
graph_3_5_node_909,0
graph_3_4_node_552,0
graph_3_5_node_766,1
graph_3_1_node_970,0
graph_3_5_node_751,0
graph_3_4_node_61,0
graph_3_1_node_442,1
graph_3_1_node_51,0
graph_3_3_node_806,1
graph_3_3_node_814,0
graph_3_1_node_975,1
graph_3_1_node_756,0
graph_3_5_node_875,0
graph_3_2_node_932,0
graph_3_5_node_244,1
graph_3_1_node_267,1
graph_3_4_node_646,0
graph_3_3_node_794,1
graph_3_4_node_763,0
graph_3_3_node_58,0
graph_3_2_node_668,0
graph_3_5_node_989,0
graph_3_1_node_143,0
graph_3_1_node_931,1
graph_3_4_node_134,1
graph_3_3_node_912,1
graph_3_5_node_23,1
graph_3_5_node_964,1
graph_3_3_node_763,0
graph_3_4_node_553,1
graph_3_3_node_294,1
graph_3_3_node_851,1
graph_3_1_node_543,1
graph_3_1_node_861,1
graph_3_2_node_791,1
graph_3_4_node_575,1
graph_3_3_node_672,0
graph_3_1_node_679,0
graph_3_5_node_871,0
graph_3_4_node_145,0
graph_3_2_node_477,1
graph_3_4_node_113,0
graph_3_2_node_980,0
graph_3_2_node_830,1
graph_3_4_node_585,0
graph_3_1_node_213,1
graph_3_3_node_164,1
graph_3_4_node_277,1
graph_3_1_node_180,0
graph_3_1_node_239,0
graph_3_3_node_901,0
graph_3_1_node_237,0
graph_3_4_node_526,1
graph_3_5_node_265,1
graph_3_3_node_540,1
graph_3_5_node_988,1
graph_3_5_node_217,1
graph_3_4_node_626,1
graph_3_4_node_848,1
graph_3_2_node_993,0
graph_3_4_node_20,0
graph_3_5_node_709,1
graph_3_5_node_427,0
graph_3_1_node_199,0
graph_3_5_node_807,1
graph_3_2_node_42,1
graph_3_4_node_242,1
graph_3_4_node_942,1
graph_3_5_node_820,0
graph_3_4_node_378,0
graph_3_2_node_654,0
graph_3_3_node_924,0
graph_3_1_node_546,0
graph_3_5_node_276,1
graph_3_4_node_93,1
graph_3_3_node_19,0
graph_3_3_node_801,1
graph_3_1_node_886,0
graph_3_5_node_74,0
graph_3_4_node_666,1
graph_3_4_node_780,0
graph_3_2_node_859,1
graph_3_4_node_855,1
graph_3_4_node_254,1
graph_3_4_node_185,0
graph_3_2_node_459,1
graph_3_1_node_100,0
graph_3_5_node_191,1
graph_3_2_node_235,0
graph_3_5_node_477,0
graph_3_5_node_860,1
graph_3_2_node_143,0
graph_3_1_node_632,0
graph_3_1_node_740,1
graph_3_3_node_868,0
graph_3_2_node_879,1
graph_3_1_node_847,1
graph_3_5_node_88,1
graph_3_3_node_487,0
graph_3_3_node_251,0
graph_3_4_node_995,0
graph_3_1_node_667,0
graph_3_2_node_438,1
graph_3_1_node_137,1
graph_3_5_node_106,0
graph_3_2_node_475,1
graph_3_2_node_850,1
graph_3_3_node_216,0
graph_3_5_node_498,0
graph_3_2_node_887,1
graph_3_4_node_0,1
graph_3_1_node_759,0
graph_3_3_node_944,1
graph_3_2_node_90,0
graph_3_5_node_576,1
graph_3_2_node_435,1
graph_3_1_node_923,0
graph_3_2_node_981,1
graph_3_3_node_260,0
graph_3_3_node_980,0
graph_3_3_node_906,0
graph_3_1_node_497,0
graph_3_1_node_281,0
graph_3_3_node_317,0
graph_3_3_node_736,0
graph_3_3_node_200,0
graph_3_1_node_396,0
graph_3_4_node_80,1
graph_3_5_node_662,1
graph_3_5_node_613,1
graph_3_1_node_668,0
graph_3_3_node_328,0
graph_3_2_node_957,1
graph_3_3_node_373,0
graph_3_1_node_700,0
graph_3_3_node_226,0
graph_3_3_node_416,0
graph_3_2_node_727,1
graph_3_3_node_267,0
graph_3_2_node_776,1
graph_3_1_node_927,0
graph_3_2_node_74,1
graph_3_5_node_300,0
graph_3_2_node_960,1
graph_3_3_node_79,0
graph_3_1_node_305,1
graph_3_5_node_668,1
graph_3_3_node_997,0
graph_3_3_node_448,0
graph_3_3_node_697,0
graph_3_5_node_977,1
graph_3_4_node_237,0
graph_3_2_node_488,0
graph_3_2_node_531,0
graph_3_3_node_152,1
graph_3_2_node_703,0
graph_3_3_node_77,1
graph_3_2_node_657,1
graph_3_1_node_269,1
graph_3_5_node_472,1
graph_3_4_node_611,1
graph_3_2_node_216,1
graph_3_3_node_44,0
graph_3_3_node_136,0
graph_3_3_node_320,1
graph_3_2_node_210,1
graph_3_4_node_27,1
graph_3_1_node_855,0
graph_3_2_node_601,1
graph_3_4_node_159,1
graph_3_1_node_62,0
graph_3_3_node_366,0
graph_3_4_node_976,0
graph_3_3_node_916,1
graph_3_1_node_68,0
graph_3_1_node_522,0
graph_3_2_node_583,1
graph_3_1_node_909,0
graph_3_1_node_769,1
graph_3_1_node_220,0
graph_3_1_node_582,0
graph_3_2_node_182,1
graph_3_2_node_50,1
graph_3_4_node_212,0
graph_3_2_node_882,1
graph_3_4_node_481,1
graph_3_5_node_616,0
graph_3_3_node_315,1
graph_3_2_node_714,1
graph_3_3_node_93,0
graph_3_2_node_847,1
graph_3_3_node_221,0
graph_3_2_node_554,1
graph_3_5_node_335,1
graph_3_3_node_612,0
graph_3_5_node_29,1
graph_3_2_node_673,1
graph_3_4_node_42,1
graph_3_1_node_162,1
graph_3_3_node_234,1
graph_3_3_node_466,0
graph_3_3_node_937,1
graph_3_1_node_183,1
graph_3_5_node_838,0
graph_3_4_node_940,1
graph_3_1_node_268,0
graph_3_1_node_234,0
graph_3_3_node_917,0
graph_3_5_node_250,1
graph_3_3_node_571,0
graph_3_5_node_453,1
graph_3_2_node_411,1
graph_3_5_node_255,1
graph_3_2_node_732,0
graph_3_2_node_432,1
graph_3_2_node_115,0
graph_3_1_node_630,0
graph_3_3_node_183,0
graph_3_3_node_57,0
graph_3_4_node_660,0
graph_3_5_node_324,1
graph_3_4_node_12,1
graph_3_4_node_482,0
graph_3_1_node_852,1
graph_3_5_node_702,1
graph_3_2_node_6,1
graph_3_3_node_542,1
graph_3_2_node_282,1
graph_3_2_node_102,1
graph_3_1_node_877,0
graph_3_1_node_360,0
graph_3_4_node_659,0
graph_3_3_node_746,0
graph_3_5_node_274,0
graph_3_2_node_78,1
graph_3_4_node_632,0
graph_3_2_node_487,1
graph_3_1_node_329,0
graph_3_5_node_86,0
graph_3_2_node_480,1
graph_3_1_node_30,0
graph_3_4_node_14,1
graph_3_2_node_945,1
graph_3_4_node_956,0
graph_3_3_node_614,0
graph_3_4_node_217,0
graph_3_3_node_526,0
graph_3_2_node_168,1
graph_3_4_node_522,1
graph_3_3_node_322,0
graph_3_5_node_846,1
graph_3_2_node_507,1
graph_3_5_node_537,0
graph_3_4_node_825,1
graph_3_5_node_377,0
graph_3_4_node_943,0
graph_3_1_node_714,0
graph_3_3_node_288,0
graph_3_5_node_311,0
graph_3_3_node_849,0
graph_3_3_node_696,0
graph_3_2_node_721,1
graph_3_3_node_463,1
graph_3_5_node_323,1
graph_3_3_node_681,0
graph_3_1_node_265,1
graph_3_3_node_153,0
graph_3_3_node_309,0
graph_3_2_node_995,0
graph_3_3_node_299,1
graph_3_1_node_128,0
graph_3_4_node_247,1
graph_3_4_node_532,1
graph_3_5_node_596,1
graph_3_4_node_128,1
graph_3_1_node_299,0
graph_3_4_node_152,0
graph_3_2_node_742,1
graph_3_4_node_535,0
graph_3_4_node_249,1
graph_3_2_node_671,1
graph_3_2_node_669,1
graph_3_3_node_63,1
graph_3_2_node_688,1
graph_3_4_node_98,1
graph_3_5_node_179,0
graph_3_1_node_454,0
graph_3_3_node_107,1
graph_3_5_node_173,0
graph_3_1_node_494,0
graph_3_2_node_268,1
graph_3_2_node_76,1
graph_3_4_node_322,1
graph_3_5_node_756,0
graph_3_5_node_777,1
graph_3_3_node_550,1
graph_3_4_node_424,1
graph_3_3_node_252,0
graph_3_3_node_476,0
graph_3_2_node_743,0
graph_3_5_node_406,0
graph_3_1_node_564,0
graph_3_3_node_283,0
graph_3_1_node_578,1
graph_3_2_node_722,1
graph_3_5_node_485,1
graph_3_4_node_443,1
graph_3_3_node_244,0
graph_3_1_node_521,0
graph_3_5_node_216,1
graph_3_3_node_637,1
graph_3_3_node_332,1
graph_3_5_node_713,1
graph_3_4_node_459,0
graph_3_3_node_771,0
graph_3_3_node_312,0
graph_3_3_node_866,0
graph_3_3_node_893,0
graph_3_1_node_690,0
graph_3_4_node_417,1
graph_3_2_node_788,1
graph_3_4_node_926,1
graph_3_5_node_402,1
graph_3_3_node_643,0
graph_3_3_node_438,0
graph_3_1_node_303,0
graph_3_1_node_663,1
graph_3_1_node_530,0
graph_3_3_node_708,0
graph_3_5_node_837,0
graph_3_3_node_74,1
graph_3_3_node_59,0
graph_3_5_node_194,1
graph_3_1_node_569,0
graph_3_5_node_925,1
graph_3_3_node_246,0
graph_3_2_node_357,1
graph_3_4_node_425,1
graph_3_5_node_228,1
graph_3_1_node_383,0
graph_3_2_node_824,1
graph_3_3_node_124,0
graph_3_4_node_44,0
graph_3_1_node_6,0
graph_3_4_node_518,0
graph_3_4_node_364,0
graph_3_1_node_562,0
graph_3_4_node_86,1
graph_3_1_node_945,1
graph_3_4_node_316,1
graph_3_4_node_525,1
graph_3_3_node_534,0
graph_3_2_node_965,1
graph_3_3_node_160,1
graph_3_5_node_372,1
graph_3_2_node_494,0
graph_3_1_node_185,0
graph_3_1_node_650,0
graph_3_4_node_869,0
graph_3_1_node_925,0
graph_3_5_node_365,0
graph_3_5_node_448,1
graph_3_2_node_695,1
graph_3_1_node_713,0
graph_3_1_node_729,1
graph_3_2_node_409,1
graph_3_1_node_763,0
graph_3_2_node_720,1
graph_3_2_node_53,1
graph_3_1_node_312,0
graph_3_4_node_689,0
graph_3_5_node_703,1
graph_3_1_node_126,1
graph_3_1_node_904,0
graph_3_4_node_731,1
graph_3_4_node_705,0
graph_3_5_node_480,1
graph_3_1_node_920,1
graph_3_3_node_69,0
graph_3_1_node_44,1
graph_3_4_node_721,1
graph_3_3_node_573,0
graph_3_1_node_427,0
graph_3_3_node_617,0
graph_3_5_node_961,1
graph_3_5_node_83,0
graph_3_2_node_439,1
graph_3_5_node_248,1
graph_3_4_node_305,1
graph_3_2_node_141,0
graph_3_1_node_675,1
graph_3_5_node_869,1
graph_3_4_node_157,1
graph_3_3_node_43,1
graph_3_4_node_702,1
graph_3_4_node_223,1
graph_3_1_node_973,0
graph_3_3_node_688,0
graph_3_2_node_180,0
graph_3_1_node_661,0
graph_3_1_node_704,0
graph_3_5_node_316,1
graph_3_4_node_432,1
graph_3_4_node_441,0
graph_3_4_node_394,1
graph_3_2_node_236,0
graph_3_5_node_144,1
graph_3_5_node_379,1
graph_3_4_node_168,0
graph_3_4_node_40,1
graph_3_4_node_602,0
graph_3_4_node_399,1
graph_3_2_node_330,1
graph_3_4_node_546,0
graph_3_5_node_350,0
graph_3_4_node_306,1
graph_3_1_node_509,0
graph_3_3_node_644,0
graph_3_4_node_211,1
graph_3_2_node_871,0
graph_3_4_node_808,1
graph_3_1_node_905,0
graph_3_1_node_937,0
graph_3_2_node_693,1
graph_3_2_node_557,1
graph_3_2_node_708,1
graph_3_5_node_146,1
graph_3_4_node_69,0
graph_3_4_node_912,0
graph_3_2_node_614,0
graph_3_5_node_651,1
graph_3_1_node_929,1
graph_3_2_node_952,0
graph_3_5_node_464,1
graph_3_2_node_323,1
graph_3_3_node_39,0
graph_3_1_node_42,0
graph_3_5_node_689,0
graph_3_1_node_359,0
graph_3_3_node_630,0
graph_3_4_node_321,1
graph_3_5_node_867,1
graph_3_2_node_940,1
graph_3_2_node_580,1
graph_3_5_node_184,0
graph_3_2_node_89,0
graph_3_3_node_715,0
graph_3_3_node_459,1
graph_3_4_node_486,1
graph_3_2_node_863,1
graph_3_3_node_89,1
graph_3_4_node_978,0
graph_3_1_node_367,0
graph_3_2_node_307,1
graph_3_5_node_863,1
graph_3_5_node_225,0
graph_3_5_node_190,1
graph_3_5_node_383,1
graph_3_4_node_669,1
graph_3_1_node_451,0
graph_3_3_node_773,0
graph_3_1_node_232,0
graph_3_3_node_485,0
graph_3_4_node_973,1
graph_3_3_node_969,1
graph_3_2_node_820,1
graph_3_3_node_159,0
graph_3_1_node_209,0
graph_3_4_node_594,0
graph_3_4_node_740,1
graph_3_1_node_725,0
graph_3_4_node_350,0
graph_3_2_node_265,1
graph_3_3_node_726,0
graph_3_5_node_227,1
graph_3_3_node_33,1
graph_3_2_node_832,1
graph_3_1_node_122,0
graph_3_3_node_748,0
graph_3_5_node_710,1
graph_3_5_node_550,1
graph_3_4_node_446,1
graph_3_5_node_828,1
graph_3_4_node_337,1
graph_3_3_node_254,1
graph_3_2_node_1,0
graph_3_2_node_376,1
graph_3_3_node_404,0
graph_3_4_node_949,1
graph_3_2_node_501,1
graph_3_4_node_667,0
graph_3_3_node_986,0
graph_3_5_node_218,1
graph_3_5_node_779,1
graph_3_3_node_988,0
graph_3_2_node_862,0
graph_3_4_node_615,0
graph_3_5_node_446,1
graph_3_4_node_819,0
graph_3_1_node_466,0
graph_3_2_node_156,1
graph_3_3_node_418,0
graph_3_5_node_585,0
graph_3_1_node_40,1
graph_3_2_node_152,1
graph_3_2_node_637,0
graph_3_5_node_104,0
graph_3_3_node_351,0
graph_3_3_node_354,0
graph_3_3_node_35,1
graph_3_1_node_407,0
graph_3_2_node_86,0
graph_3_5_node_678,0
graph_3_2_node_548,1
graph_3_5_node_630,1
graph_3_4_node_752,0
graph_3_4_node_115,1
graph_3_4_node_889,0
graph_3_5_node_466,1
graph_3_4_node_806,0
graph_3_5_node_606,0
graph_3_5_node_197,1
graph_3_1_node_190,0
graph_3_1_node_217,1
graph_3_3_node_325,0
graph_3_1_node_518,0
graph_3_4_node_561,0
graph_3_2_node_917,1
graph_3_5_node_712,1
graph_3_4_node_766,0
graph_3_5_node_457,0
graph_3_5_node_207,1
graph_3_4_node_64,1
graph_3_2_node_754,1
graph_3_1_node_885,0
graph_3_5_node_761,0
graph_3_3_node_324,1
graph_3_1_node_597,0
graph_3_1_node_991,0
graph_3_1_node_285,0
graph_3_5_node_546,1
graph_3_2_node_45,1
graph_3_2_node_936,1
graph_3_3_node_440,0
graph_3_1_node_935,0
graph_3_4_node_439,1
graph_3_4_node_402,1
graph_3_2_node_310,1
graph_3_1_node_666,0
graph_3_4_node_970,1
graph_3_4_node_129,1
graph_3_2_node_584,1
graph_3_4_node_488,1
graph_3_1_node_681,0
graph_3_4_node_564,1
graph_3_1_node_719,0
graph_3_1_node_531,0
graph_3_4_node_981,1
graph_3_3_node_425,1
graph_3_1_node_158,0
graph_3_5_node_367,0
graph_3_5_node_15,0
graph_3_4_node_987,1
graph_3_1_node_657,0
graph_3_3_node_201,0
graph_3_1_node_155,1
graph_3_4_node_915,0
graph_3_2_node_269,1
graph_3_5_node_79,1
graph_3_2_node_349,0
graph_3_5_node_266,1
graph_3_3_node_95,1
graph_3_2_node_705,1
graph_3_2_node_206,0
graph_3_2_node_490,1
graph_3_2_node_140,0
graph_3_3_node_513,0
graph_3_3_node_561,1
graph_3_1_node_860,0
graph_3_3_node_141,1
graph_3_1_node_556,0
graph_3_1_node_84,0
graph_3_5_node_985,1
graph_3_3_node_809,0
graph_3_2_node_75,1
graph_3_4_node_652,0
graph_3_2_node_174,0
graph_3_5_node_806,1
graph_3_5_node_769,1
graph_3_2_node_264,0
graph_3_1_node_59,0
graph_3_1_node_395,1
graph_3_2_node_273,1
graph_3_1_node_472,0
graph_3_4_node_62,1
graph_3_5_node_458,1
graph_3_5_node_794,0
graph_3_3_node_957,0
graph_3_3_node_813,0
graph_3_2_node_15,1
graph_3_5_node_390,1
graph_3_5_node_873,0
graph_3_4_node_698,0
graph_3_5_node_882,0
graph_3_4_node_24,1
graph_3_5_node_435,1
graph_3_5_node_122,1
graph_3_2_node_263,1
graph_3_1_node_76,1
graph_3_2_node_903,0
graph_3_5_node_892,1
graph_3_2_node_356,1
graph_3_5_node_174,0
graph_3_2_node_92,0
graph_3_2_node_935,0
graph_3_4_node_283,0
graph_3_4_node_35,0
graph_3_4_node_732,0
graph_3_4_node_465,1
graph_3_3_node_4,1
graph_3_5_node_641,1
graph_3_3_node_290,0
graph_3_4_node_74,1
graph_3_2_node_358,1
graph_3_4_node_291,0
graph_3_5_node_286,0
graph_3_1_node_408,0
graph_3_1_node_895,0
graph_3_2_node_674,1
graph_3_3_node_888,0
graph_3_4_node_327,1
graph_3_4_node_114,1
graph_3_1_node_178,1
graph_3_1_node_426,0
graph_3_5_node_355,1
graph_3_4_node_875,0
graph_3_5_node_525,1
graph_3_5_node_650,1
graph_3_2_node_364,1
graph_3_2_node_874,1
graph_3_3_node_103,0
graph_3_5_node_382,1
graph_3_3_node_310,0
graph_3_3_node_913,0
graph_3_5_node_577,1
graph_3_4_node_365,1
graph_3_1_node_765,1
graph_3_3_node_240,0
graph_3_2_node_889,0
graph_3_1_node_532,1
graph_3_5_node_930,0
graph_3_5_node_915,1
graph_3_4_node_670,1
graph_3_4_node_178,1
graph_3_1_node_502,0
graph_3_3_node_119,1
graph_3_1_node_914,0
graph_3_2_node_528,0
graph_3_5_node_773,0
graph_3_3_node_199,1
graph_3_1_node_813,1
graph_3_4_node_529,1
graph_3_3_node_110,1
graph_3_4_node_58,1
graph_3_2_node_656,0
graph_3_2_node_997,1
graph_3_4_node_15,1
graph_3_2_node_563,0
graph_3_5_node_522,1
graph_3_4_node_964,1
graph_3_1_node_339,0
graph_3_3_node_956,0
graph_3_5_node_49,0
graph_3_1_node_649,0
graph_3_2_node_233,1
graph_3_2_node_145,0
graph_3_5_node_319,1
graph_3_1_node_384,1
graph_3_2_node_690,0
graph_3_3_node_452,1
graph_3_2_node_434,0
graph_3_5_node_725,1
graph_3_4_node_160,1
graph_3_1_node_236,1
graph_3_2_node_93,1
graph_3_5_node_163,0
graph_3_2_node_405,1
graph_3_2_node_472,0
graph_3_5_node_705,0
graph_3_3_node_143,0
graph_3_2_node_899,1
graph_3_1_node_282,1
graph_3_1_node_617,1
graph_3_3_node_123,0
graph_3_3_node_673,0
graph_3_5_node_829,0
graph_3_1_node_468,0
graph_3_2_node_431,1
graph_3_5_node_285,1
graph_3_5_node_958,0
graph_3_5_node_765,1
graph_3_4_node_687,0
graph_3_1_node_548,0
graph_3_5_node_64,1
graph_3_5_node_33,1
graph_3_3_node_725,0
graph_3_2_node_818,1
graph_3_1_node_124,1
graph_3_4_node_342,0
graph_3_4_node_454,1
graph_3_1_node_944,1
graph_3_5_node_459,1
graph_3_2_node_211,1
graph_3_2_node_819,1
graph_3_2_node_530,0
graph_3_3_node_10,1
graph_3_3_node_679,1
graph_3_2_node_134,1
graph_3_3_node_862,0
graph_3_2_node_289,1
graph_3_5_node_611,0
graph_3_3_node_436,0
graph_3_4_node_562,1
graph_3_1_node_107,1
graph_3_1_node_23,1
graph_3_4_node_176,0
graph_3_4_node_933,1
graph_3_3_node_496,0
graph_3_5_node_639,1
graph_3_2_node_162,1
graph_3_4_node_411,1
graph_3_2_node_492,1
graph_3_4_node_549,1
graph_3_4_node_7,1
graph_3_4_node_540,1
graph_3_2_node_167,1
graph_3_1_node_300,0
graph_3_2_node_833,0
graph_3_3_node_377,1
graph_3_4_node_494,0
graph_3_4_node_586,0
graph_3_1_node_560,0
graph_3_3_node_608,1
graph_3_5_node_10,1
graph_3_1_node_263,0
graph_3_3_node_399,0
graph_3_1_node_432,0
graph_3_4_node_473,0
graph_3_4_node_768,0
graph_3_2_node_227,0
graph_3_5_node_72,0
graph_3_1_node_31,0
graph_3_1_node_801,0
graph_3_5_node_294,1
graph_3_2_node_838,0
graph_3_4_node_723,1
graph_3_4_node_264,1
graph_3_1_node_357,1
graph_3_1_node_745,1
graph_3_5_node_361,0
graph_3_2_node_711,0
graph_3_1_node_643,1
graph_3_4_node_541,0
graph_3_5_node_424,1
graph_3_1_node_231,0
graph_3_4_node_320,0
graph_3_2_node_913,1
graph_3_4_node_201,1
graph_3_1_node_66,0
graph_3_4_node_864,1
graph_3_4_node_250,1
graph_3_1_node_81,0
graph_3_4_node_899,0
graph_3_5_node_68,1
graph_3_2_node_810,1
graph_3_3_node_349,0
graph_3_3_node_341,0
graph_3_3_node_716,0
graph_3_4_node_150,1
graph_3_1_node_709,0
graph_3_1_node_894,1
graph_3_5_node_152,0
graph_3_5_node_414,0
graph_3_5_node_251,0
graph_3_1_node_210,0
graph_3_1_node_890,1
graph_3_3_node_298,0
graph_3_2_node_976,1
graph_3_5_node_590,1
graph_3_5_node_375,0
graph_3_1_node_163,0
graph_3_5_node_363,1
graph_3_4_node_317,0
graph_3_2_node_675,1
graph_3_3_node_359,0
graph_3_4_node_319,0
graph_3_1_node_247,1
graph_3_3_node_955,0
graph_3_2_node_244,1
graph_3_1_node_951,0
graph_3_2_node_279,1
graph_3_2_node_195,1
graph_3_1_node_275,0
graph_3_1_node_940,1
graph_3_4_node_694,1
graph_3_4_node_824,0
graph_3_4_node_907,1
graph_3_2_node_59,1
graph_3_1_node_641,1
graph_3_2_node_991,1
graph_3_2_node_634,0
graph_3_4_node_709,1
graph_3_3_node_520,0
graph_3_3_node_918,1
graph_3_2_node_836,1
graph_3_2_node_214,0
graph_3_4_node_271,1
graph_3_2_node_128,1
graph_3_3_node_420,0
graph_3_1_node_153,0
graph_3_4_node_844,0
graph_3_5_node_452,1
graph_3_4_node_543,1
graph_3_5_node_891,1
graph_3_2_node_111,0
graph_3_1_node_731,0
graph_3_4_node_931,0
graph_3_2_node_951,0
graph_3_4_node_998,1
graph_3_2_node_761,1
graph_3_2_node_988,1
graph_3_2_node_622,0
graph_3_5_node_721,0
graph_3_5_node_516,0
graph_3_3_node_648,0
graph_3_4_node_991,1
graph_3_4_node_739,1
graph_3_3_node_132,0
