,Stability
graph_1_mu_0_3_node_500,1
graph_4_mu_0_3_node_145,1
graph_3_mu_0_3_node_873,0
graph_5_mu_0_3_node_520,0
graph_4_mu_0_3_node_948,1
graph_5_mu_0_3_node_608,0
graph_4_mu_0_3_node_329,1
graph_2_mu_0_3_node_773,1
graph_4_mu_0_3_node_401,1
graph_4_mu_0_3_node_565,1
graph_2_mu_0_3_node_247,1
graph_4_mu_0_3_node_395,1
graph_2_mu_0_3_node_181,1
graph_3_mu_0_3_node_777,0
graph_5_mu_0_3_node_399,0
graph_4_mu_0_3_node_908,1
graph_3_mu_0_3_node_581,0
graph_4_mu_0_3_node_33,1
graph_2_mu_0_3_node_156,1
graph_5_mu_0_3_node_182,0
graph_2_mu_0_3_node_85,1
graph_2_mu_0_3_node_661,1
graph_2_mu_0_3_node_340,1
graph_3_mu_0_3_node_562,0
graph_3_mu_0_3_node_246,0
graph_3_mu_0_3_node_535,0
graph_3_mu_0_3_node_720,0
graph_4_mu_0_3_node_382,1
graph_4_mu_0_3_node_830,1
graph_2_mu_0_3_node_344,1
graph_2_mu_0_3_node_745,1
graph_1_mu_0_3_node_307,0
graph_3_mu_0_3_node_975,0
graph_1_mu_0_3_node_909,1
graph_1_mu_0_3_node_143,1
graph_5_mu_0_3_node_807,0
graph_1_mu_0_3_node_752,0
graph_1_mu_0_3_node_345,1
graph_4_mu_0_3_node_396,1
graph_5_mu_0_3_node_691,0
graph_1_mu_0_3_node_52,0
graph_5_mu_0_3_node_761,0
graph_1_mu_0_3_node_360,0
graph_2_mu_0_3_node_470,1
graph_5_mu_0_3_node_300,0
graph_3_mu_0_3_node_866,0
graph_5_mu_0_3_node_111,0
graph_1_mu_0_3_node_502,0
graph_2_mu_0_3_node_25,1
graph_5_mu_0_3_node_439,0
graph_1_mu_0_3_node_574,0
graph_3_mu_0_3_node_212,0
graph_3_mu_0_3_node_861,0
graph_3_mu_0_3_node_417,0
graph_4_mu_0_3_node_962,1
graph_2_mu_0_3_node_582,1
graph_3_mu_0_3_node_768,0
graph_4_mu_0_3_node_418,1
graph_1_mu_0_3_node_578,0
graph_4_mu_0_3_node_427,1
graph_1_mu_0_3_node_116,0
graph_5_mu_0_3_node_949,0
graph_5_mu_0_3_node_941,0
graph_1_mu_0_3_node_764,0
graph_4_mu_0_3_node_803,1
graph_5_mu_0_3_node_215,0
graph_2_mu_0_3_node_623,1
graph_1_mu_0_3_node_314,0
graph_3_mu_0_3_node_363,0
graph_1_mu_0_3_node_706,0
graph_1_mu_0_3_node_663,0
graph_1_mu_0_3_node_547,0
graph_1_mu_0_3_node_742,0
graph_1_mu_0_3_node_331,0
graph_4_mu_0_3_node_953,1
graph_4_mu_0_3_node_940,1
graph_3_mu_0_3_node_791,0
graph_2_mu_0_3_node_609,1
graph_3_mu_0_3_node_740,0
graph_1_mu_0_3_node_355,0
graph_5_mu_0_3_node_275,0
graph_1_mu_0_3_node_347,1
graph_2_mu_0_3_node_714,1
graph_3_mu_0_3_node_335,1
graph_3_mu_0_3_node_68,0
graph_4_mu_0_3_node_276,1
graph_2_mu_0_3_node_171,1
graph_5_mu_0_3_node_267,1
graph_5_mu_0_3_node_964,0
graph_5_mu_0_3_node_320,0
graph_3_mu_0_3_node_594,0
graph_3_mu_0_3_node_206,0
graph_1_mu_0_3_node_992,0
graph_4_mu_0_3_node_798,1
graph_4_mu_0_3_node_548,1
graph_5_mu_0_3_node_144,0
graph_4_mu_0_3_node_524,1
graph_5_mu_0_3_node_607,0
graph_2_mu_0_3_node_779,1
graph_3_mu_0_3_node_480,0
graph_3_mu_0_3_node_479,0
graph_5_mu_0_3_node_124,0
graph_1_mu_0_3_node_387,0
graph_2_mu_0_3_node_27,1
graph_3_mu_0_3_node_580,0
graph_1_mu_0_3_node_953,0
graph_2_mu_0_3_node_531,1
graph_3_mu_0_3_node_398,0
graph_4_mu_0_3_node_491,1
graph_1_mu_0_3_node_392,0
graph_5_mu_0_3_node_239,0
graph_4_mu_0_3_node_517,1
graph_3_mu_0_3_node_49,0
graph_4_mu_0_3_node_295,1
graph_5_mu_0_3_node_954,0
graph_2_mu_0_3_node_218,1
graph_3_mu_0_3_node_117,1
graph_4_mu_0_3_node_781,1
graph_3_mu_0_3_node_414,0
graph_3_mu_0_3_node_935,0
graph_2_mu_0_3_node_102,1
graph_1_mu_0_3_node_270,0
graph_3_mu_0_3_node_343,0
graph_1_mu_0_3_node_46,1
graph_1_mu_0_3_node_882,1
graph_3_mu_0_3_node_172,1
graph_5_mu_0_3_node_391,0
graph_4_mu_0_3_node_620,1
graph_2_mu_0_3_node_87,1
graph_4_mu_0_3_node_608,1
graph_4_mu_0_3_node_752,1
graph_4_mu_0_3_node_242,1
graph_4_mu_0_3_node_519,1
graph_2_mu_0_3_node_152,1
graph_3_mu_0_3_node_372,0
graph_1_mu_0_3_node_107,0
graph_5_mu_0_3_node_241,0
graph_2_mu_0_3_node_844,1
graph_5_mu_0_3_node_367,1
graph_5_mu_0_3_node_108,0
graph_2_mu_0_3_node_312,1
graph_1_mu_0_3_node_515,0
graph_5_mu_0_3_node_731,0
graph_3_mu_0_3_node_622,0
graph_3_mu_0_3_node_303,0
graph_4_mu_0_3_node_623,1
graph_1_mu_0_3_node_98,0
graph_2_mu_0_3_node_270,1
graph_1_mu_0_3_node_179,0
graph_3_mu_0_3_node_917,0
graph_5_mu_0_3_node_646,0
graph_2_mu_0_3_node_137,1
graph_2_mu_0_3_node_762,1
graph_3_mu_0_3_node_298,0
graph_1_mu_0_3_node_427,0
graph_4_mu_0_3_node_861,1
graph_3_mu_0_3_node_12,0
graph_4_mu_0_3_node_230,1
graph_3_mu_0_3_node_26,1
graph_4_mu_0_3_node_573,1
graph_3_mu_0_3_node_410,0
graph_3_mu_0_3_node_483,0
graph_3_mu_0_3_node_186,0
graph_3_mu_0_3_node_724,0
graph_3_mu_0_3_node_802,0
graph_1_mu_0_3_node_32,0
graph_2_mu_0_3_node_702,1
graph_4_mu_0_3_node_356,1
graph_2_mu_0_3_node_963,1
graph_2_mu_0_3_node_922,1
graph_3_mu_0_3_node_98,0
graph_3_mu_0_3_node_957,0
graph_3_mu_0_3_node_688,0
graph_5_mu_0_3_node_123,0
graph_1_mu_0_3_node_610,0
graph_1_mu_0_3_node_75,0
graph_4_mu_0_3_node_741,1
graph_4_mu_0_3_node_536,1
graph_2_mu_0_3_node_973,1
graph_1_mu_0_3_node_960,0
graph_1_mu_0_3_node_72,0
graph_2_mu_0_3_node_690,1
graph_3_mu_0_3_node_595,0
graph_4_mu_0_3_node_149,1
graph_5_mu_0_3_node_564,0
graph_2_mu_0_3_node_103,1
graph_3_mu_0_3_node_33,0
graph_5_mu_0_3_node_171,0
graph_2_mu_0_3_node_866,1
graph_5_mu_0_3_node_909,0
graph_1_mu_0_3_node_105,0
graph_2_mu_0_3_node_387,1
graph_1_mu_0_3_node_77,1
graph_3_mu_0_3_node_958,0
graph_3_mu_0_3_node_743,0
graph_2_mu_0_3_node_67,1
graph_3_mu_0_3_node_734,0
graph_3_mu_0_3_node_283,0
graph_1_mu_0_3_node_7,0
graph_1_mu_0_3_node_512,0
graph_3_mu_0_3_node_263,0
graph_3_mu_0_3_node_71,1
graph_4_mu_0_3_node_720,1
graph_5_mu_0_3_node_934,0
graph_5_mu_0_3_node_166,1
graph_4_mu_0_3_node_436,1
graph_3_mu_0_3_node_430,0
graph_3_mu_0_3_node_238,0
graph_5_mu_0_3_node_26,0
graph_4_mu_0_3_node_677,1
graph_3_mu_0_3_node_865,0
graph_3_mu_0_3_node_668,0
graph_1_mu_0_3_node_753,0
graph_3_mu_0_3_node_309,0
graph_5_mu_0_3_node_932,0
graph_4_mu_0_3_node_366,1
graph_5_mu_0_3_node_27,0
graph_3_mu_0_3_node_658,0
graph_5_mu_0_3_node_362,1
graph_3_mu_0_3_node_686,0
graph_3_mu_0_3_node_124,0
graph_5_mu_0_3_node_194,0
graph_2_mu_0_3_node_86,1
graph_1_mu_0_3_node_853,0
graph_4_mu_0_3_node_76,1
graph_4_mu_0_3_node_770,1
graph_4_mu_0_3_node_709,1
graph_5_mu_0_3_node_546,0
graph_3_mu_0_3_node_128,0
graph_4_mu_0_3_node_219,1
graph_4_mu_0_3_node_648,1
graph_2_mu_0_3_node_206,1
graph_4_mu_0_3_node_52,1
graph_4_mu_0_3_node_567,1
graph_5_mu_0_3_node_359,0
graph_3_mu_0_3_node_311,0
graph_5_mu_0_3_node_786,1
graph_2_mu_0_3_node_124,1
graph_1_mu_0_3_node_288,0
graph_1_mu_0_3_node_420,0
graph_4_mu_0_3_node_676,1
graph_4_mu_0_3_node_947,1
graph_2_mu_0_3_node_62,1
graph_2_mu_0_3_node_120,1
graph_4_mu_0_3_node_116,1
graph_1_mu_0_3_node_447,1
graph_4_mu_0_3_node_43,1
graph_4_mu_0_3_node_84,1
graph_2_mu_0_3_node_376,1
graph_3_mu_0_3_node_161,0
graph_5_mu_0_3_node_696,0
graph_1_mu_0_3_node_66,0
graph_2_mu_0_3_node_551,1
graph_2_mu_0_3_node_468,1
graph_2_mu_0_3_node_381,1
graph_4_mu_0_3_node_512,1
graph_5_mu_0_3_node_309,0
graph_3_mu_0_3_node_377,0
graph_1_mu_0_3_node_219,0
graph_2_mu_0_3_node_840,1
graph_3_mu_0_3_node_227,0
graph_1_mu_0_3_node_65,0
graph_5_mu_0_3_node_246,1
graph_4_mu_0_3_node_632,1
graph_3_mu_0_3_node_412,0
graph_4_mu_0_3_node_756,1
graph_4_mu_0_3_node_30,1
graph_5_mu_0_3_node_288,0
graph_3_mu_0_3_node_749,0
graph_4_mu_0_3_node_174,1
graph_2_mu_0_3_node_264,1
graph_3_mu_0_3_node_926,0
graph_3_mu_0_3_node_896,0
graph_5_mu_0_3_node_927,0
graph_5_mu_0_3_node_661,0
graph_4_mu_0_3_node_471,1
graph_1_mu_0_3_node_251,1
graph_3_mu_0_3_node_700,0
graph_1_mu_0_3_node_760,0
graph_2_mu_0_3_node_808,1
graph_1_mu_0_3_node_476,0
graph_2_mu_0_3_node_63,1
graph_5_mu_0_3_node_95,1
graph_4_mu_0_3_node_702,1
graph_5_mu_0_3_node_379,0
graph_2_mu_0_3_node_932,1
graph_1_mu_0_3_node_448,0
graph_5_mu_0_3_node_561,0
graph_2_mu_0_3_node_652,1
graph_2_mu_0_3_node_3,1
graph_2_mu_0_3_node_716,1
graph_5_mu_0_3_node_788,0
graph_4_mu_0_3_node_904,1
graph_3_mu_0_3_node_831,0
graph_4_mu_0_3_node_521,1
graph_1_mu_0_3_node_442,0
graph_2_mu_0_3_node_131,1
graph_4_mu_0_3_node_184,1
graph_4_mu_0_3_node_989,1
graph_3_mu_0_3_node_144,0
graph_3_mu_0_3_node_185,1
graph_5_mu_0_3_node_159,0
graph_2_mu_0_3_node_656,1
graph_2_mu_0_3_node_822,1
graph_2_mu_0_3_node_342,1
graph_4_mu_0_3_node_241,1
graph_3_mu_0_3_node_40,1
graph_1_mu_0_3_node_520,0
graph_1_mu_0_3_node_211,0
graph_1_mu_0_3_node_920,0
graph_2_mu_0_3_node_918,1
graph_2_mu_0_3_node_383,1
graph_4_mu_0_3_node_285,1
graph_4_mu_0_3_node_419,1
graph_2_mu_0_3_node_184,1
graph_5_mu_0_3_node_308,0
graph_5_mu_0_3_node_259,0
graph_4_mu_0_3_node_47,1
graph_1_mu_0_3_node_327,0
graph_1_mu_0_3_node_180,0
graph_5_mu_0_3_node_832,0
graph_2_mu_0_3_node_807,1
graph_3_mu_0_3_node_122,0
graph_2_mu_0_3_node_618,1
graph_3_mu_0_3_node_502,0
graph_5_mu_0_3_node_332,0
graph_3_mu_0_3_node_541,0
graph_3_mu_0_3_node_405,0
graph_5_mu_0_3_node_334,0
graph_4_mu_0_3_node_364,1
graph_4_mu_0_3_node_696,1
graph_5_mu_0_3_node_904,0
graph_1_mu_0_3_node_568,0
graph_1_mu_0_3_node_133,0
graph_4_mu_0_3_node_509,1
graph_1_mu_0_3_node_812,0
graph_4_mu_0_3_node_699,1
graph_4_mu_0_3_node_21,1
graph_5_mu_0_3_node_946,0
graph_4_mu_0_3_node_605,1
graph_3_mu_0_3_node_925,0
graph_4_mu_0_3_node_704,1
graph_2_mu_0_3_node_663,1
graph_1_mu_0_3_node_799,1
graph_3_mu_0_3_node_967,0
graph_5_mu_0_3_node_37,0
graph_4_mu_0_3_node_668,1
graph_3_mu_0_3_node_318,0
graph_4_mu_0_3_node_882,1
graph_3_mu_0_3_node_529,1
graph_5_mu_0_3_node_426,0
graph_2_mu_0_3_node_920,1
graph_5_mu_0_3_node_666,0
graph_2_mu_0_3_node_625,1
graph_2_mu_0_3_node_126,1
graph_3_mu_0_3_node_915,0
graph_4_mu_0_3_node_644,1
graph_3_mu_0_3_node_102,0
graph_4_mu_0_3_node_379,1
graph_1_mu_0_3_node_510,1
graph_4_mu_0_3_node_627,1
graph_1_mu_0_3_node_549,0
graph_4_mu_0_3_node_216,1
graph_4_mu_0_3_node_955,1
graph_5_mu_0_3_node_719,0
graph_4_mu_0_3_node_144,1
graph_3_mu_0_3_node_270,0
graph_5_mu_0_3_node_323,0
graph_5_mu_0_3_node_768,0
graph_5_mu_0_3_node_600,1
graph_1_mu_0_3_node_254,1
graph_1_mu_0_3_node_911,0
graph_3_mu_0_3_node_839,0
graph_3_mu_0_3_node_217,0
graph_3_mu_0_3_node_192,0
graph_3_mu_0_3_node_252,0
graph_1_mu_0_3_node_508,1
graph_4_mu_0_3_node_13,1
graph_1_mu_0_3_node_349,0
graph_3_mu_0_3_node_107,0
graph_4_mu_0_3_node_155,1
graph_1_mu_0_3_node_741,0
graph_3_mu_0_3_node_905,0
graph_2_mu_0_3_node_863,1
graph_5_mu_0_3_node_852,0
graph_1_mu_0_3_node_589,0
graph_4_mu_0_3_node_673,1
graph_2_mu_0_3_node_368,1
graph_4_mu_0_3_node_774,1
graph_5_mu_0_3_node_656,0
graph_1_mu_0_3_node_724,1
graph_2_mu_0_3_node_351,1
graph_3_mu_0_3_node_498,0
graph_4_mu_0_3_node_850,1
graph_4_mu_0_3_node_24,1
graph_5_mu_0_3_node_900,0
graph_1_mu_0_3_node_744,0
graph_5_mu_0_3_node_104,0
graph_4_mu_0_3_node_782,1
graph_5_mu_0_3_node_682,0
graph_2_mu_0_3_node_666,1
graph_4_mu_0_3_node_58,1
graph_5_mu_0_3_node_747,0
graph_5_mu_0_3_node_708,0
graph_5_mu_0_3_node_573,0
graph_4_mu_0_3_node_0,1
graph_1_mu_0_3_node_978,0
graph_5_mu_0_3_node_776,0
graph_1_mu_0_3_node_611,1
graph_5_mu_0_3_node_554,0
graph_4_mu_0_3_node_26,1
graph_5_mu_0_3_node_809,0
graph_1_mu_0_3_node_289,0
graph_2_mu_0_3_node_962,1
graph_1_mu_0_3_node_767,0
graph_5_mu_0_3_node_990,0
graph_2_mu_0_3_node_651,1
graph_1_mu_0_3_node_988,0
graph_4_mu_0_3_node_431,1
graph_1_mu_0_3_node_552,0
graph_1_mu_0_3_node_398,0
graph_2_mu_0_3_node_597,1
graph_5_mu_0_3_node_883,1
graph_3_mu_0_3_node_718,0
graph_1_mu_0_3_node_912,0
graph_3_mu_0_3_node_813,0
graph_5_mu_0_3_node_727,1
graph_2_mu_0_3_node_339,1
graph_1_mu_0_3_node_600,0
graph_5_mu_0_3_node_46,0
graph_4_mu_0_3_node_868,1
graph_4_mu_0_3_node_822,1
graph_3_mu_0_3_node_94,1
graph_5_mu_0_3_node_544,0
graph_3_mu_0_3_node_814,0
graph_4_mu_0_3_node_439,1
graph_5_mu_0_3_node_342,0
graph_3_mu_0_3_node_389,0
graph_2_mu_0_3_node_467,1
graph_5_mu_0_3_node_322,0
graph_1_mu_0_3_node_24,0
graph_1_mu_0_3_node_768,0
graph_1_mu_0_3_node_404,0
graph_1_mu_0_3_node_438,0
graph_2_mu_0_3_node_496,1
graph_3_mu_0_3_node_769,0
graph_3_mu_0_3_node_732,0
graph_4_mu_0_3_node_452,1
graph_4_mu_0_3_node_92,1
graph_3_mu_0_3_node_344,0
graph_2_mu_0_3_node_649,1
graph_4_mu_0_3_node_646,1
graph_5_mu_0_3_node_635,0
graph_3_mu_0_3_node_864,0
graph_5_mu_0_3_node_298,0
graph_1_mu_0_3_node_546,0
graph_4_mu_0_3_node_59,1
graph_3_mu_0_3_node_812,0
graph_3_mu_0_3_node_158,0
graph_2_mu_0_3_node_313,1
graph_4_mu_0_3_node_274,1
graph_4_mu_0_3_node_692,1
graph_2_mu_0_3_node_574,1
graph_4_mu_0_3_node_662,1
graph_4_mu_0_3_node_75,1
graph_5_mu_0_3_node_537,1
graph_3_mu_0_3_node_983,1
graph_5_mu_0_3_node_17,0
graph_4_mu_0_3_node_122,1
graph_3_mu_0_3_node_203,0
graph_4_mu_0_3_node_727,1
graph_2_mu_0_3_node_233,1
graph_5_mu_0_3_node_701,1
graph_4_mu_0_3_node_162,1
graph_3_mu_0_3_node_445,0
graph_2_mu_0_3_node_893,1
graph_3_mu_0_3_node_381,0
graph_5_mu_0_3_node_700,0
graph_2_mu_0_3_node_655,1
graph_3_mu_0_3_node_949,0
graph_1_mu_0_3_node_580,0
graph_2_mu_0_3_node_857,1
graph_5_mu_0_3_node_436,0
graph_1_mu_0_3_node_784,0
graph_5_mu_0_3_node_72,0
graph_3_mu_0_3_node_370,0
graph_1_mu_0_3_node_604,0
graph_3_mu_0_3_node_987,0
graph_4_mu_0_3_node_260,1
graph_2_mu_0_3_node_923,1
graph_3_mu_0_3_node_630,0
graph_1_mu_0_3_node_683,1
graph_4_mu_0_3_node_650,1
graph_3_mu_0_3_node_77,0
graph_1_mu_0_3_node_668,0
graph_5_mu_0_3_node_454,0
graph_5_mu_0_3_node_874,0
graph_3_mu_0_3_node_145,0
graph_3_mu_0_3_node_244,0
graph_4_mu_0_3_node_228,1
graph_3_mu_0_3_node_75,0
graph_1_mu_0_3_node_60,0
graph_2_mu_0_3_node_282,1
graph_1_mu_0_3_node_493,0
graph_5_mu_0_3_node_396,0
graph_1_mu_0_3_node_615,0
graph_3_mu_0_3_node_93,0
graph_4_mu_0_3_node_127,1
graph_3_mu_0_3_node_626,0
graph_5_mu_0_3_node_56,0
graph_2_mu_0_3_node_637,1
graph_2_mu_0_3_node_31,1
graph_1_mu_0_3_node_538,0
graph_5_mu_0_3_node_525,0
graph_3_mu_0_3_node_275,0
graph_3_mu_0_3_node_660,1
graph_2_mu_0_3_node_616,1
graph_2_mu_0_3_node_433,1
graph_3_mu_0_3_node_9,1
graph_2_mu_0_3_node_772,1
graph_2_mu_0_3_node_641,1
graph_5_mu_0_3_node_882,1
graph_2_mu_0_3_node_337,1
graph_3_mu_0_3_node_683,0
graph_5_mu_0_3_node_792,0
graph_3_mu_0_3_node_394,0
graph_1_mu_0_3_node_371,1
graph_3_mu_0_3_node_438,0
graph_1_mu_0_3_node_628,0
graph_1_mu_0_3_node_109,0
graph_3_mu_0_3_node_678,0
graph_4_mu_0_3_node_538,1
graph_1_mu_0_3_node_682,0
graph_3_mu_0_3_node_708,0
graph_4_mu_0_3_node_773,1
graph_4_mu_0_3_node_426,1
graph_3_mu_0_3_node_365,0
graph_3_mu_0_3_node_336,0
graph_3_mu_0_3_node_587,0
graph_2_mu_0_3_node_740,1
graph_4_mu_0_3_node_926,1
graph_5_mu_0_3_node_626,0
graph_1_mu_0_3_node_677,0
graph_1_mu_0_3_node_691,0
graph_3_mu_0_3_node_220,0
graph_4_mu_0_3_node_562,1
graph_5_mu_0_3_node_151,0
graph_2_mu_0_3_node_321,1
graph_3_mu_0_3_node_463,1
graph_5_mu_0_3_node_490,1
graph_3_mu_0_3_node_826,0
graph_4_mu_0_3_node_711,1
graph_1_mu_0_3_node_27,0
graph_3_mu_0_3_node_135,0
graph_1_mu_0_3_node_972,0
graph_5_mu_0_3_node_374,1
graph_4_mu_0_3_node_757,1
graph_5_mu_0_3_node_169,1
graph_4_mu_0_3_node_109,1
graph_3_mu_0_3_node_624,0
graph_3_mu_0_3_node_57,0
graph_4_mu_0_3_node_344,1
graph_1_mu_0_3_node_351,0
graph_2_mu_0_3_node_554,1
graph_2_mu_0_3_node_185,1
graph_5_mu_0_3_node_595,0
graph_5_mu_0_3_node_270,0
graph_4_mu_0_3_node_824,1
graph_2_mu_0_3_node_721,1
graph_1_mu_0_3_node_247,0
graph_1_mu_0_3_node_945,0
graph_3_mu_0_3_node_360,0
graph_4_mu_0_3_node_202,1
graph_3_mu_0_3_node_530,0
graph_4_mu_0_3_node_373,1
graph_1_mu_0_3_node_517,1
graph_5_mu_0_3_node_923,0
graph_1_mu_0_3_node_478,0
graph_2_mu_0_3_node_83,1
graph_3_mu_0_3_node_76,0
graph_1_mu_0_3_node_696,1
graph_5_mu_0_3_node_763,0
graph_5_mu_0_3_node_733,0
graph_2_mu_0_3_node_627,1
graph_4_mu_0_3_node_355,1
graph_2_mu_0_3_node_505,1
graph_3_mu_0_3_node_893,0
graph_2_mu_0_3_node_461,1
graph_4_mu_0_3_node_186,1
graph_2_mu_0_3_node_394,1
graph_4_mu_0_3_node_631,1
graph_2_mu_0_3_node_588,1
graph_5_mu_0_3_node_837,0
graph_5_mu_0_3_node_797,1
graph_2_mu_0_3_node_295,1
graph_2_mu_0_3_node_691,1
graph_2_mu_0_3_node_353,1
graph_5_mu_0_3_node_355,0
graph_2_mu_0_3_node_980,1
graph_2_mu_0_3_node_157,1
graph_1_mu_0_3_node_673,0
graph_1_mu_0_3_node_22,0
graph_2_mu_0_3_node_416,1
graph_4_mu_0_3_node_384,1
graph_4_mu_0_3_node_38,1
graph_1_mu_0_3_node_370,0
graph_5_mu_0_3_node_242,0
graph_3_mu_0_3_node_836,0
graph_3_mu_0_3_node_780,0
graph_4_mu_0_3_node_806,1
graph_3_mu_0_3_node_665,0
graph_2_mu_0_3_node_48,1
graph_3_mu_0_3_node_973,0
graph_2_mu_0_3_node_51,1
graph_2_mu_0_3_node_250,1
graph_2_mu_0_3_node_140,1
graph_3_mu_0_3_node_259,0
graph_3_mu_0_3_node_61,1
graph_2_mu_0_3_node_423,1
graph_3_mu_0_3_node_500,0
graph_3_mu_0_3_node_322,0
graph_5_mu_0_3_node_947,0
graph_2_mu_0_3_node_561,1
graph_5_mu_0_3_node_257,0
graph_3_mu_0_3_node_571,0
graph_1_mu_0_3_node_595,0
graph_4_mu_0_3_node_171,1
graph_3_mu_0_3_node_705,1
graph_5_mu_0_3_node_114,0
graph_3_mu_0_3_node_254,0
graph_1_mu_0_3_node_132,0
graph_4_mu_0_3_node_983,1
graph_3_mu_0_3_node_153,0
graph_3_mu_0_3_node_650,0
graph_3_mu_0_3_node_710,0
graph_4_mu_0_3_node_906,1
graph_2_mu_0_3_node_519,1
graph_1_mu_0_3_node_4,1
graph_5_mu_0_3_node_150,1
graph_3_mu_0_3_node_707,1
graph_5_mu_0_3_node_794,0
graph_4_mu_0_3_node_758,1
graph_2_mu_0_3_node_287,1
graph_4_mu_0_3_node_722,1
graph_3_mu_0_3_node_260,0
graph_3_mu_0_3_node_274,0
graph_4_mu_0_3_node_394,1
graph_5_mu_0_3_node_587,0
graph_1_mu_0_3_node_564,1
graph_1_mu_0_3_node_889,1
graph_4_mu_0_3_node_4,1
graph_1_mu_0_3_node_494,1
graph_1_mu_0_3_node_461,1
graph_2_mu_0_3_node_601,1
graph_3_mu_0_3_node_643,0
graph_1_mu_0_3_node_193,0
graph_2_mu_0_3_node_688,1
graph_4_mu_0_3_node_315,1
graph_1_mu_0_3_node_400,0
graph_4_mu_0_3_node_873,1
graph_1_mu_0_3_node_225,1
graph_2_mu_0_3_node_512,1
graph_3_mu_0_3_node_844,1
graph_3_mu_0_3_node_639,0
graph_2_mu_0_3_node_804,1
graph_4_mu_0_3_node_996,1
graph_2_mu_0_3_node_799,1
graph_2_mu_0_3_node_143,1
graph_5_mu_0_3_node_289,0
graph_2_mu_0_3_node_972,1
graph_1_mu_0_3_node_33,0
graph_5_mu_0_3_node_901,0
graph_1_mu_0_3_node_940,0
graph_5_mu_0_3_node_313,0
graph_2_mu_0_3_node_925,1
graph_5_mu_0_3_node_851,0
graph_5_mu_0_3_node_162,1
graph_4_mu_0_3_node_333,1
graph_1_mu_0_3_node_10,0
graph_2_mu_0_3_node_981,1
graph_4_mu_0_3_node_89,1
graph_3_mu_0_3_node_382,0
graph_5_mu_0_3_node_856,1
graph_4_mu_0_3_node_153,1
graph_1_mu_0_3_node_68,0
graph_2_mu_0_3_node_384,1
graph_3_mu_0_3_node_137,0
graph_4_mu_0_3_node_413,1
graph_1_mu_0_3_node_145,0
graph_4_mu_0_3_node_713,1
graph_2_mu_0_3_node_198,1
graph_5_mu_0_3_node_931,1
graph_1_mu_0_3_node_858,0
graph_3_mu_0_3_node_792,0
graph_2_mu_0_3_node_907,1
