,Stability
node_659,0
node_556,0
node_599,0
node_896,0
node_845,0
node_525,1
node_60,0
node_219,0
node_804,1
node_444,0
node_670,0
node_216,0
node_967,1
node_91,0
node_743,0
node_215,0
node_483,0
node_693,0
node_27,0
node_5,0
node_414,0
node_395,0
node_956,1
node_871,0
node_434,0
node_795,0
node_883,0
node_258,0
node_474,0
node_984,0
node_809,0
node_749,0
node_413,0
node_752,0
node_719,0
node_242,0
node_446,0
node_119,0
node_884,0
node_486,0
node_664,0
node_972,1
node_11,1
node_14,0
node_455,0
node_716,0
node_369,0
node_248,0
node_705,0
node_173,0
node_271,0
node_568,0
node_310,0
node_1000,0
node_388,0
node_788,0
node_764,0
node_341,0
node_886,0
node_336,0
node_473,0
node_314,0
node_939,0
node_245,0
node_625,0
node_426,0
node_847,0
node_880,0
node_51,0
node_80,0
node_787,0
node_133,0
node_970,0
node_605,0
node_586,0
node_575,0
node_168,0
node_913,1
node_210,0
node_526,0
node_265,1
node_240,0
node_201,0
node_140,0
node_704,0
node_394,0
node_661,1
node_931,0
node_177,0
node_517,0
node_516,0
node_472,0
node_830,1
node_213,1
node_489,0
node_70,0
node_448,0
node_612,0
node_738,0
node_511,0
node_763,0
node_81,0
node_529,1
node_43,1
node_744,0
node_468,0
node_781,0
node_435,0
node_538,0
node_668,0
node_867,0
node_957,1
node_431,0
node_284,0
node_621,0
node_519,0
node_839,0
node_898,0
node_445,0
node_179,0
node_438,0
node_98,0
node_876,0
node_842,0
node_294,0
node_672,1
node_465,0
node_373,0
node_110,0
node_423,0
node_619,0
node_400,0
node_304,0
node_225,0
node_160,0
node_825,0
node_382,0
node_406,1
node_349,0
node_235,0
node_613,0
node_367,0
node_364,0
node_631,0
node_707,1
node_13,0
node_671,0
node_136,0
node_675,0
node_360,1
node_701,0
node_572,0
node_425,0
node_326,0
node_73,0
node_150,0
node_865,0
node_846,0
node_132,0
node_471,0
node_639,0
node_925,0
node_324,1
node_420,0
node_576,0
node_154,0
node_379,0
node_416,0
node_487,1
node_791,0
node_181,0
node_535,0
node_521,0
node_344,0
node_904,0
node_740,0
node_89,0
node_782,0
node_289,0
node_409,0
node_734,0
node_281,0
node_376,0
node_401,0
node_745,0
node_19,0
node_462,0
node_302,0
node_12,1
node_684,0
node_255,0
node_86,0
node_652,0
node_500,1
node_969,0
node_237,0
node_920,0
node_895,0
node_682,0
node_794,0
node_877,0
node_226,0
node_894,0
node_565,1
node_313,0
node_6,0
node_899,0
node_31,0
node_815,0
node_129,0
node_685,0
node_268,0
node_523,0
node_282,0
node_301,0
node_875,0
node_564,0
node_928,0
node_713,0
node_601,0
node_387,0
node_574,0
node_340,0
node_229,0
node_126,0
node_116,0
node_493,0
node_708,0
node_494,0
node_361,0
node_76,0
node_558,1
node_209,0
node_90,0
node_42,0
node_606,0
node_120,0
node_44,0
node_372,0
node_597,0
node_47,0
node_987,0
node_874,0
node_267,1
node_820,0
node_246,1
node_595,0
node_748,0
node_351,0
node_616,0
node_186,0
node_582,0
node_986,0
node_346,0
node_328,0
node_88,0
node_274,0
node_796,0
node_811,0
node_316,0
node_528,0
node_9,1
node_885,0
node_765,1
node_995,0
node_831,0
node_722,0
node_106,0
node_318,0
node_350,0
node_518,0
node_944,0
node_355,0
node_759,0
node_484,0
node_38,0
node_499,1
node_692,0
node_539,0
node_882,0
node_634,0
node_609,0
node_447,0
node_72,0
node_545,0
node_10,0
node_927,0
node_1003,0
node_253,0
node_118,0
node_375,0
node_536,0
node_135,0
node_286,0
node_729,1
node_770,0
node_760,0
node_22,0
node_261,0
node_504,1
node_300,0
node_553,0
node_48,0
node_230,0
node_459,0
node_127,0
node_573,1
node_751,0
node_3,0
node_592,0
node_467,0
node_263,0
node_457,0
node_137,0
node_227,0
node_912,1
node_998,0
node_365,0
node_854,0
node_698,0
node_821,0
node_362,0
node_579,0
node_983,0
node_844,0
node_37,0
node_170,0
node_331,0
node_23,0
node_275,0
node_296,0
node_67,0
node_40,0
node_590,0
node_288,0
node_161,1
node_546,0
