,Degree,Clustering Coefficient,Betweenness,Closeness,Shortest Path,Eigenvector,E In,E Out,E In Over E Out,ODF,Expansion,Cut Ratio,Conductance,Normalised Cut
node_459,73,0.23211567732115676,0.0028199354109000193,0.43885538680880476,2.235532994923858,0.04190589271205698,72.081,0.919,62.23784210526316,0.01258904109589041,0.0010567099378244015,0.007896215404387091,0.006532585022616854,0.006560197656028599
node_100,41,0.3117408906882591,0.0015984525870277038,0.41851864952489737,2.344162436548223,0.020767476877015887,40.992,0.008,40.963125,0.0001951219512195122,1.9370460048426152e-05,1.3513513513513515e-05,0.00010810810810810812,0.00010834795940030695
node_974,7,0.8095238095238095,6.079210565997945e-06,0.35281473594486606,2.780710659898477,0.004668347054362718,6.999,0.001,6.999,0.00014285714285714284,1.8148820326678766e-06,2.2026431718061677e-06,7.692307692307693e-05,7.695301614645347e-05
node_73,31,0.3694581280788177,0.00041335491808432194,0.3994872103154147,2.4558375634517766,0.012199754611715534,30.454,0.546,27.073166666666665,0.01761290322580645,0.0006209509021619532,0.004728607621010634,0.009259685230024212,0.009276052578616287
node_993,1,0.0,0.0,0.29274751946470406,3.351269035532995,0.0003806779419730751,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
node_93,87,0.2523809523809524,0.003575335896862333,0.4515698886696206,2.1725888324873095,0.05122239781671309,86.804,0.196,86.7374375,0.0022528735632183906,0.00023117913156456393,0.001608066452707398,0.0011417282505304747,0.0011476239326484732
node_148,20,0.33986928104575165,0.0001675157361505172,0.39800640928871006,2.46497461928934,0.009228054332280994,19.995,0.005,19.983,0.00025,9.074410163339384e-06,1.1013215859030838e-05,0.00014285714285714284,0.00014300690174533288
node_523,19,0.21637426900584794,0.0010093374508068113,0.374267839563512,2.6213197969543147,0.00732113607277454,18.817,0.183,18.806333333333335,0.009631578947368422,0.00020758566513988155,0.0015794320914739178,0.004950579150579151,0.004956061951933478
node_658,2,0.0,0.0,0.0,0.0,1.551750542397768e-19,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
node_87,139,0.2731859167024474,0.008362345766572611,0.49354420927118897,1.9878172588832488,0.1054176504205406,138.278,0.722,120.38164285714286,0.005194244604316546,0.0008654959614188812,0.006003040955410111,0.0026581253584965076,0.002679903760274019
node_854,7,0.8095238095238095,4.3843210203557045e-07,0.3752852667001895,2.6142131979695433,0.007993595446207235,6.997,0.003,6.9943333333333335,0.00042857142857142855,7.263922518159807e-06,5.067567567567568e-06,0.0002727272727272727,0.00027281707426587244
node_689,4,0.0,1.1731413340375632e-06,0.3051340580211519,3.215228426395939,0.0006395126584201223,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
node_712,4,0.0,0.001955589117299899,0.3312854171247816,2.9614213197969543,0.001924048741875624,3.999,0.001,3.999,0.00025,1.8148820326678766e-06,2.2026431718061677e-06,0.00014285714285714284,0.00014288707670334275
node_246,19,0.4485294117647059,8.172246228458042e-05,0.344882070575656,2.844670050761421,0.0045240933519907645,18.038,0.962,16.04436666666667,0.05063157894736842,0.012377053375164255,0.0010385529635799362,0.029494830057330057,0.029523640967432235
node_547,30,0.6481481481481481,7.926007638828183e-05,0.37325591415719894,2.628426395939086,0.014603555759860939,29.997,0.003,29.979,0.0001,5.444646098003629e-06,6.607929515418502e-06,5.263157894736842e-05,5.2721504309318e-05
node_17,111,0.28593272171253825,0.005220689408697425,0.46979074465385906,2.0883248730964468,0.07584221603526323,110.801,0.199,110.71528571428571,0.0017927927927927927,0.000250751337404575,0.0015902776544119916,0.0009099074761936923,0.0009159015746084764
node_538,11,0.4722222222222222,3.913145928246861e-05,0.3419531357936971,2.869035532994924,0.002709175633631369,10.695,0.305,10.14525,0.027727272727272725,0.00034537587418948635,0.0026332756094496197,0.015131746031746033,0.015140878999226936
node_347,26,0.322463768115942,0.0004218102012862848,0.405352165164844,2.4203045685279188,0.012371256077169726,25.994,0.006,25.977333333333334,0.0002307692307692308,1.0889292196007258e-05,1.3215859030837005e-05,0.00013043478260869564,0.00013061454173147113
node_408,56,0.4129979035639413,0.0028590508386748445,0.4170736131864428,2.352284263959391,0.029378059544140155,55.989,0.011,55.948090909090915,0.00019642857142857144,1.9963702359346642e-05,2.422907488986784e-05,0.00010891089108910891,0.00010924089438914191
node_394,34,0.6370967741935484,0.00023748101571276006,0.4011455216907381,2.4456852791878174,0.012446673936653767,33.999,0.001,33.999,2.9411764705882354e-05,1.8148820326678766e-06,2.2026431718061677e-06,1.4925373134328359e-05,1.4955360839369293e-05
node_687,7,0.6666666666666666,1.4660888141310155e-05,0.3709633634368476,2.6446700507614214,0.005996926879727224,6.999,0.001,6.999,0.00014285714285714284,2.421307506053269e-06,1.6891891891891894e-06,7.692307692307693e-05,7.695301614645347e-05
node_159,38,0.4523809523809524,0.0010241673986234809,0.41960901509031184,2.3380710659898476,0.025719098572490495,37.814,0.186,37.78733333333333,0.004894736842105263,0.00021666886407819755,0.0015829592970936343,0.002485714285714286,0.0024912932563394686
node_710,20,0.43137254901960786,0.0001461008024749705,0.37210610772159725,2.6365482233502537,0.008046278635087015,19.817,0.183,19.805666666666664,0.009150000000000002,0.00020940494156003773,0.0015778917295260668,0.004696465696465696,0.00470194882637644
node_945,5,0.6666666666666666,6.646893065210178e-07,0.32233474374682725,3.0436548223350255,0.001040373218360632,4.998,0.002,4.9965,0.0004,3.6297640653357532e-06,4.4052863436123355e-06,0.00025,0.00025005986590038315
node_749,5,0.5,3.322850285821834e-06,0.36085121798095143,2.718781725888325,0.0036874069716309175,4.999,0.001,4.999,0.0002,1.8148820326678766e-06,2.2026431718061677e-06,0.0001111111111111111,0.00011114104674948858
node_29,58,0.3935064935064935,0.0014187368494272936,0.4414616545239781,2.2223350253807106,0.03481096038403681,57.99,0.01,57.9468,0.0001724137931034483,1.8148820326678767e-05,2.2026431718061676e-05,9.433962264150944e-05,9.463968865603263e-05
node_295,85,0.22450778724654716,0.008044494407182171,0.4400544452427086,2.2294416243654824,0.03903998511612081,84.969,0.031,84.91674193548388,0.00036470588235294114,5.626134301270417e-05,6.82819383259912e-05,0.00022302158273381295,0.00022395153623613783
node_773,3,0.0,0.0,0.3240642393537854,3.0274111675126902,0.0012116423487097264,2.0,1.0,2.0,0.33333333333333326,1.0,0.0009960159362549796,0.20000000000000004,0.20002993205423678
node_174,73,0.3356136820925553,0.0018649438154221612,0.44780331869925305,2.1908629441624368,0.04970118519274115,72.968,0.032,72.92828125,0.0004383561643835616,7.748184019370461e-05,5.405405405405406e-05,0.0002807017543859649,0.0002816609294953708
node_450,74,0.31768388106416273,0.0022399339454462295,0.45454353798353153,2.1583756345177667,0.05201626540386473,73.983,0.017,73.92935294117648,0.00022972972972972974,3.08529945553539e-05,3.7444933920704846e-05,0.00012977099236641222,0.0001302812730207721
node_14,80,0.21578421578421578,0.0037259048237517503,0.44206750308919857,2.219289340101523,0.03677401762190943,79.303,0.697,69.17293939393939,0.0087125,0.0007904609767469344,0.0060112723451433165,0.004467096775607869,0.004488050426999788
node_802,7,0.8,1.9632501989485247e-06,0.35307254722432885,2.778680203045685,0.004952717645095651,6.997,0.003,6.9943333333333335,0.00042857142857142855,5.444646098003629e-06,6.607929515418502e-06,0.0002727272727272727,0.00027281707426587244
node_448,41,0.38866396761133604,0.0013866344570988326,0.41779488186467273,2.3482233502538072,0.018218632813357016,40.991,0.009,40.962555555555554,0.00021951219512195122,2.1791767554479416e-05,1.5202702702702704e-05,0.0001232876712328767,0.00012355747966888713
node_366,106,0.24141150112023899,0.005281237764467528,0.4753367249153901,2.0639593908629443,0.07453693424448934,105.626,0.374,97.07741935483871,0.0035283018867924526,0.0004603481294756219,0.003043452663464457,0.0018042203909921437,0.0018154810224438715
node_816,23,0.47619047619047616,0.00012011158142820878,0.3663228058199348,2.678172588832487,0.00960985555021168,22.998,0.002,22.9875,8.695652173913043e-05,3.6297640653357532e-06,4.4052863436123355e-06,4.545454545454546e-05,4.551447593518791e-05
node_3,71,0.38491048593350385,0.0016535722578745193,0.44166341944834925,2.221319796954315,0.04692936756120596,70.971,0.029,70.93044827586208,0.0004084507042253521,5.263157894736842e-05,6.387665198237885e-05,0.0002566371681415929,0.00025750655087984875
node_517,14,0.6818181818181818,0.00048061370603248054,0.3691212993708893,2.6578680203045684,0.005777927573696564,13.999,0.001,13.999,7.142857142857142e-05,1.8148820326678766e-06,2.2026431718061677e-06,3.7037037037037037e-05,3.706698881467504e-05
node_940,2,1.0,0.0,0.33671064869442097,2.9137055837563453,0.0020290076188091855,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
node_105,146,0.2608780108780109,0.006103449650538311,0.4965876473550812,1.9756345177664976,0.10934573584404637,144.913,1.087,123.97077304964539,0.007445205479452054,0.0012818845370329032,0.009157135225273054,0.0038257637832550726,0.003858561305754304
node_674,20,0.5490196078431373,3.704634915275394e-05,0.3341492260556667,2.9360406091370557,0.0040593949606032975,19.625,0.375,17.97,0.01875,0.004834166971272737,0.0004043698064324749,0.009900426742532005,0.00991166156654133
node_300,76,0.28285820066641987,0.0032098730550765547,0.45604509757101847,2.151269035532995,0.05477205107842772,75.466,0.534,66.91880392156861,0.007026315789473684,0.0006218166960214567,0.004542547589039287,0.0035936664180959478,0.003609716876902005
node_975,1,0.0,0.0,0.30532687575133904,3.213197969543147,0.00034881254132071427,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
node_926,15,0.6923076923076923,4.83920620681602e-05,0.3617969156694077,2.7116751269035535,0.005742946057880347,14.999,0.001,14.999,6.666666666666667e-05,2.421307506053269e-06,1.6891891891891894e-06,3.4482758620689657e-05,3.451271219265311e-05
node_817,7,0.5,2.684868217998076e-06,0.3219052504173844,3.047715736040609,0.0019419605075731837,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
node_363,57,0.4166666666666667,0.0007430294161483166,0.43885538680880476,2.235532994923858,0.04957062067670049,56.644,0.356,52.2905,0.006245614035087719,0.0004245182919916854,0.002973101805459166,0.0032071112515802778,0.0032177998481720707
node_699,26,0.4528985507246377,0.0003828438718022586,0.35423737600915983,2.769543147208122,0.005178956309804617,25.049,0.951,22.035514285714285,0.03657692307692308,0.012259752879175547,0.0010254782847755567,0.020391612704286157,0.020420106181504544
node_961,1,0.0,0.0,0.3160103210441426,3.1045685279187816,0.0006802980491038313,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
node_483,46,0.2653276955602537,0.0013394438805274553,0.4279714622466732,2.2923857868020305,0.025628763233808555,45.994,0.006,45.96066666666667,0.00013043478260869564,1.0889292196007258e-05,1.3215859030837005e-05,6.976744186046511e-05,6.994741666399263e-05
node_544,30,0.36772486772486773,0.0026316927962697968,0.4124453955411814,2.3786802030456853,0.02498463979309674,29.988,0.012,29.9715,0.0004,2.1778584392014517e-05,2.643171806167401e-05,0.00025,0.00025035941056667063
node_198,38,0.4031746031746032,0.0012844662406467204,0.4103437629524366,2.3908629441624365,0.021256471772929133,37.996,0.004,37.9705,0.00010526315789473683,7.2595281306715064e-06,8.810572687224671e-06,5.555555555555555e-05,5.5675502778777336e-05
node_277,23,0.4857142857142857,0.00017490020303838376,0.3920322765732203,2.50253807106599,0.010390801526184771,22.999,0.001,22.999,4.3478260869565214e-05,1.8148820326678766e-06,2.2026431718061677e-06,2.2222222222222223e-05,2.225219015653251e-05
node_704,3,0.0,0.0,0.34159051316825306,2.872081218274112,0.001836290067606,2.0,1.0,2.0,0.33333333333333326,1.0,0.0009960159362549796,0.20000000000000004,0.20002993205423678
node_374,22,0.5263157894736842,0.00018659822685618773,0.37572300223677607,2.6111675126903555,0.006724537968678154,21.262,0.738,18.8303,0.033545454545454545,0.009493712330405525,0.000796983375948688,0.01850274299344067,0.018524851820015766
node_402,10,0.32142857142857145,4.590862920801382e-05,0.3786675398718605,2.5908629441624367,0.004882125558893114,9.998,0.002,9.994,0.0002,3.6297640653357532e-06,4.4052863436123355e-06,0.0001111111111111111,0.00011117099493648987
node_746,2,0.0,0.0,0.0,0.0,1.551750542397768e-19,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
node_212,121,0.3288705312633528,0.0031425821131419924,0.48756789190362665,2.012182741116751,0.10022334452792937,120.784,0.216,120.70136111111111,0.0017851239669421485,0.0002893080892597956,0.0016336349727693103,0.0009216452483583775,0.0009281531436781553
node_35,59,0.41228070175438597,0.001414570520758016,0.4418653688856827,2.2203045685279186,0.04128938789240885,58.992,0.008,58.947375,0.00013559322033898305,1.4519056261343013e-05,1.7621145374449342e-05,7.272727272727273e-05,7.29673831780801e-05
node_671,30,0.3816091954022989,0.0001507729360108422,0.3907640767298779,2.5106598984771575,0.020750427835669466,29.999,0.001,29.999,3.3333333333333335e-05,2.421307506053269e-06,1.6891891891891894e-06,1.694915254237288e-05,1.6979133055039647e-05
node_591,10,0.5714285714285714,2.6121220837330237e-06,0.39187330160299594,2.5035532994923857,0.011016618417019803,9.998,0.002,9.994,0.0002,4.842615012106538e-06,3.3783783783783788e-06,0.0001111111111111111,0.00011117099493648987
node_245,53,0.42901960784313725,0.0007754001288599728,0.430833509475251,2.2771573604060915,0.036424086389258745,52.985,0.015,52.949533333333335,0.0002830188679245283,2.7223230490018148e-05,3.303964757709251e-05,0.00016483516483516484,0.00016528492646150286
node_680,1,0.0,0.0,0.2915111800159843,3.3654822335025383,0.00019849275661010607,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
node_902,1,0.0,0.0,0.3319682451916826,2.9553299492385787,0.001029716415611832,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
node_585,13,0.38181818181818183,8.132561853274518e-05,0.36452642842436367,2.6913705583756347,0.005953836179698493,12.999,0.001,12.999,7.692307692307693e-05,1.8148820326678766e-06,2.2026431718061677e-06,4e-05,4.002994998352751e-05
node_20,74,0.28482003129890454,0.003890007789674941,0.45199231139054635,2.170558375634518,0.05047232132040129,73.808,0.192,73.75116666666666,0.002594594594594595,0.00023119670911451713,0.0015930944322287695,0.0013127250900360143,0.001318496217823555
node_638,26,0.2391304347826087,0.0003318709220676581,0.38638926899359777,2.5390862944162436,0.014074479470145304,25.814,0.186,25.797333333333334,0.007153846153846154,0.00021666886407819755,0.0015829592970936343,0.003659846547314578,0.00366542150471089
node_618,15,0.5641025641025641,0.00012132927801731067,0.3417113018928529,2.8710659898477155,0.003957199344417352,14.998,0.002,14.9915,0.00013333333333333334,4.842615012106538e-06,3.3783783783783788e-06,7.142857142857142e-05,7.14884731896832e-05
node_495,80,0.31535131535131533,0.005921483980760152,0.45690759420945065,2.1472081218274113,0.06172012046806029,78.797,1.203,71.72333333333334,0.015037500000000004,0.0013078950284365271,0.025755310311485972,0.007605894997119936,0.00764206753757087
node_570,21,0.6491228070175439,4.458807837498363e-05,0.34122865881108333,2.8751269035532996,0.003687147384702065,20.617,0.383,18.8495,0.018238095238095237,0.004933269177375663,0.0004130217200303654,0.00961923076923077,0.009630705895024636
node_810,17,0.23529411764705882,0.0001486269481967776,0.3876291864231801,2.530964467005076,0.009696238974453177,16.993,0.007,16.984428571428573,0.0004117647058823529,1.694915254237288e-05,1.1824324324324325e-05,0.00025925925925925926,0.0002594688463726459
node_814,5,0.2,3.303501138680049e-05,0.3350761309823121,2.9279187817258885,0.0016049297512862632,4.999,0.001,4.999,0.0002,1.8148820326678766e-06,2.2026431718061677e-06,0.0001111111111111111,0.00011114104674948858
node_484,22,0.43157894736842106,0.00018214817052606194,0.41403580195072326,2.369543147208122,0.015013332895424402,21.996,0.004,21.9825,0.00018181818181818183,7.2595281306715064e-06,8.810572687224671e-06,0.0001,0.00010011983223487118
node_158,49,0.3829787234042553,0.0012433895441740714,0.42402789019437825,2.313705583756345,0.03276322806087744,48.992,0.008,48.956125,0.00016326530612244895,1.9370460048426152e-05,1.3513513513513515e-05,8.888888888888889e-05,8.912885529359223e-05
node_383,7,1.0,0.0,0.3319682451916826,2.9553299492385787,0.0021303263463225133,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
node_392,22,0.7315789473684211,0.0001705107363639373,0.3854645240339003,2.545177664974619,0.00876187199795765,21.999,0.001,21.999,4.545454545454546e-05,1.8148820326678766e-06,2.2026431718061677e-06,2.325581395348837e-05,2.3285780091752132e-05
node_666,24,0.47186147186147187,0.0003814932234158635,0.4055222667868183,2.419289340101523,0.013897181977009863,22.352,1.648,19.956333333333337,0.06866666666666667,0.0211740919726982,0.0017806915414490337,0.042414844804318494,0.04246419879668021
node_170,98,0.26535087719298245,0.005781468242991733,0.45973337856945196,2.134010152284264,0.06675420950019138,97.782,0.218,97.72357894736842,0.0022244897959183673,0.0002711065362832572,0.0016565246024871337,0.0011635832521908471,0.0011701419519513678
node_110,11,0.75,1.7162650158599497e-05,0.3648016465658694,2.6893401015228426,0.005728747681802341,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
node_467,24,0.5144927536231884,0.00010571677734456292,0.4210717044675329,2.3299492385786804,0.02289610616020869,23.997,0.003,23.983,0.000125,7.263922518159807e-06,5.067567567567568e-06,6.666666666666667e-05,6.675655969396419e-05
node_352,28,0.39384615384615385,0.0004394008299161221,0.4058628986782814,2.417258883248731,0.012213287971692516,27.999,0.001,27.999,3.571428571428571e-05,1.8148820326678766e-06,2.2026431718061677e-06,1.8181818181818182e-05,1.8211795099591495e-05
node_645,7,0.4,0.00039138258728722353,0.31840512743096805,3.081218274111675,0.0009219227116662132,6.823,0.177,6.665666666666667,0.025285714285714286,0.025285714285714286,0.00017735470941883768,0.01609090909090909,0.016096207381686472
node_2,95,0.2978027115474521,0.006569719907493448,0.46148976205968867,2.1258883248730966,0.053096324277784844,94.805,0.195,94.74216666666666,0.002052631578947368,0.00023983017799055056,0.0015023624123147586,0.001060515873015873,0.0010663825893396023
node_405,124,0.26825633383010433,0.009499639815981755,0.4836634443208148,2.0284263959390865,0.0922956067644832,122.621,1.379,108.47421705426358,0.01112096774193548,0.0015302723013863343,0.027155587954986637,0.005634986420755721,0.005676556291800424
node_991,4,1.0,0.0,0.322012516412192,3.0467005076142133,0.0020752990699348874,3.999,0.001,3.999,0.00025,1.8148820326678766e-06,2.2026431718061677e-06,0.00014285714285714284,0.00014288707670334275
node_463,3,0.0,0.0,0.2916871602031355,3.3634517766497463,0.00032333365301134804,2.0,1.0,2.0,0.33333333333333326,1.0,0.0009960159362549796,0.20000000000000004,0.20002993205423678
node_375,67,0.29134615384615387,0.00367300374254413,0.4451218617010539,2.2040609137055838,0.04567324017257917,66.98,0.02,66.93535,0.0002985074626865671,4.842615012106537e-05,3.3783783783783784e-05,0.00017543859649122806,0.00017603851250298642
node_856,68,0.29277389277389276,0.0026919271652052724,0.440254925627785,2.228426395939086,0.043442373045812964,62.835,5.165,55.942856020097395,0.07595588235294118,0.005820015343537948,0.044928526905648025,0.048081229281006346,0.04823604749361388
node_261,50,0.4601063829787234,0.001100963345169846,0.4314105186397268,2.2741116751269037,0.03276087347723763,49.996,0.004,49.9615,8e-05,7.2595281306715064e-06,8.810572687224671e-06,4.1666666666666665e-05,4.1786700276077295e-05
node_946,1,0.0,0.0,0.28615918322564055,3.4284263959390864,0.0002245819070570877,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
node_892,23,0.3952380952380952,0.00039339889630045247,0.41174246346526977,2.382741116751269,0.016043241004097566,22.991,0.009,22.978555555555555,0.000391304347826087,2.1791767554479416e-05,1.5202702702702704e-05,0.00024324324324324326,0.00024351276080680447
node_338,63,0.35081967213114756,0.0015740180934052585,0.43825830464988125,2.238578680203046,0.04488067371759442,62.983,0.017,62.93970588235294,0.0002698412698412698,3.08529945553539e-05,3.7444933920704846e-05,0.0001559633027522936,0.0001564732466584639
node_475,2,0.0,1.2789576455835953e-07,0.3222272630053311,3.0446700507614213,0.0013015407474590863,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
node_64,170,0.13159395494724835,0.021923722805463768,0.5067433464881951,1.936040609137056,0.08993454235540821,168.863,1.137,144.23636111111114,0.006688235294117648,0.001326760318571991,0.009458994235323115,0.0034566091697202607,0.0034909572669646533
node_474,82,0.3541139240506329,0.0025670306199541827,0.4575566106784981,2.1441624365482235,0.06606535445103869,81.986,0.014,81.92285714285714,0.0001707317073170732,3.389830508474576e-05,2.364864864864865e-05,9.333333333333334e-05,9.375388004405729e-05
node_389,45,0.3864894795127353,0.0012514287039880024,0.4236560989710601,2.315736040609137,0.018735124906462047,44.992,0.008,44.959625,0.00017777777777777779,1.4519056261343013e-05,1.7621145374449342e-05,9.75609756097561e-05,9.780088444439894e-05
node_1004,1,0.0,0.0,0.29597536347717857,3.314720812182741,0.000337966297432941,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
node_373,46,0.2135306553911205,0.0015864167963530879,0.43687141128073603,2.2456852791878172,0.02932885409065742,45.981,0.019,45.95542105263158,0.0004130434782608696,4.600484261501211e-05,3.209459459459459e-05,0.0002602739726027397,0.00026084322687963695
