,Degree,Clustering Coefficient,Betweenness,Closeness,Shortest Path,Eigenvector,E In,E Out,E In Over E Out,ODF,Expansion,Cut Ratio,Conductance,Normalised Cut
node_776,30,0.4973544973544973,0.00030227585361579097,0.4009790712668,2.446700507614213,0.011871361223522565,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0
node_566,22,0.45021645021645024,9.338369404503792e-05,0.3482376799109867,2.817258883248731,0.004080493310048694,21.638,0.362,19.832666666666668,0.016454545454545454,0.004657730477100121,0.0003904109263444068,0.00862253193960511,0.008633378690390348
node_644,17,0.4,5.941914986694132e-05,0.39491604485205883,2.484263959390863,0.010855842466864265,16.994,0.006,16.984833333333334,0.00035294117647058826,1.0889292196007258e-05,1.3215859030837005e-05,0.00021428571428571427,0.00021446537652071248
node_100,41,0.3117408906882591,0.0015984525870277038,0.41851864952489737,2.344162436548223,0.020767476877015887,40.992,0.008,40.963125,0.0001951219512195122,1.9370460048426152e-05,1.3513513513513515e-05,0.00010810810810810812,0.00010834795940030695
node_207,30,0.5052910052910053,0.00022726798119198635,0.42070507694949416,2.331979695431472,0.018537830902315804,29.999,0.001,29.999,3.3333333333333335e-05,1.8148820326678766e-06,2.2026431718061677e-06,1.694915254237288e-05,1.6979133055039647e-05
node_953,16,0.325,0.0003213102805019584,0.36329306832819097,2.700507614213198,0.005602443966238058,15.819,0.181,15.819,0.0113125,0.0002039559010745458,0.0015750268051303053,0.005838709677419354,0.005844131598756562
node_33,30,0.5793650793650794,0.0002306047334583447,0.39346887693525573,2.4934010152284265,0.015698973867314593,29.998,0.002,29.984,6.666666666666667e-05,3.6297640653357532e-06,4.4052863436123355e-06,3.4482758620689657e-05,3.454271425352136e-05
node_339,60,0.38052026618269813,0.0008326148551914831,0.4172536967845371,2.351269035532995,0.028991956433368743,59.996,0.004,59.954,6.666666666666667e-05,7.2595281306715064e-06,8.810572687224671e-06,3.4482758620689657e-05,3.46028643136995e-05
node_335,26,0.5652173913043478,0.0007575249829185612,0.353977861447981,2.771573604060914,0.005592570997035954,25.999,0.001,25.999,3.846153846153846e-05,2.421307506053269e-06,1.6891891891891894e-06,1.9607843137254903e-05,1.963781646099677e-05
node_501,14,0.5494505494505495,9.261226628876101e-05,0.38747376172934567,2.531979695431472,0.005588589914393043,13.1,0.9,11.804,0.0642857142857143,0.011577647672124413,0.0009706509655588429,0.0391304347826087,0.03915738169718697
node_679,20,0.42483660130718953,8.32551650446821e-05,0.3904483077789851,2.512690355329949,0.010456382275970037,19.996,0.004,19.984,0.0002,9.685230024213076e-06,6.7567567567567575e-06,0.0001111111111111111,0.00011123092898793832
node_319,12,0.8666666666666667,7.155515125757637e-06,0.3813573645434049,2.57258883248731,0.007431017612699432,11.999,0.001,11.999,8.333333333333333e-05,2.421307506053269e-06,1.6891891891891894e-06,4.3478260869565214e-05,4.350820905919715e-05
node_988,2,1.0,0.0,0.3200926007793932,3.06497461928934,0.0009502750526204051,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
node_725,13,0.8333333333333334,3.88766160060329e-06,0.3573814947311346,2.7451776649746193,0.00801966117739439,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
node_357,47,0.4484848484848485,0.00040517632069569074,0.43064151593270417,2.2781725888324873,0.039788631149254385,46.991,0.009,46.95722222222222,0.00019148936170212765,2.1791767554479416e-05,1.5202702702702704e-05,0.00010588235294117647,0.00010615225847423989
node_62,216,0.15203369751217585,0.022509845192539162,0.5226390274488848,1.8771573604060914,0.13149820210508467,214.131,1.869,180.654311627907,0.008652777777777777,0.002210648194643575,0.015718951364537857,0.004472816282660533,0.004529418039066148
node_813,24,0.427536231884058,0.0008069001520903854,0.3734001397809073,2.6274111675126903,0.01048452565353244,23.999,0.001,23.999,4.1666666666666665e-05,1.8148820326678766e-06,2.2026431718061677e-06,2.1276595744680852e-05,2.1306565475252973e-05
node_797,7,0.3,0.0010832546881418055,0.33253942248898416,2.950253807106599,0.0017555370645387126,6.999,0.001,6.999,0.00014285714285714284,1.8148820326678766e-06,2.2026431718061677e-06,7.692307692307693e-05,7.695301614645347e-05
node_39,36,0.48128342245989303,0.00023551282896259071,0.4039964723047609,2.4284263959390864,0.019406583616614816,35.997,0.003,35.975,8.333333333333333e-05,5.444646098003629e-06,6.607929515418502e-06,4.3478260869565214e-05,4.3568218589436875e-05
node_533,157,0.14429201371876532,0.01886293736277732,0.4968429623408679,1.9746192893401016,0.08813178338144309,154.106,2.894,130.2102475,0.01843312101910828,0.0033019696258307744,0.024791182061547366,0.009763269945243517,0.009850571111279332
node_69,64,0.28820729772607084,0.0032033205879316434,0.4366739998883814,2.246700507614213,0.03832705798793098,63.811,0.189,63.76211111111111,0.002953125,0.00022393278659635734,0.001588026864661202,0.0014929530867465097,0.0014986307842156563
node_121,234,0.17289894014031945,0.027841538825800698,0.5312586925524948,1.8467005076142131,0.14842130571753692,231.858,2.142,196.82062857142859,0.009153846153846153,0.0024481635518095067,0.03349023753367356,0.004665721307980227,0.004730692856919331
node_108,43,0.31585365853658537,0.0012383782159563837,0.42458680217618106,2.3106598984771574,0.023842739947137336,42.991,0.009,42.96077777777778,0.00020930232558139536,2.1791767554479416e-05,1.5202702702702704e-05,0.00011688311688311689,0.00011715295767704845
node_747,39,0.39271255060728744,0.000648691269309825,0.4277820105148243,2.2934010152284263,0.03387328646349778,38.996,0.004,38.96975,0.00010256410256410256,9.685230024213076e-06,6.7567567567567575e-06,5.405405405405406e-05,5.417400847137548e-05
node_291,29,0.4444444444444444,0.0001443245445556973,0.4051822061857392,2.4213197969543145,0.018132430999314348,28.997,0.003,28.979666666666667,0.00010344827586206896,5.444646098003629e-06,6.607929515418502e-06,5.454545454545454e-05,5.463537451668015e-05
node_176,35,0.2537878787878788,0.0007082837023848974,0.3958867520495649,2.4781725888324875,0.01317890973963374,34.817,0.183,34.79566666666667,0.005228571428571429,0.00020758566513988155,0.0015794320914739178,0.002653471771576898,0.0026589598345634347
node_585,13,0.38181818181818183,8.132561853274518e-05,0.36452642842436367,2.6913705583756347,0.005953836179698493,12.999,0.001,12.999,7.692307692307693e-05,1.8148820326678766e-06,2.2026431718061677e-06,4e-05,4.002994998352751e-05
node_906,5,0.4,7.215186322829015e-06,0.37881597873500117,2.5898477157360404,0.004787110970138087,4.998,0.002,4.9965,0.0004,3.6297640653357532e-06,4.4052863436123355e-06,0.00025,0.00025005986590038315
node_772,2,0.0,0.0,0.0,0.0,1.551750542397768e-19,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
node_932,99,0.2712628865979381,0.0024450361470315695,0.4723165013455465,2.0771573604060913,0.0756681067242575,98.801,0.199,98.73791176470587,0.0020101010101010106,0.00026770817221632537,0.0014937155495930061,0.0010448805249473813,0.0010508683916259822
node_710,20,0.43137254901960786,0.0001461008024749705,0.37210610772159725,2.6365482233502537,0.008046278635087015,19.817,0.183,19.805666666666664,0.009150000000000002,0.00020940494156003773,0.0015778917295260668,0.004696465696465696,0.00470194882637644
node_1004,1,0.0,0.0,0.29597536347717857,3.314720812182741,0.000337966297432941,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
node_514,12,0.7555555555555555,3.294857313963513e-05,0.36729743890269406,2.671065989847716,0.005240593713869549,11.998,0.002,11.993,0.00016666666666666666,4.842615012106538e-06,3.3783783783783788e-06,9.090909090909092e-05,9.096898190747385e-05
node_358,55,0.31059506531204645,0.00154153764598655,0.3920322765732203,2.50253807106599,0.012830857080410466,53.066,1.934,45.80334615384615,0.03516363636363636,0.02485019785631739,0.0020923090152493396,0.01949176201805068,0.01954978032172772
node_232,91,0.17288049029622063,0.007396499790075322,0.45712372835997545,2.146192893401015,0.03612304576426497,88.832,2.168,75.724375,0.023824175824175824,0.002440211284763878,0.01889151108887644,0.012751859364435429,0.012817031097943238
node_887,5,0.6666666666666666,2.4243054900008233e-06,0.3162171340814751,3.10253807106599,0.0009780782461985276,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
node_386,8,0.6428571428571429,1.8334051024658722e-05,0.3533307355586794,2.7766497461928936,0.004108189187996718,7.998,0.002,7.995,0.00025,3.6297640653357532e-06,4.4052863436123355e-06,0.00014285714285714284,0.00014291701951123543
node_188,41,0.4146341463414634,0.00033277977161196573,0.4294931385568836,2.284263959390863,0.03323682550801819,40.993,0.007,40.963857142857144,0.0001707317073170732,1.694915254237288e-05,1.1824324324324325e-05,9.333333333333334e-05,9.354322209229109e-05
node_961,1,0.0,0.0,0.3160103210441426,3.1045685279187816,0.0006802980491038313,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
node_208,53,0.4172549019607843,0.0009119327352549227,0.42272946708354686,2.3208121827411166,0.035952207387225606,52.981,0.019,52.948789473684215,0.0003584905660377358,3.4482758620689657e-05,4.185022026431718e-05,0.00021839080459770116,0.00021896029774879668
node_640,19,0.5294117647058824,0.00012467671965459267,0.3663228058199348,2.678172588832487,0.0071189952305008184,18.998,0.002,18.9895,0.00010526315789473683,4.842615012106538e-06,3.3783783783783788e-06,5.555555555555555e-05,5.561547167299114e-05
node_327,33,0.33548387096774196,0.0032418542762262703,0.4298752498901192,2.282233502538071,0.023845639492239425,32.628,0.372,29.81875,0.011272727272727273,0.0004333377281563951,0.0031659185941872686,0.005847222222222222,0.005858375652773464
node_892,23,0.3952380952380952,0.00039339889630045247,0.41174246346526977,2.382741116751269,0.016043241004097566,22.991,0.009,22.978555555555555,0.000391304347826087,2.1791767554479416e-05,1.5202702702702704e-05,0.00024324324324324326,0.00024351276080680447
node_298,16,0.325,0.0002947667401607385,0.3933087349422011,2.4944162436548223,0.009541143202287536,15.817,0.183,15.808333333333334,0.0114375,0.00020940494156003773,0.0015778917295260668,0.005909899888765295,0.005915381704686581
node_581,32,0.2482758620689655,0.000377510660084667,0.41297417168931116,2.3756345177664975,0.017062444511882442,31.987,0.013,31.969461538461537,0.00040625,2.3593466424682398e-05,2.8634361233480178e-05,0.0002549019607843137,0.00025529133389360774
node_851,16,0.4725274725274725,0.0024437879488949433,0.3451284149117815,2.8426395939086295,0.003959326666146129,16.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
node_354,12,0.8444444444444444,1.1022877516028478e-05,0.3494971290245888,2.8071065989847717,0.0036524990821288493,11.999,0.001,11.999,8.333333333333333e-05,2.421307506053269e-06,1.6891891891891894e-06,4.3478260869565214e-05,4.350820905919715e-05
node_578,1,0.0,0.0,0.2782492259582459,3.5258883248730966,0.00015434468555166155,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
node_403,20,0.43137254901960786,0.00012732393256814506,0.38654382470119525,2.5380710659898478,0.00987388148792345,19.998,0.002,19.989,0.0001,3.6297640653357532e-06,4.4052863436123355e-06,5.263157894736842e-05,5.269149865496024e-05
node_20,74,0.28482003129890454,0.003890007789674941,0.45199231139054635,2.170558375634518,0.05047232132040129,73.808,0.192,73.75116666666666,0.002594594594594595,0.00023119670911451713,0.0015930944322287695,0.0013127250900360143,0.001318496217823555
node_866,3,0.6666666666666666,7.418557317903072e-07,0.34086757028324094,2.8781725888324874,0.002272087886471472,2.999,0.001,2.999,0.0003333333333333333,1.8148820326678766e-06,2.2026431718061677e-06,0.0002,0.00020002993205423688
node_49,15,0.47435897435897434,6.196170034468376e-05,0.36085121798095143,2.718781725888325,0.006913803913610436,14.999,0.001,14.999,6.666666666666667e-05,2.421307506053269e-06,1.6891891891891894e-06,3.4482758620689657e-05,3.451271219265311e-05
node_542,18,0.5882352941176471,3.295810336793518e-05,0.3718197621211959,2.6385786802030458,0.010622936021606263,17.998,0.002,17.99,0.0001111111111111111,3.6297640653357532e-06,4.4052863436123355e-06,5.882352941176471e-05,5.888344193947425e-05
node_997,3,1.0,0.0,0.308052139545103,3.1847715736040607,0.000723446521609906,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
node_840,18,0.6416666666666667,3.867748251428514e-05,0.4039964723047609,2.4284263959390864,0.010876006204917075,18.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
node_114,142,0.27913669064748203,0.009552220268110338,0.4897919725053158,2.003045685279188,0.10548400206067464,141.938,0.062,141.85929032258065,0.00043661971830985915,0.00011252268602540835,0.0001365638766519824,0.00027927927927927923,0.0002811403587053464
node_155,78,0.19080919080919082,0.0035838705527589,0.45973337856945196,2.134010152284264,0.049356917258536054,77.789,0.211,77.74351612903226,0.0027051282051282054,0.0002772015517295293,0.0016251890268233643,0.0014092903225806452,0.0014156319545996629
node_623,12,0.28888888888888886,0.00015359528781467405,0.3731117999046286,2.6294416243654823,0.0055109308082726665,11.998,0.002,11.993,0.00016666666666666666,3.6297640653357532e-06,4.4052863436123355e-06,9.090909090909092e-05,9.096898190747385e-05
node_963,42,0.391025641025641,0.0007882357016947076,0.42143897154513216,2.3279187817258884,0.028213430265542044,41.996,0.004,41.9675,9.523809523809523e-05,9.685230024213076e-06,6.7567567567567575e-06,5e-05,5.011997600479904e-05
node_107,221,0.1700389594068116,0.024340312182693967,0.5237721201913215,1.8730964467005076,0.13987647662358504,218.061,2.939,95.39556172839505,0.013298642533936651,0.0032573532316955774,0.05592563471372084,0.0067504362828439335,0.006839528019952491
node_183,173,0.20275197798417613,0.012308914525266232,0.503050266399265,1.950253807106599,0.1140196592336959,171.874,1.126,146.8942291666667,0.006508670520231213,0.0013199698750847738,0.009308903047914938,0.003375756192274718,0.003409775119231855
node_165,119,0.28190391983495433,0.00550141022682561,0.46459594315047503,2.1116751269035534,0.07761776149695615,118.969,0.031,118.88383870967742,0.00026050420168067227,5.626134301270417e-05,6.82819383259912e-05,0.0001497584541062802,0.00015069030849651678
node_843,2,1.0,0.0,0.3159070159375574,3.105583756345178,0.000854837787337103,1.999,0.001,1.999,0.0005,0.0005,9.970089730807576e-07,0.0003333333333333333,0.0003333632635958217
node_695,29,0.2222222222222222,0.0005300216593544214,0.40620410330096174,2.415228426395939,0.017412845738398814,28.995,0.005,28.9758,0.0001724137931034483,1.2106537530266343e-05,8.445945945945946e-06,9.433962264150944e-05,9.448946231306088e-05
node_534,5,0.6,2.8608492380065123e-06,0.34377785903699326,2.853807106598985,0.002873672393140541,4.999,0.001,4.999,0.0002,1.8148820326678766e-06,2.2026431718061677e-06,0.0001111111111111111,0.00011114104674948858
node_311,36,0.3396825396825397,0.00063809022458885,0.40064658447470486,2.4487309644670052,0.01888901854105381,35.998,0.002,35.981,5.555555555555555e-05,4.842615012106538e-06,3.3783783783783788e-06,2.857142857142857e-05,2.863140578008928e-05
node_786,11,0.2222222222222222,8.63553676776061e-05,0.3901330487496924,2.514720812182741,0.006185260126928877,10.816,0.184,10.81075,0.016727272727272726,0.00020940054717254945,0.001581634734645724,0.008793650793650793,0.008799160898230202
node_461,26,0.5688405797101449,0.0002640326260582469,0.3728239049972948,2.631472081218274,0.00780994932850666,25.998,0.002,25.986,7.692307692307693e-05,4.842615012106538e-06,3.3783783783783788e-06,4e-05,4.0059941257567586e-05
node_855,5,0.3,5.687743219920912e-06,0.3617969156694077,2.7116751269035535,0.0035974697327551684,4.999,0.001,4.999,0.0002,2.421307506053269e-06,1.6891891891891894e-06,0.0001111111111111111,0.00011114104674948858
node_233,66,0.3740079365079365,0.0017307112887185328,0.44656171984888543,2.1969543147208124,0.05080675485292083,65.632,0.368,59.8856,0.005575757575757576,0.0004262579738798669,0.0031445207352894097,0.002835695927148812,0.0028467514151987033
node_41,91,0.30771195097037796,0.0034345995674086765,0.46148976205968867,2.1258883248730966,0.06718981766821902,90.97,0.03,90.91103333333332,0.00032967032967032967,5.4446460980036295e-05,6.607929515418502e-05,0.00019736842105263157,0.00019826878119668918
node_814,5,0.2,3.303501138680049e-05,0.3350761309823121,2.9279187817258885,0.0016049297512862632,4.999,0.001,4.999,0.0002,1.8148820326678766e-06,2.2026431718061677e-06,0.0001111111111111111,0.00011114104674948858
node_812,62,0.29774011299435027,0.0022350642808559745,0.4360828347260776,2.249746192893401,0.0370199416705848,61.973,0.027,61.93929629629629,0.00043548387096774196,6.537530266343826e-05,4.5608108108108106e-05,0.00027835051546391755,0.00027915964969029534
node_985,1,0.0,0.0,0.2937263105632183,3.3401015228426396,0.0002600222405796224,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
node_879,1,0.0,0.0,0.29426296033891236,3.334010152284264,0.00028992106746588575,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
node_922,25,0.24110671936758893,0.0005114641299264039,0.3804565203751921,2.5786802030456855,0.008243394534837634,22.906,2.094,20.695666666666668,0.08375999999999999,0.022742741438429484,0.0049376930728474416,0.054646929824561395,0.054709630072798034
node_869,6,0.7333333333333333,5.345895101318983e-06,0.31725527306401446,3.0923857868020304,0.0013378747815336548,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
node_278,56,0.350104821802935,0.0014935761835360322,0.4438950674106514,2.2101522842639594,0.03978863838865572,55.986,0.014,55.947,0.00025,2.5408348457350273e-05,3.0837004405286347e-05,0.00014285714285714284,0.00014327703368552746
node_68,48,0.4115942028985507,0.0004188924028952438,0.42968410927211564,2.283248730964467,0.03991351226898291,47.995,0.005,47.9606,0.00010416666666666667,1.2106537530266343e-05,8.445945945945946e-06,5.4945054945054945e-05,5.5095065445789996e-05
node_262,28,0.32,0.0011712116927359508,0.40688823652757394,2.4111675126903553,0.011812562905248146,27.996,0.004,27.978,0.00014285714285714284,7.2595281306715064e-06,8.810572687224671e-06,7.692307692307693e-05,7.704295225273408e-05
node_841,9,0.3333333333333333,2.8455795626061996e-05,0.32287322477547215,3.0385786802030457,0.001437417614153173,8.999,0.001,8.999,0.0001111111111111111,1.8148820326678766e-06,2.2026431718061677e-06,5.882352941176471e-05,5.885347222099907e-05
node_196,35,0.5473484848484849,0.0002877252026452189,0.40930095796399324,2.396954314720812,0.017992177799020848,34.995,0.005,34.971,0.00014285714285714284,9.074410163339384e-06,1.1013215859030838e-05,7.692307692307693e-05,7.707297049863828e-05
node_103,52,0.403265306122449,0.0010302842015170784,0.43179605082796607,2.2720812182741117,0.022415244824626136,51.993,0.007,51.95442857142857,0.0001346153846153846,1.2704174228675136e-05,1.5418502202643173e-05,7.216494845360824e-05,7.237497575715771e-05
node_277,23,0.4857142857142857,0.00017490020303838376,0.3920322765732203,2.50253807106599,0.010390801526184771,22.999,0.001,22.999,4.3478260869565214e-05,1.8148820326678766e-06,2.2026431718061677e-06,2.2222222222222223e-05,2.225219015653251e-05
node_427,57,0.39124579124579123,0.0008743759063048846,0.43766284499682434,2.2416243654822336,0.047558403414774186,56.976,0.024,56.944375,0.00042105263157894734,5.8111380145278455e-05,4.0540540540540545e-05,0.0002666666666666667,0.0002673858755369094
node_158,49,0.3829787234042553,0.0012433895441740714,0.42402789019437825,2.313705583756345,0.03276322806087744,48.992,0.008,48.956125,0.00016326530612244895,1.9370460048426152e-05,1.3513513513513515e-05,8.888888888888889e-05,8.912885529359223e-05
node_560,55,0.1595959595959596,0.006012437271288464,0.4277820105148243,2.2934010152284263,0.026397935787848093,54.112,0.888,46.94,0.01614545454545455,0.0010259070585626375,0.00759702959437411,0.008485399820305481,0.008512052238652671
node_628,8,1.0,0.0,0.32625238411647134,3.0071065989847714,0.0017822987306998312,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
node_901,1,0.0,0.0,0.31092649992052385,3.155329949238579,0.000788399502886889,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
node_8,37,0.4470588235294118,0.0005568286780498614,0.41315073183111933,2.3746192893401017,0.015679322454804214,35.154,1.846,30.783122727272726,0.049891891891891894,0.02371695365316863,0.0019953133442678697,0.028952976190476192,0.029008297475115755
node_966,2,1.0,0.0,0.3327684441298169,2.948223350253807,0.001805051233704907,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
node_520,55,0.43831640058055155,0.0013834375578283176,0.43315085690407357,2.2649746192893403,0.033437789488447195,54.984,0.016,54.9474375,0.0002909090909090909,2.9038112522686026e-05,3.5242290748898684e-05,0.00017021276595744682,0.00017069252607738682
node_656,11,0.4727272727272727,1.7683846201488736e-05,0.3391925453678442,2.8923857868020306,0.0024401587770644536,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
node_190,34,0.4028520499108734,0.0002552045745329948,0.42968410927211564,2.283248730964467,0.03128547249544647,33.992,0.008,33.96925,0.00023529411764705883,1.9370460048426152e-05,1.3513513513513515e-05,0.00013333333333333334,0.00013357308399264764
node_194,46,0.48520084566596194,0.0006031223797564773,0.41653429385904656,2.3553299492385786,0.025026285559890792,45.991,0.009,45.95811111111111,0.0001956521739130435,1.633393829401089e-05,1.9823788546255507e-05,0.00010843373493975904,0.00010870362428512744
node_54,51,0.5255102040816326,0.0004836062277410433,0.41869998342850434,2.3431472081218274,0.029400799482672723,50.99,0.01,50.9531,0.000196078431372549,1.8148820326678767e-05,2.2026431718061676e-05,0.00010869565217391303,0.00010899559218591064
node_632,5,1.0,0.0,0.29936789397552294,3.2771573604060915,0.0005272039158330443,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
node_21,138,0.24803921568627452,0.011596720941024711,0.4878140140095851,2.0111675126903554,0.09830902799108313,137.785,0.215,137.68494285714286,0.0015579710144927534,0.00028688678175374234,0.001631945783580121,0.0007997736703130895,0.0008062582535083865
node_303,103,0.33584158415841586,0.00514603207446051,0.4702479619235952,2.0862944162436547,0.08159888009751311,102.952,0.048,102.89814583333334,0.00046601941747572817,0.00011622276029055691,8.108108108108109e-05,0.0003037974683544304,0.0003052367487142505
node_858,1,0.0,0.0,0.3064889190463013,3.201015228426396,0.00047149002094287073,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
node_45,48,0.3710144927536232,0.0018663040427111825,0.41979129528800524,2.337055837563452,0.029254511204078067,47.996,0.004,47.963,8.333333333333333e-05,9.685230024213076e-06,6.7567567567567575e-06,4.3478260869565214e-05,4.359828007263771e-05
node_978,5,1.0,0.0,0.3316264796681497,2.9583756345177665,0.0027253769419000816,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
node_460,54,0.21945701357466063,0.0010545000555910696,0.4364767668261012,2.2477157360406093,0.03552409126037383,53.98,0.02,53.9477,0.00037037037037037035,4.842615012106537e-05,3.3783783783783784e-05,0.00022727272727272727,0.0002278721757801005
node_789,11,0.2909090909090909,7.737384133282535e-05,0.3734001397809073,2.6274111675126903,0.006398100599890103,10.998,0.002,10.9935,0.00018181818181818183,3.6297640653357532e-06,4.4052863436123355e-06,0.0001,0.00010005988741166608
node_852,6,0.0,2.638481144855193e-05,0.3190358407900257,3.0751269035532993,0.0009332875523198293,5.94,0.06,5.94,0.01,6.489841990918269e-05,0.0010889316432164393,0.005454545454545455,0.005456341700391636
node_891,2,1.0,0.0,0.32439058803390003,3.0243654822335024,0.001403829721118248,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
node_469,19,0.6176470588235294,0.00011952213812550117,0.37807494591274965,2.5949238578680203,0.009491072276222407,18.995,0.005,18.9838,0.0002631578947368421,1.2106537530266343e-05,8.445945945945946e-06,0.00015151515151515152,0.00015166490143278907
node_774,1,0.0,0.0,0.3132445905196072,3.1319796954314723,0.0007488856892045767,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
