,Stability
node_893,0
node_898,0
node_669,1
node_695,0
node_604,1
node_529,0
node_554,1
node_403,0
node_508,1
node_954,1
node_504,0
node_701,1
node_375,1
node_559,0
node_612,0
node_659,1
node_757,0
node_298,0
node_24,0
node_293,0
node_507,0
node_287,0
node_371,0
node_846,1
node_355,1
node_850,1
node_498,0
node_214,1
node_632,1
node_539,1
node_373,1
node_321,0
node_477,1
node_706,0
node_432,0
node_14,0
node_249,1
node_283,1
node_95,0
node_943,0
node_488,1
node_419,1
node_605,0
node_786,1
node_571,1
node_408,1
node_169,0
node_386,1
node_703,1
node_366,0
node_280,1
node_946,0
node_686,0
node_545,0
node_836,0
node_299,1
node_340,1
node_171,1
node_374,1
node_922,0
node_141,1
node_474,1
node_578,0
node_110,1
node_777,0
node_256,0
node_123,0
node_800,0
node_965,1
node_904,1
node_847,1
node_204,0
node_803,0
node_541,0
node_351,0
node_154,1
node_470,1
node_964,0
node_377,0
node_276,1
node_519,1
node_70,0
node_886,0
node_693,0
node_766,1
node_254,0
node_902,1
node_528,1
node_549,1
node_120,1
node_860,1
node_740,0
node_10,1
node_406,1
node_848,0
node_759,0
node_913,0
node_336,1
node_673,0
node_662,1
node_616,0
node_101,1
node_844,1
node_212,1
node_854,1
node_809,0
node_919,1
node_208,1
node_25,0
node_815,1
node_899,1
node_945,1
node_511,0
node_690,0
node_78,0
node_928,0
node_291,1
node_768,0
node_614,1
node_929,0
node_156,0
node_610,1
node_265,0
node_292,0
node_114,0
node_882,0
node_295,1
node_476,0
node_794,1
node_756,1
node_523,0
node_613,0
node_895,0
node_567,1
node_354,0
node_747,1
node_849,0
node_513,0
node_546,0
node_550,0
node_628,0
node_558,0
node_642,0
node_103,0
node_21,1
node_755,1
node_12,0
node_909,0
node_821,1
node_108,1
node_436,0
node_428,1
node_660,1
node_812,0
node_220,1
node_352,0
node_163,1
node_263,1
node_305,0
node_506,1
node_935,1
node_200,1
node_320,0
node_653,0
node_713,1
node_222,1
node_93,1
node_716,0
node_620,0
node_232,1
node_359,1
node_729,0
node_551,0
node_448,0
node_264,1
node_185,0
node_33,1
node_137,1
node_278,0
node_308,1
node_553,1
node_819,1
node_73,0
node_177,1
node_416,0
node_452,0
node_657,1
node_840,0
node_831,1
node_180,0
node_13,0
node_885,0
node_773,0
node_722,1
node_556,1
node_338,1
node_525,1
node_666,0
node_318,0
node_50,0
node_633,0
node_365,0
node_237,0
node_828,0
node_228,1
node_333,0
node_974,1
node_676,0
node_273,0
node_978,0
node_989,0
node_785,0
node_226,1
node_211,1
node_460,1
node_917,1
node_566,0
node_441,1
node_423,0
node_391,0
node_878,0
node_23,1
node_887,1
node_677,1
node_908,0
node_105,1
node_947,0
node_736,0
node_86,0
node_378,0
node_607,1
node_341,1
node_750,1
node_344,1
node_32,0
node_46,0
node_202,1
node_398,1
node_715,1
node_645,1
node_792,1
node_796,1
node_635,1
node_811,1
node_810,0
node_540,1
node_524,0
node_388,0
node_234,0
node_139,0
node_239,1
node_379,0
node_325,1
node_738,0
node_8,0
node_728,0
node_700,1
node_835,1
node_880,0
node_682,1
node_290,1
node_410,1
node_983,0
node_192,1
node_235,0
node_737,1
node_334,1
node_906,1
node_30,0
node_345,1
node_987,1
node_456,0
node_527,1
node_630,1
node_518,0
node_335,0
node_125,1
node_363,0
node_82,0
node_689,0
node_315,0
node_115,1
node_74,1
node_752,1
node_339,0
node_314,0
node_210,1
node_182,0
node_184,1
node_555,0
node_165,0
node_58,0
node_69,1
node_889,1
node_833,0
node_285,0
node_216,0
node_124,0
node_724,0
node_358,0
node_241,1
node_19,1
node_560,0
node_787,0
node_167,1
node_104,1
node_967,0
node_356,1
node_450,1
node_784,0
node_39,0
node_140,1
node_538,1
node_489,1
node_577,0
node_915,1
node_884,1
node_652,1
node_655,1
node_542,1
node_509,0
node_480,0
node_797,0
node_741,0
node_503,0
node_301,0
node_501,0
node_640,1
node_435,1
node_433,0
node_817,0
node_186,0
node_656,1
node_582,1
node_591,0
node_600,1
node_622,0
node_458,0
node_830,1
node_118,0
node_144,0
node_168,0
node_530,1
node_675,1
node_876,0
node_360,1
node_920,1
node_255,1
node_213,1
node_521,1
node_502,1
node_393,1
node_611,1
node_869,0
node_730,0
node_37,0
node_852,1
node_609,1
node_910,1
node_297,0
node_615,1
node_514,0
node_269,0
node_593,1
node_342,0
node_602,0
node_832,0
node_258,1
node_172,0
node_454,1
node_422,1
node_106,1
node_434,1
node_63,1
node_977,1
node_438,1
node_990,1
node_174,1
node_99,1
node_224,0
node_579,1
node_244,0
node_858,0
node_994,1
node_925,1
node_879,0
node_918,1
node_774,1
node_77,0
node_80,0
node_753,0
node_89,1
node_658,1
node_385,0
node_845,1
node_310,0
node_573,1
node_229,0
node_762,1
node_956,1
node_916,1
node_281,0
node_516,1
node_934,1
node_1,0
node_11,0
node_181,1
node_27,1
node_111,1
node_894,1
node_801,1
node_47,0
node_251,0
node_883,1
node_971,0
node_623,1
node_209,0
node_20,0
node_804,0
node_764,1
node_55,0
node_668,1
node_64,1
node_981,0
node_938,1
node_60,0
node_76,1
node_142,1
node_231,1
node_190,0
node_720,1
node_515,0
node_674,1
node_941,1
node_871,0
node_672,1
node_681,0
node_328,0
node_711,0
node_26,0
node_126,0
node_381,0
node_376,0
node_225,0
node_136,0
node_705,0
node_930,1
node_585,1
node_133,1
node_455,0
node_499,0
node_951,0
node_92,0
node_767,1
node_170,1
node_562,0
node_624,1
node_96,0
node_311,1
node_196,1
node_495,1
node_207,0
node_461,1
node_364,1
node_444,0
node_795,0
node_995,1
node_179,0
node_940,1
node_806,1
node_595,1
node_405,1
node_187,0
node_734,0
node_619,0
node_368,1
node_18,0
node_72,0
node_647,0
node_776,1
node_603,1
node_543,1
node_570,0
node_618,0
node_576,1
node_138,1
node_324,0
node_0,1
node_425,0
node_520,1
node_838,0
node_453,1
node_15,1
node_230,1
node_537,1
node_353,1
node_907,0
node_816,1
node_383,0
node_565,1
node_733,1
node_481,1
node_411,1
node_547,1
node_557,0
node_331,1
node_266,0
node_367,0
node_45,1
node_394,1
node_162,0
node_288,1
node_760,0
node_531,0
node_447,0
node_195,1
node_820,0
node_7,1
node_638,0
node_510,0
node_389,0
node_94,1
node_395,0
node_814,1
node_772,1
node_449,0
node_302,0
node_54,1
node_348,0
node_563,1
node_782,1
node_866,0
node_963,0
node_270,1
node_718,0
node_948,1
node_420,1
node_564,0
node_735,0
node_412,1
node_284,0
node_71,0
node_459,0
node_818,1
node_962,0
node_696,0
node_426,1
node_116,0
node_813,1
node_952,0
node_961,0
node_49,0
node_199,0
node_102,0
node_67,1
node_219,1
node_261,0
node_601,1
node_75,0
node_900,1
node_950,0
node_862,0
node_91,0
node_526,1
node_457,0
node_731,0
node_135,0
node_166,1
node_534,0
node_651,1
node_152,1
node_986,1
node_911,1
node_382,0
node_286,1
node_36,1
node_953,1
node_347,0
node_710,1
node_203,1
node_680,1
node_343,1
node_769,1
node_867,1
node_306,1
node_742,1
node_746,1
node_517,1
node_440,0
node_636,0
node_841,1
node_337,0
node_829,1
node_988,0
