,Stability
graph_3_3_node_626,1
graph_3_3_node_206,0
graph_3_3_node_915,0
graph_3_3_node_926,1
graph_3_3_node_870,0
graph_3_3_node_917,1
graph_3_3_node_693,0
graph_3_3_node_59,0
graph_3_3_node_821,1
graph_3_3_node_577,1
graph_3_3_node_751,0
graph_3_3_node_703,1
graph_3_3_node_128,0
graph_3_3_node_50,1
graph_3_3_node_373,1
graph_3_3_node_57,0
graph_3_3_node_455,1
graph_3_3_node_721,0
graph_3_3_node_783,1
graph_3_3_node_657,1
graph_3_3_node_400,1
graph_3_3_node_201,1
graph_3_3_node_831,0
graph_3_3_node_106,1
graph_3_3_node_7,1
graph_3_3_node_741,1
graph_3_3_node_427,1
graph_3_3_node_595,1
graph_3_3_node_40,1
graph_3_3_node_813,1
graph_3_3_node_485,1
graph_3_3_node_501,1
graph_3_3_node_627,0
graph_3_3_node_221,0
graph_3_3_node_303,1
graph_3_3_node_775,1
graph_3_3_node_204,1
graph_3_3_node_390,1
graph_3_3_node_244,1
graph_3_3_node_580,1
graph_3_3_node_526,1
graph_3_3_node_598,1
graph_3_3_node_436,1
graph_3_3_node_846,0
graph_3_3_node_625,1
graph_3_3_node_346,1
graph_3_3_node_306,1
graph_3_3_node_58,1
graph_3_3_node_476,0
graph_3_3_node_797,1
graph_3_3_node_946,1
graph_3_3_node_62,0
graph_3_3_node_825,1
graph_3_3_node_964,1
graph_3_3_node_247,1
graph_3_3_node_762,1
graph_3_3_node_260,0
graph_3_3_node_484,1
graph_3_3_node_148,0
graph_3_3_node_720,1
graph_3_3_node_110,1
graph_3_3_node_907,1
graph_3_3_node_552,1
graph_3_3_node_747,1
graph_3_3_node_560,0
graph_3_3_node_583,1
graph_3_3_node_671,1
graph_3_3_node_203,0
graph_3_3_node_271,1
graph_3_3_node_344,1
graph_3_3_node_183,1
graph_3_3_node_300,0
graph_3_3_node_867,1
graph_3_3_node_307,1
graph_3_3_node_297,0
graph_3_3_node_162,1
graph_3_3_node_419,0
graph_3_3_node_75,1
graph_3_3_node_801,1
graph_3_3_node_156,0
graph_3_3_node_367,1
graph_3_3_node_733,1
graph_3_3_node_999,0
graph_3_3_node_923,1
graph_3_3_node_292,1
graph_3_3_node_36,0
graph_3_3_node_60,1
graph_3_3_node_864,1
graph_3_3_node_172,1
graph_3_3_node_628,1
graph_3_3_node_528,1
graph_3_3_node_699,1
graph_3_3_node_230,1
graph_3_3_node_774,1
graph_3_3_node_48,1
graph_3_3_node_25,0
graph_3_3_node_644,1
graph_3_3_node_901,0
graph_3_3_node_68,0
graph_3_3_node_186,1
graph_3_3_node_934,1
graph_3_3_node_262,1
graph_3_3_node_64,1
graph_3_3_node_296,1
graph_3_3_node_605,1
graph_3_3_node_637,0
graph_3_3_node_241,1
graph_3_3_node_758,0
graph_3_3_node_802,1
graph_3_3_node_396,1
graph_3_3_node_872,0
graph_3_3_node_952,0
graph_3_3_node_304,0
graph_3_3_node_610,0
graph_3_3_node_633,1
graph_3_3_node_527,1
graph_3_3_node_991,1
graph_3_3_node_403,1
graph_3_3_node_837,0
graph_3_3_node_685,0
graph_3_3_node_226,0
graph_3_3_node_565,1
graph_3_3_node_979,1
graph_3_3_node_289,0
graph_3_3_node_449,0
graph_3_3_node_437,1
graph_3_3_node_635,1
graph_3_3_node_920,1
graph_3_3_node_596,1
graph_3_3_node_495,1
graph_3_3_node_444,0
graph_3_3_node_424,0
graph_3_3_node_329,0
graph_3_3_node_252,0
graph_3_3_node_771,1
graph_3_3_node_52,1
graph_3_3_node_779,1
graph_3_3_node_42,1
graph_3_3_node_764,1
graph_3_3_node_351,0
graph_3_3_node_361,1
graph_3_3_node_868,1
graph_3_3_node_222,1
graph_3_3_node_974,1
graph_3_3_node_324,0
graph_3_3_node_10,0
graph_3_3_node_853,1
graph_3_3_node_224,1
graph_3_3_node_759,0
graph_3_3_node_137,1
graph_3_3_node_602,1
graph_3_3_node_914,1
graph_3_3_node_909,1
graph_3_3_node_339,1
graph_3_3_node_352,0
graph_3_3_node_558,0
graph_3_3_node_422,1
graph_3_3_node_970,0
graph_3_3_node_678,1
graph_3_3_node_315,0
graph_3_3_node_166,0
graph_3_3_node_489,0
graph_3_3_node_133,1
graph_3_3_node_591,1
graph_3_3_node_274,0
graph_3_3_node_92,1
graph_3_3_node_504,0
graph_3_3_node_966,0
graph_3_3_node_372,1
graph_3_3_node_910,0
graph_3_3_node_585,1
graph_3_3_node_536,1
graph_3_3_node_739,1
graph_3_3_node_594,1
graph_3_3_node_927,1
graph_3_3_node_968,1
graph_3_3_node_21,1
graph_3_3_node_359,1
graph_3_3_node_349,0
graph_3_3_node_261,0
graph_3_3_node_983,0
graph_3_3_node_66,1
graph_3_3_node_256,1
graph_3_3_node_674,0
graph_3_3_node_769,1
graph_3_3_node_932,0
graph_3_3_node_814,1
graph_3_3_node_345,0
graph_3_3_node_545,1
graph_3_3_node_961,1
graph_3_3_node_646,1
graph_3_3_node_439,1
graph_3_3_node_270,1
graph_3_3_node_865,1
graph_3_3_node_494,0
graph_3_3_node_458,0
graph_3_3_node_498,1
graph_3_3_node_562,0
graph_3_3_node_789,0
graph_3_3_node_947,0
graph_3_3_node_175,1
graph_3_3_node_708,0
graph_3_3_node_980,0
graph_3_3_node_799,0
graph_3_3_node_77,0
graph_3_3_node_82,0
graph_3_3_node_749,1
graph_3_3_node_729,0
graph_3_3_node_621,0
graph_3_3_node_734,1
graph_3_3_node_681,0
graph_3_3_node_497,0
graph_3_3_node_314,1
graph_3_3_node_726,0
graph_3_3_node_94,1
graph_3_3_node_658,1
graph_3_3_node_145,1
graph_3_3_node_28,1
graph_3_3_node_354,1
graph_3_3_node_379,1
graph_3_3_node_800,0
graph_3_3_node_451,1
graph_3_3_node_725,0
graph_3_3_node_138,1
graph_3_3_node_85,1
graph_3_3_node_791,0
graph_3_3_node_395,0
graph_3_3_node_253,1
graph_3_3_node_880,1
graph_3_3_node_278,1
graph_3_3_node_732,1
graph_3_3_node_793,0
graph_3_3_node_570,0
graph_3_3_node_465,1
graph_3_3_node_191,1
graph_3_3_node_571,0
graph_3_3_node_911,1
graph_3_3_node_158,1
graph_3_3_node_178,0
graph_3_3_node_249,1
graph_3_3_node_810,1
graph_3_3_node_416,1
graph_3_3_node_308,0
graph_3_3_node_93,1
graph_3_3_node_690,1
graph_3_3_node_370,0
graph_3_3_node_830,1
graph_3_3_node_557,0
graph_3_3_node_461,0
graph_3_3_node_399,0
graph_3_3_node_467,1
graph_3_3_node_723,1
graph_3_3_node_341,1
graph_3_3_node_581,1
graph_3_3_node_953,1
graph_3_3_node_881,1
graph_3_3_node_989,0
graph_3_3_node_816,0
graph_3_3_node_454,1
graph_3_3_node_913,1
graph_3_3_node_611,0
graph_3_3_node_620,0
graph_3_3_node_502,1
graph_3_3_node_90,0
graph_3_3_node_845,1
graph_3_3_node_272,1
graph_3_3_node_45,1
graph_3_3_node_715,1
graph_3_3_node_357,1
graph_3_3_node_714,0
graph_3_3_node_950,0
graph_3_3_node_286,0
graph_3_3_node_49,0
graph_3_3_node_736,1
graph_3_3_node_227,1
graph_3_3_node_887,1
graph_3_3_node_190,0
graph_3_3_node_634,0
graph_3_3_node_773,1
graph_3_3_node_622,0
graph_3_3_node_216,1
graph_3_3_node_276,1
graph_3_3_node_194,0
graph_3_3_node_388,0
graph_3_3_node_215,0
graph_3_3_node_689,1
graph_3_3_node_603,1
graph_3_3_node_794,1
graph_3_3_node_918,0
graph_3_3_node_387,1
graph_3_3_node_969,0
graph_3_3_node_263,0
graph_3_3_node_957,1
graph_3_3_node_547,1
graph_3_3_node_712,0
graph_3_3_node_944,1
graph_3_3_node_491,1
graph_3_3_node_479,1
graph_3_3_node_426,1
graph_3_3_node_142,1
graph_3_3_node_185,1
graph_3_3_node_147,0
graph_3_3_node_960,1
graph_3_3_node_114,0
graph_3_3_node_869,0
graph_3_3_node_826,0
graph_3_3_node_376,1
graph_3_3_node_921,1
graph_3_3_node_342,0
graph_3_3_node_962,1
graph_3_3_node_139,1
graph_3_3_node_129,1
graph_3_3_node_197,1
graph_3_3_node_217,1
graph_3_3_node_745,0
graph_3_3_node_697,1
graph_3_3_node_990,0
graph_3_3_node_606,0
graph_3_3_node_861,1
graph_3_3_node_415,1
graph_3_3_node_892,0
graph_3_3_node_659,1
graph_3_3_node_228,0
graph_3_3_node_24,1
graph_3_3_node_765,1
graph_3_3_node_71,0
graph_3_3_node_891,0
graph_3_3_node_888,0
graph_3_3_node_788,0
graph_3_3_node_718,1
graph_3_3_node_103,1
graph_3_3_node_840,0
graph_3_3_node_772,1
graph_3_3_node_899,1
graph_3_3_node_650,0
graph_3_3_node_939,1
graph_3_3_node_898,1
graph_3_3_node_642,0
graph_3_3_node_631,1
graph_3_3_node_612,1
graph_3_3_node_382,1
graph_3_3_node_593,1
graph_3_3_node_976,1
graph_3_3_node_513,1
graph_3_3_node_722,0
graph_3_3_node_975,1
graph_3_3_node_196,1
graph_3_3_node_442,0
graph_3_3_node_511,1
graph_3_3_node_423,0
graph_3_3_node_531,0
graph_3_3_node_848,1
graph_3_3_node_336,0
graph_3_3_node_487,1
graph_3_3_node_817,0
graph_3_3_node_165,0
graph_3_3_node_940,1
graph_3_3_node_266,0
graph_3_3_node_996,1
graph_3_3_node_107,1
graph_3_3_node_322,0
graph_3_3_node_131,1
graph_3_3_node_353,1
graph_3_3_node_818,1
graph_3_3_node_808,1
graph_3_3_node_233,1
graph_3_3_node_860,0
graph_3_3_node_293,1
graph_3_3_node_200,0
graph_3_3_node_67,1
graph_3_3_node_985,1
graph_3_3_node_529,1
graph_3_3_node_5,0
graph_3_3_node_414,1
graph_3_3_node_523,0
graph_3_3_node_450,1
graph_3_3_node_483,0
graph_3_3_node_761,1
graph_3_3_node_468,1
graph_3_3_node_33,0
graph_3_3_node_333,1
graph_3_3_node_453,1
graph_3_3_node_310,1
graph_3_3_node_392,1
graph_3_3_node_609,1
graph_3_3_node_240,0
graph_3_3_node_916,1
graph_3_3_node_311,1
graph_3_3_node_584,1
graph_3_3_node_55,1
graph_3_3_node_763,1
graph_3_3_node_169,1
graph_3_3_node_956,0
graph_3_3_node_149,1
graph_3_3_node_679,1
graph_3_3_node_618,1
graph_3_3_node_854,0
graph_3_3_node_925,1
graph_3_3_node_730,0
graph_3_3_node_26,1
graph_3_3_node_27,1
graph_3_3_node_242,1
graph_3_3_node_368,1
graph_3_3_node_151,0
graph_3_3_node_839,0
graph_3_3_node_520,1
graph_3_3_node_847,0
graph_3_3_node_364,1
graph_3_3_node_6,1
graph_3_3_node_23,1
graph_3_3_node_638,1
graph_3_3_node_117,0
graph_3_3_node_702,1
graph_3_3_node_564,0
graph_3_3_node_218,0
graph_3_3_node_636,0
graph_3_3_node_790,1
graph_3_3_node_338,1
graph_3_3_node_568,1
graph_3_3_node_432,1
graph_3_3_node_18,1
graph_3_3_node_574,0
graph_3_3_node_258,1
graph_3_3_node_130,1
graph_3_3_node_189,1
graph_3_3_node_639,1
graph_3_3_node_238,1
graph_3_3_node_614,0
graph_3_3_node_815,0
graph_3_3_node_776,0
graph_3_3_node_378,0
graph_3_3_node_386,1
graph_3_3_node_767,0
graph_3_3_node_705,1
graph_3_3_node_812,0
graph_3_3_node_234,0
graph_3_3_node_900,0
graph_3_3_node_389,1
graph_3_3_node_842,1
graph_3_3_node_394,0
graph_3_3_node_96,1
graph_3_3_node_163,1
graph_3_3_node_727,1
graph_3_3_node_312,1
graph_3_3_node_514,1
graph_3_3_node_742,1
graph_3_3_node_429,0
graph_3_3_node_503,1
graph_3_3_node_656,1
graph_3_3_node_146,1
graph_3_3_node_474,1
graph_3_3_node_472,1
graph_3_3_node_15,0
graph_3_3_node_841,0
graph_3_3_node_972,1
graph_3_3_node_838,1
graph_3_3_node_938,1
graph_3_3_node_287,1
graph_3_3_node_473,0
graph_3_3_node_704,0
graph_3_3_node_890,1
graph_3_3_node_88,1
graph_3_3_node_0,1
graph_3_3_node_84,0
graph_3_3_node_740,1
graph_3_3_node_757,0
graph_3_3_node_397,1
graph_3_3_node_543,1
graph_3_3_node_160,1
graph_3_3_node_992,1
graph_3_3_node_134,0
graph_3_3_node_54,1
graph_3_3_node_482,1
graph_3_3_node_785,1
graph_3_3_node_100,0
graph_3_3_node_524,0
graph_3_3_node_525,1
graph_3_3_node_104,1
graph_3_3_node_819,0
graph_3_3_node_988,1
graph_3_3_node_843,0
graph_3_3_node_662,1
graph_3_3_node_16,0
graph_3_3_node_930,0
graph_3_3_node_744,0
graph_3_3_node_597,0
graph_3_3_node_469,1
graph_3_3_node_295,0
graph_3_3_node_519,0
graph_3_3_node_44,1
graph_3_3_node_102,1
graph_3_3_node_470,1
graph_3_3_node_116,1
graph_3_3_node_80,0
graph_3_3_node_118,0
graph_3_3_node_225,1
graph_3_3_node_343,1
graph_3_3_node_781,1
graph_3_3_node_617,0
graph_3_3_node_551,0
graph_3_3_node_997,1
graph_3_3_node_798,1
graph_3_3_node_231,1
graph_3_3_node_599,1
graph_3_3_node_356,1
graph_3_3_node_987,0
graph_3_3_node_604,1
graph_3_3_node_904,1
graph_3_3_node_537,0
graph_3_3_node_236,1
graph_3_3_node_176,1
graph_3_3_node_290,0
graph_3_3_node_237,1
graph_3_3_node_111,1
graph_3_3_node_74,0
graph_3_3_node_874,0
graph_3_3_node_883,1
graph_3_3_node_223,0
graph_3_3_node_317,1
graph_3_3_node_555,0
graph_3_3_node_809,0
graph_3_3_node_518,1
graph_3_3_node_687,0
graph_3_3_node_144,0
graph_3_3_node_509,0
graph_3_3_node_323,1
graph_3_3_node_994,1
graph_3_3_node_369,0
graph_3_3_node_676,1
graph_3_3_node_624,1
graph_3_3_node_365,1
graph_3_3_node_412,1
graph_3_3_node_834,0
graph_3_3_node_737,1
graph_3_3_node_982,1
graph_3_3_node_125,1
graph_3_3_node_446,1
graph_3_3_node_115,0
graph_3_3_node_566,0
graph_3_3_node_683,1
graph_3_3_node_935,1
graph_3_3_node_305,1
graph_3_3_node_600,1
graph_3_3_node_665,1
graph_3_3_node_113,1
graph_3_3_node_651,1
graph_3_3_node_463,1
graph_3_3_node_452,0
graph_3_3_node_299,1
graph_3_3_node_649,0
graph_3_3_node_232,1
graph_3_3_node_922,0
graph_3_3_node_401,0
graph_3_3_node_945,1
graph_3_3_node_91,1
graph_3_3_node_63,1
graph_3_3_node_805,0
graph_3_3_node_588,1
graph_3_3_node_51,1
graph_3_3_node_615,1
graph_3_3_node_282,1
graph_3_3_node_875,1
graph_3_3_node_31,1
graph_3_3_node_673,0
graph_3_3_node_417,1
graph_3_3_node_607,0
graph_3_3_node_150,1
graph_3_3_node_448,0
graph_3_3_node_95,1
graph_3_3_node_616,0
graph_3_3_node_782,0
graph_3_3_node_698,1
graph_3_3_node_462,1
graph_3_3_node_239,1
graph_3_3_node_246,0
graph_3_3_node_579,1
graph_3_3_node_516,0
graph_3_3_node_873,1
graph_3_3_node_928,1
graph_3_3_node_371,0
graph_3_3_node_766,1
graph_3_3_node_209,1
graph_3_3_node_541,0
graph_3_3_node_34,1
graph_3_3_node_859,0
graph_3_3_node_784,1
graph_3_3_node_567,0
graph_3_3_node_210,1
graph_3_3_node_245,1
graph_3_3_node_2,1
graph_3_3_node_629,1
graph_3_3_node_294,0
graph_3_3_node_198,0
graph_3_3_node_182,1
graph_3_3_node_380,0
graph_3_3_node_112,1
graph_3_3_node_533,0
graph_3_3_node_332,1
graph_3_3_node_285,1
graph_3_3_node_164,0
graph_3_3_node_895,1
graph_3_3_node_897,1
graph_3_3_node_684,0
graph_3_3_node_277,1
graph_3_3_node_229,0
graph_3_3_node_195,1
graph_3_3_node_862,1
graph_3_3_node_153,1
graph_3_3_node_648,1
graph_3_3_node_532,1
graph_3_3_node_321,1
graph_3_3_node_492,1
graph_3_3_node_995,1
graph_3_3_node_123,1
graph_3_3_node_141,1
graph_3_3_node_578,1
graph_3_3_node_653,1
graph_3_3_node_65,1
graph_3_3_node_510,1
graph_3_3_node_167,1
graph_3_3_node_931,1
graph_3_3_node_608,0
graph_3_3_node_302,1
graph_3_3_node_682,0
graph_3_3_node_858,0
graph_3_3_node_4,1
graph_3_3_node_460,1
graph_3_3_node_301,1
graph_3_3_node_694,0
graph_3_3_node_796,1
graph_3_3_node_457,1
graph_3_3_node_447,1
graph_3_3_node_512,0
graph_3_3_node_717,1
graph_3_3_node_443,0
graph_3_3_node_132,0
graph_3_3_node_140,1
graph_3_3_node_393,1
graph_3_3_node_937,1
graph_3_3_node_903,1
graph_3_3_node_459,0
graph_3_3_node_688,0
graph_3_3_node_850,1
graph_3_3_node_279,0
graph_3_3_node_161,0
graph_3_3_node_770,1
graph_3_3_node_488,1
graph_3_3_node_707,1
graph_3_3_node_556,1
graph_3_3_node_136,1
graph_3_3_node_362,1
graph_3_3_node_753,0
graph_3_3_node_965,1
graph_3_3_node_879,0
graph_3_3_node_19,1
graph_3_3_node_101,0
graph_3_3_node_836,0
graph_3_3_node_667,0
graph_3_3_node_331,1
graph_3_3_node_177,1
graph_3_3_node_719,1
graph_3_3_node_334,1
graph_3_3_node_70,1
graph_3_3_node_433,0
graph_3_3_node_619,0
graph_3_3_node_13,1
graph_3_3_node_955,0
graph_3_3_node_713,1
graph_3_3_node_686,1
graph_3_3_node_844,0
graph_3_3_node_572,0
graph_3_3_node_882,1
graph_3_3_node_942,0
graph_3_3_node_43,0
graph_3_3_node_613,0
graph_3_3_node_724,0
graph_3_3_node_466,0
graph_3_3_node_410,1
graph_3_3_node_670,0
graph_3_3_node_120,1
graph_3_3_node_280,0
graph_3_3_node_820,1
graph_3_3_node_53,1
graph_3_3_node_235,1
graph_3_3_node_787,0
graph_3_3_node_978,0
graph_3_3_node_986,1
graph_3_3_node_929,0
graph_3_3_node_428,1
graph_3_3_node_456,1
graph_3_3_node_886,1
graph_3_3_node_404,1
graph_3_3_node_795,1
graph_3_3_node_56,0
graph_3_3_node_664,1
graph_3_3_node_179,0
graph_3_3_node_97,1
graph_3_3_node_180,1
graph_3_3_node_29,0
graph_3_3_node_281,1
