,Stability
graph_2_3_node_691,0
graph_2_3_node_815,0
graph_2_3_node_373,0
graph_2_3_node_124,0
graph_2_3_node_780,1
graph_2_3_node_888,0
graph_2_3_node_56,0
graph_2_3_node_641,1
graph_2_3_node_239,1
graph_2_3_node_959,0
graph_2_3_node_436,1
graph_2_3_node_280,0
graph_2_3_node_31,1
graph_2_3_node_688,0
graph_2_3_node_544,0
graph_2_3_node_849,0
graph_2_3_node_374,1
graph_2_3_node_269,1
graph_2_3_node_650,0
graph_2_3_node_973,1
graph_2_3_node_86,0
graph_2_3_node_668,1
graph_2_3_node_238,1
graph_2_3_node_559,0
graph_2_3_node_97,0
graph_2_3_node_944,1
graph_2_3_node_37,1
graph_2_3_node_254,0
graph_2_3_node_848,1
graph_2_3_node_713,1
graph_2_3_node_429,0
graph_2_3_node_807,1
graph_2_3_node_724,0
graph_2_3_node_747,0
graph_2_3_node_842,1
graph_2_3_node_909,1
graph_2_3_node_692,0
graph_2_3_node_179,0
graph_2_3_node_896,1
graph_2_3_node_953,1
graph_2_3_node_459,0
graph_2_3_node_659,0
graph_2_3_node_939,1
graph_2_3_node_164,0
graph_2_3_node_317,1
graph_2_3_node_318,1
graph_2_3_node_345,0
graph_2_3_node_206,0
graph_2_3_node_367,1
graph_2_3_node_162,0
graph_2_3_node_586,0
graph_2_3_node_654,1
graph_2_3_node_640,1
graph_2_3_node_865,1
graph_2_3_node_487,1
graph_2_3_node_600,1
graph_2_3_node_918,0
graph_2_3_node_409,1
graph_2_3_node_382,1
graph_2_3_node_236,0
graph_2_3_node_919,0
graph_2_3_node_48,1
graph_2_3_node_814,1
graph_2_3_node_750,0
graph_2_3_node_416,0
graph_2_3_node_646,1
graph_2_3_node_701,0
graph_2_3_node_625,1
graph_2_3_node_756,0
graph_2_3_node_999,0
graph_2_3_node_481,0
graph_2_3_node_580,0
graph_2_3_node_110,1
graph_2_3_node_864,1
graph_2_3_node_146,1
graph_2_3_node_669,0
graph_2_3_node_85,1
graph_2_3_node_167,0
graph_2_3_node_845,0
graph_2_3_node_519,0
graph_2_3_node_126,1
graph_2_3_node_260,0
graph_2_3_node_147,0
graph_2_3_node_937,0
graph_2_3_node_589,1
graph_2_3_node_899,1
graph_2_3_node_891,0
graph_2_3_node_445,0
graph_2_3_node_950,0
graph_2_3_node_926,1
graph_2_3_node_230,1
graph_2_3_node_218,0
graph_2_3_node_380,0
graph_2_3_node_778,0
graph_2_3_node_607,0
graph_2_3_node_872,0
graph_2_3_node_304,0
graph_2_3_node_336,0
graph_2_3_node_415,1
graph_2_3_node_785,1
graph_2_3_node_193,0
graph_2_3_node_804,1
graph_2_3_node_667,0
graph_2_3_node_418,1
graph_2_3_node_599,1
graph_2_3_node_78,0
graph_2_3_node_608,0
graph_2_3_node_602,1
graph_2_3_node_790,1
graph_2_3_node_841,0
graph_2_3_node_468,0
graph_2_3_node_175,1
graph_2_3_node_585,1
graph_2_3_node_941,0
graph_2_3_node_308,0
graph_2_3_node_22,0
graph_2_3_node_397,1
graph_2_3_node_116,0
graph_2_3_node_794,1
graph_2_3_node_313,1
graph_2_3_node_89,0
graph_2_3_node_621,0
graph_2_3_node_466,0
graph_2_3_node_401,0
graph_2_3_node_643,0
graph_2_3_node_447,1
graph_2_3_node_197,1
graph_2_3_node_251,0
graph_2_3_node_831,0
graph_2_3_node_233,1
graph_2_3_node_62,0
graph_2_3_node_173,0
graph_2_3_node_185,1
graph_2_3_node_485,1
graph_2_3_node_878,1
graph_2_3_node_925,1
graph_2_3_node_434,0
graph_2_3_node_1,1
graph_2_3_node_516,0
graph_2_3_node_893,1
graph_2_3_node_961,1
graph_2_3_node_921,0
graph_2_3_node_761,0
graph_2_3_node_292,0
graph_2_3_node_933,0
graph_2_3_node_733,1
graph_2_3_node_522,1
graph_2_3_node_770,1
graph_2_3_node_716,0
graph_2_3_node_628,1
graph_2_3_node_275,0
graph_2_3_node_859,0
graph_2_3_node_227,0
graph_2_3_node_386,1
graph_2_3_node_270,1
graph_2_3_node_991,1
graph_2_3_node_890,1
graph_2_3_node_590,1
graph_2_3_node_738,1
graph_2_3_node_41,0
graph_2_3_node_696,0
graph_2_3_node_810,1
graph_2_3_node_603,1
graph_2_3_node_483,0
graph_2_3_node_320,0
graph_2_3_node_745,0
graph_2_3_node_303,0
graph_2_3_node_393,1
graph_2_3_node_833,0
graph_2_3_node_533,0
graph_2_3_node_901,0
graph_2_3_node_642,0
graph_2_3_node_956,0
graph_2_3_node_91,1
graph_2_3_node_42,1
graph_2_3_node_593,0
graph_2_3_node_237,0
graph_2_3_node_675,0
graph_2_3_node_160,1
graph_2_3_node_517,1
graph_2_3_node_894,1
graph_2_3_node_776,0
graph_2_3_node_81,0
graph_2_3_node_892,0
graph_2_3_node_250,0
graph_2_3_node_976,0
graph_2_3_node_913,1
graph_2_3_node_857,1
graph_2_3_node_897,1
graph_2_3_node_917,1
graph_2_3_node_820,1
graph_2_3_node_57,0
graph_2_3_node_99,1
graph_2_3_node_349,0
graph_2_3_node_118,0
graph_2_3_node_283,1
graph_2_3_node_476,0
graph_2_3_node_509,0
graph_2_3_node_916,1
graph_2_3_node_771,1
graph_2_3_node_989,0
graph_2_3_node_614,0
graph_2_3_node_873,1
graph_2_3_node_660,0
graph_2_3_node_192,1
graph_2_3_node_979,0
graph_2_3_node_744,0
graph_2_3_node_774,1
graph_2_3_node_182,1
graph_2_3_node_32,0
graph_2_3_node_256,0
graph_2_3_node_171,0
graph_2_3_node_11,0
graph_2_3_node_992,1
graph_2_3_node_231,0
graph_2_3_node_570,0
graph_2_3_node_40,1
graph_2_3_node_50,1
graph_2_3_node_43,0
graph_2_3_node_414,1
graph_2_3_node_441,1
graph_2_3_node_204,1
graph_2_3_node_427,1
graph_2_3_node_822,0
graph_2_3_node_616,0
graph_2_3_node_611,0
graph_2_3_node_722,0
graph_2_3_node_103,1
graph_2_3_node_58,0
graph_2_3_node_949,0
graph_2_3_node_411,1
graph_2_3_node_209,1
graph_2_3_node_985,1
graph_2_3_node_895,1
graph_2_3_node_27,1
graph_2_3_node_524,0
graph_2_3_node_329,0
graph_2_3_node_648,1
graph_2_3_node_975,0
graph_2_3_node_208,1
graph_2_3_node_464,1
graph_2_3_node_768,1
graph_2_3_node_940,1
graph_2_3_node_531,0
graph_2_3_node_67,1
graph_2_3_node_827,0
graph_2_3_node_35,1
graph_2_3_node_166,0
graph_2_3_node_846,0
graph_2_3_node_671,0
graph_2_3_node_305,1
graph_2_3_node_528,1
graph_2_3_node_379,1
graph_2_3_node_994,1
graph_2_3_node_122,1
graph_2_3_node_945,1
graph_2_3_node_74,0
graph_2_3_node_662,0
graph_2_3_node_788,0
graph_2_3_node_111,1
graph_2_3_node_412,1
graph_2_3_node_910,0
graph_2_3_node_889,0
graph_2_3_node_455,1
graph_2_3_node_214,0
graph_2_3_node_850,1
graph_2_3_node_729,0
graph_2_3_node_521,1
graph_2_3_node_323,1
graph_2_3_node_490,1
graph_2_3_node_190,0
graph_2_3_node_836,0
graph_2_3_node_102,0
graph_2_3_node_912,1
graph_2_3_node_282,0
graph_2_3_node_583,1
graph_2_3_node_462,1
graph_2_3_node_800,0
graph_2_3_node_130,1
graph_2_3_node_2,1
graph_2_3_node_924,0
graph_2_3_node_392,1
graph_2_3_node_797,1
graph_2_3_node_229,0
graph_2_3_node_161,0
graph_2_3_node_578,1
graph_2_3_node_219,1
graph_2_3_node_215,0
graph_2_3_node_228,0
graph_2_3_node_760,0
graph_2_3_node_249,0
graph_2_3_node_125,1
graph_2_3_node_389,1
graph_2_3_node_801,1
graph_2_3_node_819,0
graph_2_3_node_311,0
graph_2_3_node_557,0
graph_2_3_node_840,0
graph_2_3_node_866,0
graph_2_3_node_383,1
graph_2_3_node_830,0
graph_2_3_node_588,1
graph_2_3_node_954,1
graph_2_3_node_262,1
graph_2_3_node_554,1
graph_2_3_node_847,0
graph_2_3_node_151,0
graph_2_3_node_977,0
graph_2_3_node_310,1
graph_2_3_node_152,0
graph_2_3_node_870,0
graph_2_3_node_914,1
graph_2_3_node_960,1
graph_2_3_node_980,0
graph_2_3_node_906,1
graph_2_3_node_988,0
graph_2_3_node_131,1
graph_2_3_node_982,1
graph_2_3_node_137,1
graph_2_3_node_568,1
graph_2_3_node_595,0
graph_2_3_node_887,0
graph_2_3_node_871,0
graph_2_3_node_180,1
graph_2_3_node_361,1
graph_2_3_node_526,1
graph_2_3_node_759,0
graph_2_3_node_927,1
graph_2_3_node_540,0
graph_2_3_node_645,1
graph_2_3_node_787,0
graph_2_3_node_369,0
graph_2_3_node_70,1
graph_2_3_node_823,1
graph_2_3_node_142,1
graph_2_3_node_678,1
graph_2_3_node_958,0
graph_2_3_node_943,0
graph_2_3_node_726,0
graph_2_3_node_576,0
graph_2_3_node_946,1
graph_2_3_node_711,1
graph_2_3_node_100,0
graph_2_3_node_627,0
graph_2_3_node_834,0
graph_2_3_node_885,1
graph_2_3_node_493,1
graph_2_3_node_138,1
graph_2_3_node_705,1
graph_2_3_node_98,1
graph_2_3_node_205,1
graph_2_3_node_454,1
graph_2_3_node_723,1
graph_2_3_node_903,1
graph_2_3_node_828,1
graph_2_3_node_21,1
graph_2_3_node_242,1
graph_2_3_node_656,1
graph_2_3_node_835,0
graph_2_3_node_538,0
graph_2_3_node_880,1
graph_2_3_node_687,0
graph_2_3_node_751,0
graph_2_3_node_658,1
graph_2_3_node_407,1
graph_2_3_node_384,1
graph_2_3_node_334,0
graph_2_3_node_93,0
graph_2_3_node_629,1
graph_2_3_node_484,0
graph_2_3_node_984,1
graph_2_3_node_352,0
graph_2_3_node_665,1
graph_2_3_node_333,1
graph_2_3_node_661,0
graph_2_3_node_390,1
graph_2_3_node_983,0
graph_2_3_node_734,1
graph_2_3_node_290,0
graph_2_3_node_295,0
graph_2_3_node_558,0
graph_2_3_node_652,1
graph_2_3_node_20,1
graph_2_3_node_264,1
graph_2_3_node_148,0
graph_2_3_node_435,0
graph_2_3_node_972,1
graph_2_3_node_370,0
graph_2_3_node_955,0
graph_2_3_node_882,0
graph_2_3_node_391,1
graph_2_3_node_76,0
graph_2_3_node_187,0
graph_2_3_node_357,1
graph_2_3_node_601,1
graph_2_3_node_520,0
graph_2_3_node_844,0
graph_2_3_node_14,0
graph_2_3_node_505,0
graph_2_3_node_802,1
graph_2_3_node_115,0
graph_2_3_node_332,1
graph_2_3_node_574,0
graph_2_3_node_816,0
graph_2_3_node_664,1
graph_2_3_node_252,0
graph_2_3_node_448,0
graph_2_3_node_168,0
graph_2_3_node_511,1
graph_2_3_node_129,1
graph_2_3_node_232,1
graph_2_3_node_550,1
graph_2_3_node_553,0
graph_2_3_node_285,1
graph_2_3_node_649,0
graph_2_3_node_673,0
graph_2_3_node_555,0
graph_2_3_node_135,0
graph_2_3_node_963,1
graph_2_3_node_440,0
graph_2_3_node_633,1
graph_2_3_node_610,0
graph_2_3_node_741,1
graph_2_3_node_18,1
graph_2_3_node_36,0
graph_2_3_node_82,0
graph_2_3_node_739,0
graph_2_3_node_749,0
graph_2_3_node_479,1
graph_2_3_node_754,1
graph_2_3_node_302,1
graph_2_3_node_632,0
graph_2_3_node_998,1
graph_2_3_node_753,0
graph_2_3_node_287,1
graph_2_3_node_712,0
graph_2_3_node_83,1
graph_2_3_node_852,0
graph_2_3_node_154,1
graph_2_3_node_268,1
graph_2_3_node_489,0
graph_2_3_node_278,1
graph_2_3_node_503,1
graph_2_3_node_188,1
graph_2_3_node_60,1
graph_2_3_node_743,1
graph_2_3_node_922,0
graph_2_3_node_140,1
graph_2_3_node_843,0
graph_2_3_node_757,0
graph_2_3_node_328,0
graph_2_3_node_286,0
graph_2_3_node_683,1
graph_2_3_node_106,1
graph_2_3_node_486,0
graph_2_3_node_77,0
graph_2_3_node_856,1
graph_2_3_node_537,0
graph_2_3_node_234,0
graph_2_3_node_488,1
graph_2_3_node_469,1
graph_2_3_node_552,1
graph_2_3_node_174,1
graph_2_3_node_371,0
graph_2_3_node_381,0
graph_2_3_node_191,1
graph_2_3_node_7,1
graph_2_3_node_506,0
graph_2_3_node_240,0
graph_2_3_node_562,0
graph_2_3_node_353,1
graph_2_3_node_904,1
graph_2_3_node_594,1
graph_2_3_node_96,1
graph_2_3_node_881,1
graph_2_3_node_709,1
graph_2_3_node_551,0
graph_2_3_node_547,1
graph_2_3_node_207,1
graph_2_3_node_17,0
graph_2_3_node_300,0
graph_2_3_node_114,0
graph_2_3_node_398,0
graph_2_3_node_212,0
graph_2_3_node_426,1
graph_2_3_node_560,0
graph_2_3_node_968,1
graph_2_3_node_548,0
graph_2_3_node_69,1
graph_2_3_node_512,0
graph_2_3_node_651,1
graph_2_3_node_90,0
graph_2_3_node_265,1
graph_2_3_node_877,1
graph_2_3_node_120,1
graph_2_3_node_782,0
graph_2_3_node_16,0
graph_2_3_node_762,1
graph_2_3_node_682,0
graph_2_3_node_598,1
graph_2_3_node_929,0
graph_2_3_node_605,0
graph_2_3_node_189,0
graph_2_3_node_24,1
graph_2_3_node_141,1
graph_2_3_node_235,1
graph_2_3_node_622,0
graph_2_3_node_5,0
graph_2_3_node_854,0
graph_2_3_node_732,1
graph_2_3_node_703,1
graph_2_3_node_127,1
graph_2_3_node_422,0
graph_2_3_node_875,1
graph_2_3_node_482,0
graph_2_3_node_433,0
graph_2_3_node_789,0
graph_2_3_node_883,1
graph_2_3_node_244,0
graph_2_3_node_970,0
graph_2_3_node_263,0
graph_2_3_node_144,0
graph_2_3_node_624,0
graph_2_3_node_986,1
graph_2_3_node_529,1
graph_2_3_node_617,0
graph_2_3_node_577,1
graph_2_3_node_942,0
graph_2_3_node_567,0
graph_2_3_node_638,0
graph_2_3_node_80,0
graph_2_3_node_163,1
graph_2_3_node_545,1
graph_2_3_node_3,0
graph_2_3_node_779,1
graph_2_3_node_579,0
graph_2_3_node_39,0
graph_2_3_node_861,1
graph_2_3_node_450,1
graph_2_3_node_674,0
graph_2_3_node_587,1
graph_2_3_node_498,0
graph_2_3_node_298,1
graph_2_3_node_88,1
graph_2_3_node_783,1
graph_2_3_node_808,1
graph_2_3_node_781,1
graph_2_3_node_862,0
graph_2_3_node_460,1
graph_2_3_node_767,0
graph_2_3_node_527,1
graph_2_3_node_805,0
graph_2_3_node_465,0
graph_2_3_node_388,0
graph_2_3_node_396,1
graph_2_3_node_853,1
graph_2_3_node_348,0
graph_2_3_node_112,1
graph_2_3_node_202,0
graph_2_3_node_261,0
graph_2_3_node_222,1
graph_2_3_node_224,0
graph_2_3_node_630,0
graph_2_3_node_66,1
graph_2_3_node_530,1
graph_2_3_node_639,1
graph_2_3_node_277,1
graph_2_3_node_884,0
graph_2_3_node_473,0
graph_2_3_node_525,1
graph_2_3_node_344,1
graph_2_3_node_63,0
graph_2_3_node_159,0
graph_2_3_node_581,1
graph_2_3_node_155,0
graph_2_3_node_65,0
graph_2_3_node_360,1
graph_2_3_node_107,0
graph_2_3_node_272,1
graph_2_3_node_338,1
graph_2_3_node_981,0
graph_2_3_node_997,1
graph_2_3_node_868,0
graph_2_3_node_13,1
graph_2_3_node_184,1
graph_2_3_node_395,0
graph_2_3_node_356,0
graph_2_3_node_68,0
graph_2_3_node_34,0
graph_2_3_node_477,0
graph_2_3_node_795,1
graph_2_3_node_731,1
graph_2_3_node_248,0
graph_2_3_node_689,1
graph_2_3_node_153,1
graph_2_3_node_987,0
graph_2_3_node_358,0
graph_2_3_node_431,1
graph_2_3_node_838,0
graph_2_3_node_938,1
graph_2_3_node_475,0
graph_2_3_node_839,0
graph_2_3_node_915,0
graph_2_3_node_612,1
graph_2_3_node_695,1
graph_2_3_node_634,0
graph_2_3_node_470,1
graph_2_3_node_420,0
graph_2_3_node_597,0
graph_2_3_node_170,0
graph_2_3_node_907,1
graph_2_3_node_223,0
graph_2_3_node_792,1
graph_2_3_node_561,0
graph_2_3_node_30,0
graph_2_3_node_813,1
graph_2_3_node_195,0
graph_2_3_node_200,0
graph_2_3_node_806,1
graph_2_3_node_680,1
graph_2_3_node_143,1
graph_2_3_node_740,1
graph_2_3_node_424,0
graph_2_3_node_693,0
graph_2_3_node_133,1
graph_2_3_node_764,1
graph_2_3_node_534,0
graph_2_3_node_399,0
graph_2_3_node_791,0
graph_2_3_node_670,0
graph_2_3_node_145,0
graph_2_3_node_564,0
graph_2_3_node_606,0
graph_2_3_node_181,0
graph_2_3_node_463,1
graph_2_3_node_139,1
graph_2_3_node_402,0
graph_2_3_node_763,0
graph_2_3_node_874,0
graph_2_3_node_542,0
graph_2_3_node_513,1
graph_2_3_node_451,1
graph_2_3_node_64,1
graph_2_3_node_832,1
graph_2_3_node_10,0
graph_2_3_node_591,0
graph_2_3_node_948,0
graph_2_3_node_620,0
graph_2_3_node_322,0
graph_2_3_node_255,1
graph_2_3_node_156,0
graph_2_3_node_186,0
graph_2_3_node_259,1
graph_2_3_node_61,1
graph_2_3_node_376,1
graph_2_3_node_928,1
graph_2_3_node_714,0
graph_2_3_node_368,1
graph_2_3_node_626,0
graph_2_3_node_324,0
graph_2_3_node_978,0
graph_2_3_node_824,0
graph_2_3_node_378,0
graph_2_3_node_684,0
graph_2_3_node_947,0
graph_2_3_node_936,1
graph_2_3_node_437,1
graph_2_3_node_796,0
graph_2_3_node_681,0
graph_2_3_node_439,1
graph_2_3_node_636,0
graph_2_3_node_387,0
graph_2_3_node_886,1
graph_2_3_node_87,1
graph_2_3_node_672,1
graph_2_3_node_755,1
graph_2_3_node_72,1
graph_2_3_node_267,1
graph_2_3_node_793,0
graph_2_3_node_575,0
graph_2_3_node_134,0
graph_2_3_node_812,0
graph_2_3_node_710,0
graph_2_3_node_325,0
graph_2_3_node_117,0
graph_2_3_node_47,0
graph_2_3_node_930,0
graph_2_3_node_428,1
graph_2_3_node_84,0
graph_2_3_node_851,0
graph_2_3_node_996,1
graph_2_3_node_623,0
graph_2_3_node_902,1
graph_2_3_node_967,0
graph_2_3_node_993,0
graph_2_3_node_417,0
graph_2_3_node_408,0
graph_2_3_node_335,1
graph_2_3_node_697,1
graph_2_3_node_539,0
graph_2_3_node_458,0
graph_2_3_node_631,1
graph_2_3_node_863,1
graph_2_3_node_461,0
graph_2_3_node_523,0
graph_2_3_node_966,0
graph_2_3_node_443,0
graph_2_3_node_288,0
graph_2_3_node_243,0
graph_2_3_node_15,0
graph_2_3_node_210,1
graph_2_3_node_241,0
graph_2_3_node_655,0
graph_2_3_node_718,1
graph_2_3_node_957,1
