,Stability
node_335,1
node_252,0
node_889,0
node_877,1
node_797,1
node_888,0
node_268,1
node_502,0
node_430,0
node_770,0
node_868,0
node_755,0
node_131,0
node_466,0
node_941,0
node_976,0
node_904,0
node_137,0
node_997,0
node_742,0
node_646,1
node_522,1
node_865,1
node_143,0
node_733,0
node_111,0
node_435,0
node_226,0
node_47,0
node_960,1
node_738,0
node_512,0
node_566,1
node_202,0
node_835,1
node_687,1
node_482,0
node_585,0
node_727,1
node_567,1
node_299,0
node_506,0
node_432,0
node_344,0
node_614,1
node_541,0
node_783,1
node_613,1
node_944,0
node_210,0
node_362,1
node_780,1
node_866,1
node_170,0
node_37,0
node_167,0
node_951,0
node_945,0
node_388,0
node_948,0
node_946,0
node_998,0
node_674,0
node_625,0
node_90,1
node_247,0
node_704,0
node_779,1
node_448,0
node_555,0
node_294,0
node_571,0
node_556,1
node_457,1
node_342,1
node_318,1
node_92,1
node_380,1
node_392,0
node_492,0
node_357,0
node_649,0
node_871,1
node_708,0
node_830,0
node_60,0
node_336,0
node_910,0
node_370,1
node_97,0
node_371,1
node_481,0
node_975,0
node_19,0
node_691,0
node_713,1
node_120,0
node_748,1
node_852,0
node_0,1
node_918,1
node_637,0
node_437,1
node_138,0
node_2,1
node_66,1
node_811,1
node_759,1
node_650,0
node_191,0
node_917,1
node_931,0
node_355,1
node_735,0
node_878,0
node_17,0
node_57,0
node_983,1
node_127,0
node_751,0
node_923,1
node_717,1
node_232,0
node_583,0
node_433,0
node_676,1
node_987,0
node_323,1
node_78,0
node_239,0
node_964,1
node_337,0
node_151,0
node_384,1
node_141,0
node_383,1
node_648,1
node_525,1
node_973,1
node_175,0
node_789,1
node_720,0
node_267,1
node_905,1
node_508,0
node_954,1
node_658,0
node_159,1
node_53,0
node_364,0
node_86,1
node_52,0
node_417,1
node_331,1
node_710,0
node_749,1
node_724,0
node_957,1
node_488,1
node_276,1
node_657,0
node_329,0
node_245,0
node_483,1
node_187,1
node_330,0
node_177,1
node_332,1
node_104,0
node_399,0
node_460,0
node_414,1
node_721,1
node_493,0
node_67,0
node_320,1
node_857,1
node_214,0
node_666,1
node_752,0
node_158,1
node_750,1
node_712,0
node_439,1
node_984,0
node_325,0
node_985,0
node_184,0
node_874,1
node_624,1
node_673,0
node_619,0
node_817,0
node_572,0
node_46,1
node_93,1
node_88,0
node_181,0
node_692,0
node_145,1
node_844,1
node_549,0
node_597,0
node_509,1
node_195,0
node_79,0
node_787,1
node_50,1
node_27,0
node_13,1
node_743,1
node_601,0
node_194,1
node_510,0
node_958,1
node_340,0
node_578,0
node_434,1
node_504,1
node_474,0
node_602,0
node_428,1
node_861,1
node_333,1
node_309,1
node_596,1
node_477,0
node_876,0
node_485,0
node_536,0
node_581,1
node_87,1
node_799,0
node_731,1
node_215,0
node_753,0
node_773,0
node_125,0
node_273,1
node_600,0
node_500,0
node_680,1
node_909,0
node_761,0
node_763,0
node_747,1
node_99,1
node_880,1
node_514,0
node_182,1
node_223,0
node_389,1
node_828,0
node_36,0
node_911,0
node_826,0
node_358,1
node_587,0
node_679,0
node_901,1
node_823,1
node_244,1
node_672,0
node_49,0
node_528,1
node_805,1
node_412,1
node_12,0
node_928,0
node_198,0
node_862,0
node_962,1
node_326,0
node_306,1
node_311,0
node_324,0
node_795,1
node_155,1
node_69,0
node_598,1
node_631,1
node_487,0
node_933,0
node_718,0
node_373,1
node_840,0
node_662,1
node_990,0
node_206,1
node_570,0
node_459,0
node_328,0
node_588,0
node_470,1
node_515,1
node_238,1
node_654,1
node_29,1
node_836,0
node_51,1
node_728,0
node_867,0
node_659,1
node_20,1
node_205,0
node_898,1
node_471,0
node_107,0
node_393,1
node_478,0
node_278,0
node_14,1
node_822,1
node_636,0
node_559,0
node_955,0
node_310,1
node_689,0
node_744,0
node_505,0
node_464,0
node_16,1
node_166,1
node_444,1
node_675,1
node_781,1
node_61,1
node_523,1
node_907,0
node_697,1
node_406,0
node_554,1
node_22,1
node_897,0
node_212,1
node_77,1
node_903,1
node_767,0
node_126,1
node_660,1
node_163,1
node_696,1
node_772,0
node_416,1
node_83,1
node_921,0
node_382,0
node_520,0
node_629,1
node_553,1
node_851,1
node_313,0
node_883,0
node_105,0
node_456,1
node_400,1
node_270,1
node_885,0
node_999,0
node_819,0
node_41,0
node_347,0
node_700,0
node_807,1
node_455,0
node_762,1
node_758,1
node_848,0
node_557,1
node_80,0
node_221,0
node_577,1
node_136,1
node_681,0
node_775,0
node_404,0
node_40,0
node_968,0
node_730,1
node_315,0
node_974,1
node_831,0
node_644,1
node_168,1
node_927,1
node_788,1
node_413,0
node_693,1
node_860,0
node_663,1
node_802,0
node_565,0
node_425,1
node_622,0
node_142,1
node_741,1
node_970,1
node_81,0
node_971,0
node_429,1
node_9,1
node_607,0
node_71,1
node_248,0
node_30,0
node_791,0
node_396,1
node_940,0
node_322,1
node_582,0
node_443,0
node_641,0
node_3,0
node_996,0
node_552,0
node_803,0
node_518,1
node_939,1
node_462,0
node_385,1
node_667,1
node_678,1
node_760,1
node_235,1
node_527,1
node_533,0
node_605,0
node_372,1
node_796,1
node_316,1
node_72,0
node_418,1
node_814,0
node_920,0
node_655,0
node_28,0
node_562,1
node_122,1
