,Stability
node_977,0
node_574,1
node_314,1
node_784,0
node_418,0
node_90,0
node_283,0
node_233,1
node_270,0
node_397,0
node_851,1
node_635,0
node_74,0
node_974,0
node_604,0
node_536,0
node_755,0
node_565,0
node_264,0
node_968,0
node_169,0
node_995,0
node_891,0
node_613,0
node_329,0
node_932,0
node_21,0
node_251,0
node_943,1
node_184,0
node_94,1
node_665,1
node_557,1
node_844,0
node_391,0
node_817,0
node_323,0
node_806,0
node_85,0
node_455,0
node_812,0
node_22,1
node_351,0
node_840,0
node_205,0
node_701,0
node_58,0
node_385,1
node_238,1
node_815,0
node_65,0
node_363,0
node_77,0
node_260,0
node_343,0
node_733,0
node_782,0
node_97,0
node_392,0
node_435,0
node_50,1
node_199,0
node_738,0
node_745,1
node_886,1
node_940,0
node_981,0
node_112,0
node_342,1
node_841,1
node_571,0
node_9,0
node_80,0
node_659,0
node_502,0
node_623,0
node_922,0
node_384,0
node_913,0
node_706,0
node_327,1
node_139,1
node_872,0
node_676,1
node_966,0
node_241,0
node_876,0
node_787,1
node_983,1
node_223,0
node_17,0
node_952,0
node_430,0
node_567,1
node_989,0
node_869,1
node_809,0
node_999,0
node_358,1
node_650,0
node_208,0
node_188,0
node_334,0
node_42,0
node_493,0
node_939,0
node_425,0
node_247,0
node_897,0
node_321,0
node_657,0
node_275,0
node_133,0
node_679,0
node_725,0
node_41,0
node_823,0
node_894,0
node_462,0
node_464,0
node_180,0
node_282,0
node_130,0
node_852,0
node_292,0
node_985,0
node_46,0
node_589,0
node_426,0
node_796,0
node_528,0
node_160,0
node_268,1
node_525,1
node_722,0
node_489,0
node_506,0
node_682,0
node_30,0
node_638,0
node_344,0
node_715,0
node_31,0
node_874,1
node_440,1
node_408,0
node_203,0
node_993,0
node_555,0
node_797,0
node_39,1
node_405,0
node_242,0
node_470,1
node_942,0
node_641,0
node_984,0
node_25,0
node_834,0
node_896,0
node_646,1
node_483,0
node_887,0
node_371,0
node_91,0
node_376,1
node_760,0
node_51,0
node_99,0
node_651,0
node_975,0
node_319,0
node_143,0
node_213,0
node_68,0
node_192,0
node_168,0
node_829,0
node_399,0
node_570,0
node_12,0
node_3,0
node_669,0
node_386,0
node_311,0
node_49,0
node_367,0
node_573,1
node_814,0
node_857,0
node_918,1
node_906,0
node_381,0
node_83,1
node_429,0
node_328,0
node_771,1
node_883,0
node_361,0
node_197,0
node_454,0
node_786,1
node_138,0
node_212,0
node_923,1
node_911,0
node_170,0
node_317,0
node_37,0
node_423,0
