,Degree,Clustering Coefficient,Betweenness,Closeness,Shortest Path,Eigenvector,E In,E Out,E In Over E Out,ODF,Expansion,Cut Ratio,Conductance,Normalised Cut
node_441,28,0.18461538461538463,0.0006222034237161113,0.4095940959409594,2.4414414414414414,0.01704799155334443,17.003,10.997,1.5462181818181822,0.3927500000000001,0.37766970389022675,0.011328547278770333,0.2443632850241546,0.2446531909734017
node_635,39,0.20242914979757085,0.001142851710527084,0.43873517786561267,2.279279279279279,0.0365808935330437,23.049,15.951,1.445926785714286,0.40900000000000003,0.2210359646633229,0.017204622792493157,0.2570985023041474,0.2575190859402635
node_117,30,0.09195402298850575,0.001010198785491459,0.43321769297484825,2.3083083083083085,0.022010351706817078,11.019,18.981,0.5806778895768837,0.6326999999999998,0.5521459723996945,0.019666804244299178,0.46276222642927145,0.4632623456843552
node_768,37,0.14564564564564564,0.00135338623788527,0.440864960282436,2.2682682682682684,0.026543697414353983,17.023,19.977,0.852308204334365,0.5399189189189189,0.6148143584393844,0.020664149988646643,0.3698025518341307,0.3703290668730811
node_715,31,0.12043010752688173,0.0008156394663883025,0.42802056555269924,2.3363363363363363,0.02584695275076768,17.032,13.968,1.2200485347985348,0.45058064516129015,0.19637531068576858,0.01504774833125591,0.2908347278911565,0.29120292778471013
node_869,34,0.2620320855614973,0.0008827956535297181,0.42875536480686693,2.3323323323323324,0.028158412652732105,21.045,12.955,1.625311188811189,0.3810294117647059,0.3461085069850716,0.013487365908520907,0.23537245386192754,0.23571403221620799
node_343,27,0.09116809116809117,0.0007607355733403472,0.4229466553767993,2.364364364364364,0.020527945113804114,13.019,13.981,0.9314890109890112,0.5178148148148145,0.24304251157467657,0.014841154487213964,0.3493806620209058,0.34974912657125273
node_812,33,0.14393939393939395,0.0009044642474546456,0.428204029147021,2.335335335335335,0.025964386400449575,19.009,13.991,1.3588736263736265,0.42396969696969683,0.23448256012248891,0.014886617733567383,0.2690178519593614,0.2693866964384285
node_806,33,0.0928030303030303,0.0011803946359855936,0.4294926913155632,2.3283283283283285,0.023663529579958677,12.01,20.99,0.5723386904761903,0.6360606060606061,0.3647760139803689,0.022281988888097303,0.4663645652173914,0.4669176180395034
node_902,37,0.0990990990990991,0.001521592755506407,0.43950725912890454,2.275275275275275,0.02472363320108085,15.02,21.98,0.6835198108908634,0.5940540540540542,0.7246014557718777,0.022680537267488837,0.4225516837460234,0.4231308982319345
node_269,43,0.2081949058693245,0.0016691885472046504,0.44125441696113077,2.2662662662662663,0.027123605668812584,24.017,18.983,1.265357262641899,0.4414651162790697,0.6026069072939368,0.019618299968205306,0.2832633591269084,0.28376387389407354
node_154,41,0.17804878048780487,0.0012832817154524662,0.43989431968295906,2.2732732732732734,0.037418120405724356,26.015,14.985,1.736291941391942,0.36548780487804877,0.20755653430170368,0.016163353802555697,0.22361114504205318,0.2240063299482373
node_494,31,0.13118279569892474,0.0010473332583941404,0.42420382165605097,2.3573573573573574,0.019788708768526814,14.005,16.995,0.8241144607843139,0.5482258064516131,0.5836653055015679,0.01750735011760574,0.3776292938637065,0.37807717912309485
node_524,38,0.17936507936507937,0.001030375720028061,0.43134715025906734,2.3183183183183185,0.02903729368678756,25.038,12.962,1.9328780885780885,0.3411052631578948,0.23170340783435833,0.013740880972598592,0.20563986985236987,0.20598170466295124
node_220,40,0.13846153846153847,0.0014555445801053978,0.4453856442264824,2.245245245245245,0.0327021611388074,22.053,17.947,1.22937908496732,0.4486750000000001,0.25239077978567565,0.019333535408767574,0.28924603174603175,0.28971919465287355
node_150,32,0.23448275862068965,0.000728009064487171,0.41625,2.4024024024024024,0.023044125569894967,20.056,11.944,1.6812121212121214,0.37325,0.3505415414190088,0.01238609959293911,0.22948599688222332,0.2298009105493324
node_810,33,0.2021505376344086,0.0007984850849672053,0.4178168130489335,2.3933933933933935,0.02364122567590547,21.015,11.985,1.75375,0.36318181818181816,0.21406948309899587,0.01270634669792152,0.22188888888888897,0.22220489935803314
node_499,43,0.20155038759689922,0.0016756295994181949,0.4445927903871829,2.249249249249249,0.031011537870639365,23.041,19.959,1.1551769736842104,0.46416279069767435,0.6340605197362177,0.02062546084989866,0.30225474423147825,0.3027809518628165
node_253,36,0.1492063492063492,0.0010926741274557609,0.44223107569721115,2.2612612612612613,0.03473035861231601,19.026,16.974,1.121272268907563,0.47150000000000003,0.3033220035998548,0.01799873463470707,0.3084912343554811,0.3089386847659466
node_531,37,0.24201680672268908,0.0009796057417506892,0.4190436241610738,2.3863863863863863,0.022470445409932694,24.02,12.98,1.8512553613053615,0.35081081081081095,0.4122382235620802,0.013413610826687886,0.21272836687777527,0.2130706578965647
node_746,28,0.12169312169312169,0.0006454985270725512,0.43134715025906734,2.3183183183183185,0.02435574572155903,16.032,11.968,1.340333333333333,0.42742857142857144,0.16828991706620147,0.012892802063689323,0.27182837066315313,0.272143850077122
node_301,48,0.19858156028368795,0.0018953499123220442,0.4514234071396295,2.215215215215215,0.03771711964590961,26.066,21.934,1.1889470950102532,0.45695833333333324,0.6432272279209321,0.02274719464414668,0.2961674929338088,0.29674583247755437
node_653,31,0.12903225806451613,0.000934062585400748,0.4263764404609475,2.3453453453453452,0.02315655139414288,16.029,14.971,1.0710157509157507,0.48293548387096796,0.26749605076921273,0.015871407878139756,0.3183553155304675,0.31874992349674786
node_579,33,0.14204545454545456,0.0010594247927610996,0.43134715025906734,2.3183183183183185,0.022655098111190132,17.015,15.985,1.064582142857143,0.48439393939393915,0.46495322382488374,0.016562749928695573,0.31961276018099544,0.320034105998793
node_486,43,0.17386489479512734,0.0015838961128813989,0.4495949594959496,2.224224224224224,0.03449087076330888,21.098,21.902,0.9643348370927322,0.5093488372093024,0.5855467736642213,0.022800029086719204,0.3417652075134406,0.34234255230937854
node_338,26,0.12923076923076923,0.0005663626470522482,0.4190436241610738,2.3863863863863863,0.022681176170604656,14.022,11.978,1.171039393939394,0.4606923076923078,0.16838778139602534,0.012903908817346479,0.2993039488966317,0.29961965841110094
node_180,45,0.21483942414174972,0.0012895083800317747,0.44498886414253896,2.2472472472472473,0.04217065833170968,28.032,16.968,1.6529593164188754,0.3770666666666667,0.3032966596087932,0.017991525147270378,0.23235449236163008,0.23280199708406848
node_521,30,0.11494252873563218,0.0009348637024631116,0.42619453924914674,2.3463463463463463,0.021367483683682957,12.011,17.989,0.6678658963585433,0.5996333333333332,0.5929699560040328,0.018562295074730003,0.42821917718277686,0.42869319598020456
node_48,34,0.1354723707664884,0.0010888594521840911,0.43491510666086197,2.299299299299299,0.026287858755441155,18.017,15.983,1.1274285714285717,0.4700882352941177,0.267902011101825,0.01700592106859576,0.30727377304735787,0.3076950884208591
node_516,89,0.13819834268912057,0.005965571092493095,0.5032745591939547,1.986986986986987,0.0781525734028369,56.049,32.951,1.7014152532696258,0.37023595505617996,0.46573471033227926,0.03547861317134769,0.22718043138822985,0.22805038189931737
node_231,29,0.1477832512315271,0.0008052464413131508,0.41555740432612315,2.4064064064064064,0.019045727122209467,14.013,14.987,0.9351710622710624,0.516793103448276,0.4359228124303486,0.01552864348359945,0.34844141414141416,0.3488364017300388
node_160,46,0.19227053140096617,0.0015217748997995715,0.455125284738041,2.1971971971971973,0.04312704620564191,27.042,18.958,1.4268599931200552,0.4121304347826086,0.3388968786834943,0.02010153057182522,0.25956322349747013,0.2600631591065798
node_7,34,0.1443850267379679,0.0009750096902751519,0.43567378979502835,2.295295295295295,0.02932869010993317,19.033,14.967,1.2722150183150178,0.44020588235294134,0.2104356356615283,0.016123689694840224,0.2822416664397797,0.2826362314696157
node_959,37,0.13063063063063063,0.0013701366870359495,0.43567378979502835,2.295295295295295,0.02436125951069625,18.007,18.993,0.9481384588923291,0.5133243243243242,0.6259567453659657,0.019598677921334372,0.3452872066529962,0.34578782632684624
node_847,60,0.10526315789473684,0.003061599993506182,0.4757142857142857,2.1021021021021022,0.047446967188601315,33.04,26.96,1.2257830546265327,0.4493333333333335,0.3789601795350601,0.02904447741445506,0.2897792331145208,0.29049026191776156
node_426,40,0.12233285917496443,0.0011775659519644257,0.44008810572687224,2.2722722722722724,0.03418441633066537,24.055,15.945,1.509510989010989,0.398625,0.22103198000247445,0.017197023825916757,0.24895041401384685,0.24937086183197027
node_447,47,0.12025901942645699,0.0021622184216975866,0.4467799642218247,2.2382382382382384,0.03163406478895591,26.042,20.958,1.2430273625239565,0.4459148936170212,0.37444600516116533,0.022218779721497505,0.2869491366192735,0.28750175529957384
node_545,38,0.21337126600284495,0.001293073377323773,0.43950725912890454,2.275275275275275,0.028926640969374164,19.031,18.969,1.0036789215686275,0.49918421052631573,0.6394061378213884,0.01957493495895287,0.3326337424508084,0.333133756722992
node_576,43,0.12070874861572536,0.0016432833664353302,0.451627486437613,2.214214214214214,0.038074754542985,22.036,20.964,1.051448454469507,0.48753488372093023,0.29046519338501947,0.022611410566519878,0.3223629712400565,0.32291563132213796
node_926,34,0.11229946524064172,0.0013257307427122977,0.43586387434554974,2.294294294294294,0.022777911399724772,13.009,20.991,0.6198503759398494,0.6173823529411763,0.8316508306064272,0.02154398280704303,0.44654678679982623,0.44709989509649456
node_134,37,0.29747899159663865,0.0009310832397214563,0.42857142857142855,2.3333333333333335,0.026443957306928247,23.024,13.976,1.6480073260073256,0.3777297297297297,0.47113284667454675,0.014422356971052075,0.2328533051295611,0.23322183227380502
node_669,61,0.15081967213114755,0.002942966433326451,0.4793666026871401,2.086086086086086,0.05588986931748825,36.037,24.963,1.4439332542819503,0.4092295081967215,0.3458352272210695,0.026925100333733593,0.25726200362556767,0.25792050338227546
node_26,50,0.21714285714285714,0.0018859511468967726,0.4601566098572087,2.1731731731731734,0.05367557743269381,30.074,19.926,1.5100877192982458,0.3985200000000001,0.3718354491488735,0.021088034421423277,0.2488670581150256,0.24939259106844783
node_39,39,0.17543859649122806,0.0013244266350742975,0.44125441696113077,2.2662662662662663,0.03130802466873002,19.078,19.922,0.9584540247678017,0.5108205128205128,0.5608441475050063,0.020707341165394907,0.3430792356114248,0.3436043584708462
node_726,40,0.10526315789473684,0.0014202017526804042,0.4493927125506073,2.225225225225225,0.0356253548883926,17.044,22.956,0.7426700545830981,0.5739000000000001,0.31804451387110894,0.02476040658625697,0.4024505624083587,0.4030555452855453
node_617,36,0.1349206349206349,0.0010996667755830323,0.43246753246753245,2.3123123123123124,0.030456863610773488,21.05,14.95,1.4091252747252745,0.4152777777777778,0.2071833953658366,0.0161247667611584,0.2620844689163001,0.2624786277934692
node_351,32,0.1814516129032258,0.0010548213078993333,0.421875,2.3703703703703702,0.020781609056865054,17.016,14.984,1.1358886446886445,0.46825,0.47568701211991427,0.015485479247445024,0.3057096118447379,0.3061045829000386
node_837,38,0.15362731152204837,0.0014494708514935092,0.43624454148471614,2.2922922922922924,0.024829283261013094,16.034,21.966,0.7303763347763347,0.5780526315789475,0.9038864940789261,0.022530184795464557,0.40656750095370786,0.4071463775437137
node_130,37,0.10960960960960961,0.0013912048450419713,0.4447907390917186,2.2482482482482484,0.027615129287980364,17.025,19.975,0.8525137598899207,0.5398648648648647,0.5206045387776773,0.02078089055193839,0.3697536100351889,0.37028007243713806
node_887,32,0.1350806451612903,0.0011053542209200535,0.4243840271877655,2.3563563563563563,0.01894130397769578,15.007,16.993,0.8831921568627453,0.53103125,0.583625012461275,0.017505266826711656,0.3615047040092634,0.36195256023302347
node_368,36,0.17647058823529413,0.0011312233796788851,0.4296774193548387,2.3273273273273274,0.02436385208933102,17.079,18.921,0.9034613003095977,0.5255833333333333,0.758143855091779,0.019452369732485302,0.3565333333333333,0.3570320315024538
node_473,44,0.20613107822410148,0.0013691238444706454,0.4436056838365897,2.254254254254254,0.04050583757097648,28.049,15.951,1.761342857142857,0.3625227272727273,0.285267732880112,0.01691226732719266,0.22143272039162454,0.2218534147405283
node_398,40,0.13205128205128205,0.0016688699842176645,0.4453856442264824,2.245245245245245,0.026518609472499458,18.041,21.959,0.8218728639781273,0.548975,0.6370411099848998,0.022755974965291588,0.3783642327210943,0.3789429862279342
node_449,40,0.2375533428165007,0.00112285016969767,0.4375821287779238,2.285285285285285,0.03339596933931015,24.048,15.952,1.5085750915750915,0.39880000000000004,0.42613222233566544,0.016607412399049094,0.24909019587377798,0.24951082801504004
node_94,35,0.19831932773109243,0.001200500539398576,0.42875536480686693,2.3323323323323324,0.022400797133349946,17.054,17.946,0.9509312782805431,0.5127428571428571,0.7184160954855461,0.018451844881368955,0.34479956890731467,0.3452725807574046
node_113,27,0.09401709401709402,0.0006997891972639207,0.4247448979591837,2.354354354354354,0.021877882030480793,12.026,14.974,0.8033428571428574,0.5545925925925926,0.21048612284639706,0.01613178332469561,0.3837153846153848,0.38410998837271065
node_452,34,0.13368983957219252,0.0011289475151793913,0.4283876500857633,2.334334334334334,0.02647691742772283,17.038,16.962,1.0051153846153846,0.49888235294117644,0.3030982309354972,0.01798202458772193,0.3323790825526674,0.3328261698444617
node_956,49,0.09948979591836735,0.0021774666866053788,0.46682242990654205,2.1421421421421423,0.042770660705600115,25.028,23.972,1.0442328722002632,0.4892244897959182,0.33876438776639667,0.025811548834799584,0.3238345566619251,0.3244665642907342
node_832,41,0.26951219512195124,0.0010854880879041654,0.44047619047619047,2.27027027027027,0.04601628905133493,26.066,14.934,1.7468498168498174,0.3642439024390244,0.2787525488908013,0.01580452834741803,0.2227036683589724,0.22309750969944186
node_438,29,0.11083743842364532,0.0007145918926959617,0.4293081220455522,2.329329329329329,0.02628720111755977,13.053,15.947,0.8195083333333333,0.5498965517241381,0.2242996637497313,0.017178646907512786,0.3792921662092542,0.379712422840203
node_603,28,0.1455026455026455,0.0006856599222204015,0.41555740432612315,2.4064064064064064,0.023607658941435395,16.012,11.988,1.3360202020202019,0.4281428571428572,0.16939310299260746,0.01290815240243901,0.272391489361702,0.27270749552907037
node_303,37,0.13963963963963963,0.0013001954433737265,0.43153347732181424,2.3173173173173174,0.027165362230849237,21.016,15.984,1.315120833333333,0.432,0.28547451140113334,0.01694623172726242,0.27552111825443215,0.2759425265823433
node_401,36,0.19073083778966132,0.0010068179757944903,0.43510452961672474,2.2982982982982985,0.026124205569266302,21.021,14.979,1.4038373626373624,0.41608333333333336,0.46109600133410844,0.01549381869005158,0.2627071887784921,0.2631021114454081
node_912,37,0.15765765765765766,0.0012653729916388134,0.4334056399132321,2.3073073073073074,0.0270961866410841,21.049,15.951,1.3207555402930402,0.4311081081081081,0.28509181629924024,0.016909998705957503,0.2748237958819979,0.27524433512262525
node_863,38,0.14793741109530584,0.0013289203961023286,0.44498886414253896,2.2472472472472473,0.035098838031715485,20.034,17.966,1.1156238328664796,0.47278947368421065,0.3211207720182555,0.019049972295819367,0.30960201227980877,0.3100756254771672
node_668,56,0.14545454545454545,0.002476712543621579,0.46357308584686774,2.1571571571571573,0.04837939931520332,33.038,22.962,1.439295915678524,0.4100357142857142,0.3181357894117148,0.024766584781284358,0.2579041549234026,0.2585098063287835
node_465,31,0.12903225806451613,0.0010426847746897673,0.42601279317697227,2.3473473473473474,0.019845916655264927,14.005,16.995,0.8241144607843139,0.5482258064516131,0.5836686632549257,0.01750734637101218,0.3776292938637065,0.37807717912309485
node_854,33,0.08333333333333333,0.001216961897763467,0.4373905429071804,2.2862862862862863,0.023003373853475544,12.031,20.969,0.5738890977443607,0.6354242424242424,0.6081847499993684,0.021730524278793722,0.46568233117483815,0.46623483159742046
node_197,36,0.14616755793226383,0.0010651861878524284,0.4294926913155632,2.3283283283283285,0.02530806867896267,21.027,14.973,1.4047868131868129,0.41591666666666677,0.27844839451691866,0.015835209092477022,0.2625743025008459,0.26296906716514223
node_651,31,0.12688172043010754,0.0009936815901456313,0.436435124508519,2.2912912912912913,0.02323035914504483,12.034,18.966,0.6347801212590299,0.6118064516129034,0.5501628887548826,0.019654609728493668,0.4407622258990307,0.4412619768053328
node_683,36,0.1253968253968254,0.0010946515150763979,0.4426229508196721,2.259259259259259,0.03259596372961807,19.021,16.979,1.1205676470588235,0.47163888888888894,0.2399581231777782,0.01828170068943405,0.30860656185919333,0.3090541439156045
node_296,33,0.19886363636363635,0.000983693915301597,0.42223161453930685,2.3683683683683685,0.01974629400856322,19.005,13.995,1.3580796703296705,0.4240909090909089,0.48064201629540876,0.014416928551601878,0.26911191743267215,0.26948086726350484
node_914,38,0.14082503556187767,0.001254078548922967,0.4373905429071804,2.2862862862862863,0.030259156595985753,23.029,14.971,1.5387479853479857,0.39397368421052625,0.21046013345852335,0.016128374245444978,0.24532270655485888,0.24571746017833193
node_670,39,0.2591093117408907,0.0010904104634291921,0.43397046046915727,2.304304304304304,0.03093100207613313,24.07,14.93,1.613428571428572,0.38282051282051294,0.42045621577515113,0.015518245337445695,0.23675000000000002,0.2371436944640632
node_54,37,0.18768768768768768,0.0009703951425620421,0.4383501535761299,2.2812812812812813,0.03475112924215523,24.013,12.987,1.8495534188034188,0.3510000000000001,0.1835200521774293,0.013983652293946228,0.21286400357970953,0.21320647902586548
node_354,46,0.2167019027484144,0.0015253176295906851,0.4514234071396295,2.215215215215215,0.035908792820954626,27.049,18.951,1.428007026143791,0.41197826086956507,0.5555701906991286,0.0196543947100098,0.25944936952120806,0.2599491207489041
node_872,30,0.18160919540229886,0.0006416438446087867,0.4192194712547209,2.3853853853853852,0.02844495544968732,19.017,10.983,1.7323787878787875,0.3660999999999998,0.19628180867011474,0.011645772468699954,0.22408008126327453,0.2243696489381548
node_348,37,0.21621621621621623,0.001169432269554745,0.43359375,2.3063063063063063,0.026632077229814706,21.022,15.978,1.316116987179487,0.43183783783783786,0.5073991025259229,0.016511988242454607,0.27539349659707524,0.27581474691404073
node_246,33,0.23863636363636365,0.0008622476187505713,0.4247448979591837,2.354354354354354,0.025419339516878484,19.053,13.947,1.367085164835165,0.42263636363636353,0.39261450690522726,0.014496912004306065,0.267971294952427,0.26833898062041495
node_118,31,0.18472906403940886,0.0007584849385534544,0.42098609355246525,2.3753753753753752,0.021386908140901634,18.023,12.977,1.3894749417249412,0.4186129032258063,0.3995363429781888,0.013422869156872238,0.2647320208083234,0.26507412453239726
node_981,39,0.23723723723723725,0.0011077835452629626,0.4283876500857633,2.334334334334334,0.026102476074325656,23.039,15.961,1.4442589285714287,0.40925641025641035,0.5383067743160883,0.016469946394912567,0.257296178955453,0.25771702596254903
node_560,40,0.18974358974358974,0.0014350653584824118,0.43950725912890454,2.275275275275275,0.0294489490628441,21.054,18.946,1.1118231854145164,0.47364999999999985,0.5555391501088509,0.01964865414502261,0.31034444696263846,0.31084390849198645
node_702,53,0.13254901960784313,0.0022397701709796656,0.4601566098572087,2.1731731731731734,0.0403614524691048,32.027,20.973,1.5272830827067674,0.39571698113207554,0.2947666625507187,0.022595036176754686,0.24666897180684624,0.24722216047412746
node_133,31,0.17733990147783252,0.0008092463853047962,0.41128036228900783,2.4314314314314314,0.01833012251281313,19.013,11.987,1.5866212121212118,0.3866774193548387,0.3952369793501374,0.01236872863974613,0.23968859728506797,0.24000462709052095
node_62,39,0.09176788124156546,0.0014227283628140907,0.44321206743566993,2.2562562562562563,0.03226523122524153,19.031,19.969,0.9534267543859646,0.512025641025641,0.28224652150254725,0.021500769919736713,0.3441358835617731,0.3446622435022172
node_234,62,0.2175141242937853,0.0024584126684246434,0.4707822808671065,2.124124124124124,0.06813884878600122,38.09,23.91,1.5957484693482133,0.3856451612903225,0.4462994419665905,0.025302528053057136,0.23893500642789228,0.23956581416163175
node_124,43,0.1638981173864895,0.0015919965816177002,0.4459821428571429,2.2422422422422423,0.04415206978243629,20.107,22.893,0.880208099445312,0.5323953488372092,0.427471423363473,0.024225952211037596,0.36289618750814395,0.3634996077628383
node_740,45,0.09523809523809523,0.0017592148148998963,0.4534725374489333,2.205205205205205,0.03563783934489241,20.017,24.983,0.8013428853754943,0.5551777777777777,0.41871079557648627,0.026582203603354167,0.38426492076843277,0.38492339130648917
node_535,42,0.14634146341463414,0.0015752822555161509,0.4495949594959496,2.224224224224224,0.037778146629817044,23.02,18.98,1.2130546955624355,0.45190476190476203,0.2682012141521053,0.02043668814839268,0.29191900636676754,0.2924194157550077
node_161,28,0.04497354497354497,0.0009357461280376624,0.4263764404609475,2.3453453453453452,0.019707562321959114,6.024,21.976,0.2743038809144071,0.784857142857143,0.3820631077397727,0.02332785654989678,0.6459776234438774,0.6465564581072556
node_201,31,0.2537634408602151,0.0008244455371705026,0.4238438693254137,2.359359359359359,0.022673415919410952,17.044,13.956,1.2222860472860473,0.45019354838709663,0.5350101885075261,0.014359938248318044,0.2905245418167267,0.29089242568827717
node_237,47,0.23434343434343435,0.0015073579642790216,0.44778126400717166,2.2332332332332334,0.03577500854653215,28.057,18.943,1.4818085655314752,0.40304255319148924,0.5554713963049862,0.01964563420405658,0.25240104351788567,0.25290061044567597
