,Stability
graph_3_2_node_119,1
graph_3_2_node_891,0
graph_3_2_node_191,1
graph_3_2_node_588,1
graph_3_2_node_0,1
graph_3_2_node_305,1
graph_3_2_node_368,1
graph_3_2_node_490,1
graph_3_2_node_596,1
graph_3_2_node_561,0
graph_3_2_node_87,1
graph_3_2_node_720,1
graph_3_2_node_980,0
graph_3_2_node_127,1
graph_3_2_node_330,1
graph_3_2_node_86,0
graph_3_2_node_757,0
graph_3_2_node_335,1
graph_3_2_node_329,0
graph_3_2_node_544,0
graph_3_2_node_168,1
graph_3_2_node_872,0
graph_3_2_node_317,1
graph_3_2_node_569,1
graph_3_2_node_814,1
graph_3_2_node_278,1
graph_3_2_node_33,0
graph_3_2_node_171,0
graph_3_2_node_162,1
graph_3_2_node_467,1
graph_3_2_node_698,1
graph_3_2_node_864,1
graph_3_2_node_259,1
graph_3_2_node_825,1
graph_3_2_node_892,0
graph_3_2_node_401,0
graph_3_2_node_111,1
graph_3_2_node_975,1
graph_3_2_node_479,1
graph_3_2_node_51,1
graph_3_2_node_703,1
graph_3_2_node_355,1
graph_3_2_node_889,0
graph_3_2_node_821,1
graph_3_2_node_877,1
graph_3_2_node_180,1
graph_3_2_node_558,0
graph_3_2_node_144,0
graph_3_2_node_135,0
graph_3_2_node_405,1
graph_3_2_node_299,1
graph_3_2_node_968,1
graph_3_2_node_910,0
graph_3_2_node_912,1
graph_3_2_node_44,1
graph_3_2_node_137,1
graph_3_2_node_445,0
graph_3_2_node_540,1
graph_3_2_node_535,0
graph_3_2_node_117,0
graph_3_2_node_43,0
graph_3_2_node_167,1
graph_3_2_node_630,1
graph_3_2_node_383,1
graph_3_2_node_841,0
graph_3_2_node_352,0
graph_3_2_node_738,1
graph_3_2_node_696,0
graph_3_2_node_914,1
graph_3_2_node_786,0
graph_3_2_node_679,1
graph_3_2_node_334,1
graph_3_2_node_897,1
graph_3_2_node_801,1
graph_3_2_node_583,1
graph_3_2_node_106,1
graph_3_2_node_948,0
graph_3_2_node_659,1
graph_3_2_node_220,1
graph_3_2_node_233,1
graph_3_2_node_787,0
graph_3_2_node_370,0
graph_3_2_node_539,1
graph_3_2_node_321,1
graph_3_2_node_62,0
graph_3_2_node_435,0
graph_3_2_node_662,1
graph_3_2_node_344,1
graph_3_2_node_746,1
graph_3_2_node_142,1
graph_3_2_node_976,1
graph_3_2_node_361,1
graph_3_2_node_389,1
graph_3_2_node_68,0
graph_3_2_node_536,1
graph_3_2_node_468,1
graph_3_2_node_210,1
graph_3_2_node_268,1
graph_3_2_node_923,1
graph_3_2_node_203,0
graph_3_2_node_807,1
graph_3_2_node_461,0
graph_3_2_node_554,1
graph_3_2_node_403,1
graph_3_2_node_372,1
graph_3_2_node_763,1
graph_3_2_node_185,1
graph_3_2_node_612,1
graph_3_2_node_25,0
graph_3_2_node_954,1
graph_3_2_node_868,1
graph_3_2_node_593,1
graph_3_2_node_736,1
graph_3_2_node_195,1
graph_3_2_node_362,1
graph_3_2_node_346,1
graph_3_2_node_353,1
graph_3_2_node_721,0
graph_3_2_node_118,0
graph_3_2_node_712,0
graph_3_2_node_154,1
graph_3_2_node_97,1
graph_3_2_node_707,1
graph_3_2_node_264,1
graph_3_2_node_338,1
graph_3_2_node_930,0
graph_3_2_node_957,1
graph_3_2_node_621,0
graph_3_2_node_531,0
graph_3_2_node_667,0
graph_3_2_node_235,1
graph_3_2_node_7,1
graph_3_2_node_325,0
graph_3_2_node_570,0
graph_3_2_node_585,1
graph_3_2_node_179,0
graph_3_2_node_165,0
graph_3_2_node_337,1
graph_3_2_node_314,1
graph_3_2_node_285,1
graph_3_2_node_66,1
graph_3_2_node_494,0
graph_3_2_node_699,1
graph_3_2_node_805,0
graph_3_2_node_981,1
graph_3_2_node_592,0
graph_3_2_node_863,1
graph_3_2_node_635,1
graph_3_2_node_725,0
graph_3_2_node_388,0
graph_3_2_node_600,1
graph_3_2_node_465,1
graph_3_2_node_24,1
graph_3_2_node_653,1
graph_3_2_node_249,1
graph_3_2_node_213,1
graph_3_2_node_594,1
graph_3_2_node_992,1
graph_3_2_node_680,1
graph_3_2_node_428,1
graph_3_2_node_354,1
graph_3_2_node_517,1
graph_3_2_node_608,0
graph_3_2_node_848,1
graph_3_2_node_28,1
graph_3_2_node_555,0
graph_3_2_node_50,1
graph_3_2_node_969,0
graph_3_2_node_860,0
graph_3_2_node_665,1
graph_3_2_node_803,0
graph_3_2_node_396,1
graph_3_2_node_952,0
graph_3_2_node_726,0
graph_3_2_node_257,1
graph_3_2_node_234,0
graph_3_2_node_717,1
graph_3_2_node_270,1
graph_3_2_node_519,0
graph_3_2_node_731,1
graph_3_2_node_58,1
graph_3_2_node_552,1
graph_3_2_node_611,0
graph_3_2_node_950,0
graph_3_2_node_254,0
graph_3_2_node_958,0
graph_3_2_node_939,1
graph_3_2_node_752,1
graph_3_2_node_913,1
graph_3_2_node_778,0
graph_3_2_node_150,1
graph_3_2_node_184,1
graph_3_2_node_603,1
graph_3_2_node_855,1
graph_3_2_node_331,1
graph_3_2_node_553,0
graph_3_2_node_663,1
graph_3_2_node_951,1
graph_3_2_node_302,1
graph_3_2_node_304,0
graph_3_2_node_618,1
graph_3_2_node_688,0
graph_3_2_node_71,0
graph_3_2_node_286,0
graph_3_2_node_181,0
graph_3_2_node_935,1
graph_3_2_node_269,1
graph_3_2_node_60,1
graph_3_2_node_729,0
graph_3_2_node_407,1
graph_3_2_node_882,1
graph_3_2_node_238,1
graph_3_2_node_315,0
graph_3_2_node_959,0
graph_3_2_node_711,1
graph_3_2_node_850,1
graph_3_2_node_491,1
graph_3_2_node_56,0
graph_3_2_node_308,0
graph_3_2_node_748,1
graph_3_2_node_684,0
graph_3_2_node_876,1
graph_3_2_node_858,0
graph_3_2_node_783,1
graph_3_2_node_464,1
graph_3_2_node_365,1
graph_3_2_node_224,1
graph_3_2_node_222,1
graph_3_2_node_749,1
graph_3_2_node_248,0
graph_3_2_node_227,1
graph_3_2_node_580,1
graph_3_2_node_826,0
graph_3_2_node_291,0
graph_3_2_node_183,1
graph_3_2_node_356,1
graph_3_2_node_577,1
graph_3_2_node_756,0
graph_3_2_node_866,0
graph_3_2_node_896,1
graph_3_2_node_845,1
graph_3_2_node_838,1
graph_3_2_node_528,1
graph_3_2_node_482,1
graph_3_2_node_597,0
graph_3_2_node_366,0
graph_3_2_node_169,1
graph_3_2_node_282,1
graph_3_2_node_98,1
graph_3_2_node_189,1
graph_3_2_node_921,1
graph_3_2_node_789,0
graph_3_2_node_515,1
graph_3_2_node_839,0
graph_3_2_node_645,1
graph_3_2_node_247,1
graph_3_2_node_533,0
graph_3_2_node_295,0
graph_3_2_node_18,1
graph_3_2_node_6,1
graph_3_2_node_797,1
graph_3_2_node_140,1
graph_3_2_node_941,0
graph_3_2_node_925,1
graph_3_2_node_80,0
graph_3_2_node_284,1
graph_3_2_node_642,0
graph_3_2_node_710,0
graph_3_2_node_833,0
graph_3_2_node_77,0
graph_3_2_node_124,0
graph_3_2_node_595,1
graph_3_2_node_310,1
graph_3_2_node_606,0
graph_3_2_node_114,0
graph_3_2_node_221,0
graph_3_2_node_834,0
graph_3_2_node_172,1
graph_3_2_node_36,0
graph_3_2_node_568,1
graph_3_2_node_524,0
graph_3_2_node_412,1
graph_3_2_node_747,1
graph_3_2_node_82,0
graph_3_2_node_639,1
graph_3_2_node_39,0
graph_3_2_node_946,1
graph_3_2_node_275,1
graph_3_2_node_443,0
graph_3_2_node_410,1
graph_3_2_node_724,0
graph_3_2_node_504,0
graph_3_2_node_46,1
graph_3_2_node_382,1
graph_3_2_node_772,1
graph_3_2_node_641,1
graph_3_2_node_885,1
graph_3_2_node_909,1
graph_3_2_node_919,0
graph_3_2_node_240,0
graph_3_2_node_893,1
graph_3_2_node_319,0
graph_3_2_node_497,0
graph_3_2_node_636,0
graph_3_2_node_769,1
graph_3_2_node_843,0
graph_3_2_node_792,1
graph_3_2_node_984,1
graph_3_2_node_397,1
graph_3_2_node_572,0
graph_3_2_node_601,1
graph_3_2_node_887,1
graph_3_2_node_602,1
graph_3_2_node_874,0
graph_3_2_node_485,1
graph_3_2_node_788,0
graph_3_2_node_652,1
graph_3_2_node_37,1
graph_3_2_node_576,1
graph_3_2_node_873,1
graph_3_2_node_758,0
graph_3_2_node_333,1
graph_3_2_node_650,0
graph_3_2_node_125,1
graph_3_2_node_837,0
graph_3_2_node_67,1
graph_3_2_node_871,0
graph_3_2_node_182,1
graph_3_2_node_676,1
graph_3_2_node_139,1
graph_3_2_node_392,1
graph_3_2_node_177,1
graph_3_2_node_741,1
graph_3_2_node_500,0
graph_3_2_node_691,1
graph_3_2_node_380,0
graph_3_2_node_507,0
graph_3_2_node_197,1
graph_3_2_node_854,0
graph_3_2_node_902,1
graph_3_2_node_514,1
graph_3_2_node_47,0
graph_3_2_node_360,1
graph_3_2_node_587,1
graph_3_2_node_290,0
graph_3_2_node_631,1
graph_3_2_node_716,0
graph_3_2_node_230,1
graph_3_2_node_835,1
graph_3_2_node_647,0
graph_3_2_node_424,0
graph_3_2_node_538,0
graph_3_2_node_115,0
graph_3_2_node_385,1
graph_3_2_node_578,1
graph_3_2_node_52,1
graph_3_2_node_945,1
graph_3_2_node_598,1
graph_3_2_node_131,1
graph_3_2_node_820,1
graph_3_2_node_884,1
graph_3_2_node_591,1
graph_3_2_node_229,0
graph_3_2_node_607,0
graph_3_2_node_870,0
graph_3_2_node_794,1
graph_3_2_node_905,0
graph_3_2_node_918,0
graph_3_2_node_109,1
graph_3_2_node_2,1
graph_3_2_node_287,1
graph_3_2_node_205,1
graph_3_2_node_774,1
graph_3_2_node_799,0
graph_3_2_node_415,1
graph_3_2_node_565,1
graph_3_2_node_668,1
graph_3_2_node_476,0
graph_3_2_node_437,1
graph_3_2_node_828,1
graph_3_2_node_988,1
graph_3_2_node_904,1
graph_3_2_node_209,1
graph_3_2_node_492,1
graph_3_2_node_824,1
graph_3_2_node_40,1
graph_3_2_node_226,0
graph_3_2_node_161,0
graph_3_2_node_793,0
graph_3_2_node_393,1
graph_3_2_node_107,1
graph_3_2_node_857,1
graph_3_2_node_20,1
graph_3_2_node_237,1
graph_3_2_node_473,0
graph_3_2_node_466,0
graph_3_2_node_175,1
graph_3_2_node_961,1
graph_3_2_node_525,1
graph_3_2_node_108,0
graph_3_2_node_932,0
graph_3_2_node_444,0
graph_3_2_node_78,0
graph_3_2_node_53,1
graph_3_2_node_690,1
graph_3_2_node_252,0
graph_3_2_node_70,1
graph_3_2_node_744,0
graph_3_2_node_292,1
graph_3_2_node_637,0
graph_3_2_node_956,0
graph_3_2_node_99,1
graph_3_2_node_173,0
graph_3_2_node_739,1
graph_3_2_node_420,1
graph_3_2_node_765,1
graph_3_2_node_549,1
graph_3_2_node_810,1
graph_3_2_node_470,1
graph_3_2_node_84,0
graph_3_2_node_61,1
graph_3_2_node_312,1
graph_3_2_node_809,0
graph_3_2_node_646,1
graph_3_2_node_879,0
graph_3_2_node_947,0
graph_3_2_node_336,0
graph_3_2_node_454,1
graph_3_2_node_800,0
graph_3_2_node_433,0
graph_3_2_node_332,1
graph_3_2_node_649,0
graph_3_2_node_582,1
graph_3_2_node_9,0
graph_3_2_node_484,1
graph_3_2_node_656,1
graph_3_2_node_715,1
graph_3_2_node_790,1
graph_3_2_node_157,1
graph_3_2_node_986,1
graph_3_2_node_513,1
graph_3_2_node_920,1
graph_3_2_node_441,1
graph_3_2_node_830,1
graph_3_2_node_245,1
graph_3_2_node_936,1
graph_3_2_node_560,0
graph_3_2_node_551,0
graph_3_2_node_633,1
graph_3_2_node_638,1
graph_3_2_node_776,0
graph_3_2_node_327,1
graph_3_2_node_856,1
graph_3_2_node_11,0
graph_3_2_node_416,1
graph_3_2_node_384,1
graph_3_2_node_486,1
graph_3_2_node_101,0
graph_3_2_node_255,1
graph_3_2_node_781,1
graph_3_2_node_503,1
graph_3_2_node_734,1
graph_3_2_node_626,1
graph_3_2_node_917,1
graph_3_2_node_447,1
graph_3_2_node_219,1
graph_3_2_node_812,0
graph_3_2_node_426,1
graph_3_2_node_498,1
graph_3_2_node_146,1
graph_3_2_node_266,0
graph_3_2_node_931,1
graph_3_2_node_955,0
graph_3_2_node_523,0
graph_3_2_node_19,1
graph_3_2_node_200,0
graph_3_2_node_505,0
graph_3_2_node_158,1
graph_3_2_node_138,1
graph_3_2_node_409,1
graph_3_2_node_3,0
graph_3_2_node_922,0
graph_3_2_node_700,1
graph_3_2_node_735,0
graph_3_2_node_457,1
graph_3_2_node_496,1
graph_3_2_node_128,0
graph_3_2_node_487,1
graph_3_2_node_488,1
graph_3_2_node_232,1
graph_3_2_node_755,1
graph_3_2_node_911,1
graph_3_2_node_112,1
graph_3_2_node_584,1
graph_3_2_node_660,0
graph_3_2_node_999,0
graph_3_2_node_483,0
graph_3_2_node_526,1
graph_3_2_node_979,1
graph_3_2_node_644,1
graph_3_2_node_480,1
graph_3_2_node_675,0
graph_3_2_node_777,0
graph_3_2_node_529,1
graph_3_2_node_374,1
graph_3_2_node_550,1
graph_3_2_node_136,1
graph_3_2_node_187,0
graph_3_2_node_5,0
graph_3_2_node_83,1
graph_3_2_node_225,1
graph_3_2_node_548,1
graph_3_2_node_573,1
graph_3_2_node_164,0
graph_3_2_node_962,1
graph_3_2_node_501,1
graph_3_2_node_542,0
graph_3_2_node_862,1
graph_3_2_node_760,0
graph_3_2_node_152,1
graph_3_2_node_894,1
graph_3_2_node_176,1
graph_3_2_node_545,1
graph_3_2_node_960,1
graph_3_2_node_10,0
graph_3_2_node_620,0
graph_3_2_node_900,0
graph_3_2_node_357,1
graph_3_2_node_817,0
graph_3_2_node_970,0
graph_3_2_node_853,1
graph_3_2_node_537,0
graph_3_2_node_96,1
graph_3_2_node_88,1
graph_3_2_node_713,1
graph_3_2_node_512,0
graph_3_2_node_301,1
graph_3_2_node_345,0
graph_3_2_node_123,1
graph_3_2_node_206,0
graph_3_2_node_673,0
graph_3_2_node_458,0
graph_3_2_node_196,1
graph_3_2_node_400,1
graph_3_2_node_654,1
graph_3_2_node_728,1
graph_3_2_node_510,1
graph_3_2_node_322,0
graph_3_2_node_516,0
graph_3_2_node_840,0
graph_3_2_node_395,0
graph_3_2_node_147,0
graph_3_2_node_408,1
graph_3_2_node_906,1
graph_3_2_node_4,1
graph_3_2_node_901,0
graph_3_2_node_933,0
graph_3_2_node_655,1
graph_3_2_node_379,1
graph_3_2_node_272,1
graph_3_2_node_571,0
graph_3_2_node_474,1
graph_3_2_node_188,1
graph_3_2_node_566,0
graph_3_2_node_303,1
graph_3_2_node_563,1
graph_3_2_node_217,1
graph_3_2_node_842,1
graph_3_2_node_348,1
graph_3_2_node_378,0
graph_3_2_node_723,1
graph_3_2_node_159,0
graph_3_2_node_129,1
graph_3_2_node_59,0
graph_3_2_node_130,1
graph_3_2_node_404,1
graph_3_2_node_30,0
graph_3_2_node_190,0
graph_3_2_node_942,0
graph_3_2_node_564,0
graph_3_2_node_640,1
graph_3_2_node_671,1
graph_3_2_node_281,1
graph_3_2_node_827,0
graph_3_2_node_371,0
graph_3_2_node_499,1
graph_3_2_node_102,1
graph_3_2_node_460,1
graph_3_2_node_634,0
graph_3_2_node_632,0
graph_3_2_node_819,0
graph_3_2_node_978,0
graph_3_2_node_907,1
graph_3_2_node_785,1
graph_3_2_node_771,1
graph_3_2_node_851,0
graph_3_2_node_796,1
graph_3_2_node_309,1
graph_3_2_node_243,0
graph_3_2_node_604,1
graph_3_2_node_65,1
graph_3_2_node_664,1
graph_3_2_node_742,1
graph_3_2_node_250,0
graph_3_2_node_422,1
graph_3_2_node_91,1
graph_3_2_node_775,1
graph_3_2_node_701,1
graph_3_2_node_865,1
graph_3_2_node_743,1
graph_3_2_node_518,1
graph_3_2_node_369,0
graph_3_2_node_974,1
graph_3_2_node_349,0
graph_3_2_node_347,1
graph_3_2_node_883,1
graph_3_2_node_924,0
graph_3_2_node_1,1
graph_3_2_node_145,1
graph_3_2_node_937,1
graph_3_2_node_367,1
