,Stability
graph_3_4_node_164,0
graph_3_4_node_432,1
graph_3_4_node_826,0
graph_3_4_node_852,0
graph_3_4_node_83,1
graph_3_4_node_201,1
graph_3_4_node_464,1
graph_3_4_node_104,1
graph_3_4_node_835,0
graph_3_4_node_749,0
graph_3_4_node_829,0
graph_3_4_node_465,0
graph_3_4_node_174,1
graph_3_4_node_780,1
graph_3_4_node_182,1
graph_3_4_node_959,0
graph_3_4_node_936,1
graph_3_4_node_562,0
graph_3_4_node_268,1
graph_3_4_node_1,1
graph_3_4_node_885,1
graph_3_4_node_652,1
graph_3_4_node_814,1
graph_3_4_node_143,1
graph_3_4_node_239,1
graph_3_4_node_491,1
graph_3_4_node_793,0
graph_3_4_node_373,0
graph_3_4_node_218,0
graph_3_4_node_327,0
graph_3_4_node_338,1
graph_3_4_node_458,0
graph_3_4_node_713,1
graph_3_4_node_566,0
graph_3_4_node_528,1
graph_3_4_node_316,0
graph_3_4_node_782,0
graph_3_4_node_961,1
graph_3_4_node_131,1
graph_3_4_node_59,0
graph_3_4_node_290,0
graph_3_4_node_679,0
graph_3_4_node_556,1
graph_3_4_node_555,0
graph_3_4_node_309,0
graph_3_4_node_269,1
graph_3_4_node_452,0
graph_3_4_node_299,1
graph_3_4_node_15,0
graph_3_4_node_880,1
graph_3_4_node_754,1
graph_3_4_node_796,0
graph_3_4_node_60,1
graph_3_4_node_292,0
graph_3_4_node_632,0
graph_3_4_node_357,1
graph_3_4_node_302,1
graph_3_4_node_400,0
graph_3_4_node_461,0
graph_3_4_node_363,0
graph_3_4_node_824,0
graph_3_4_node_630,0
graph_3_4_node_595,0
graph_3_4_node_771,1
graph_3_4_node_231,0
graph_3_4_node_365,0
graph_3_4_node_477,0
graph_3_4_node_602,1
graph_3_4_node_362,1
graph_3_4_node_88,1
graph_3_4_node_236,0
graph_3_4_node_604,1
graph_3_4_node_487,1
graph_3_4_node_497,0
graph_3_4_node_266,0
graph_3_4_node_376,1
graph_3_4_node_520,0
graph_3_4_node_751,0
graph_3_4_node_87,1
graph_3_4_node_254,0
graph_3_4_node_504,0
graph_3_4_node_637,0
graph_3_4_node_512,0
graph_3_4_node_887,0
graph_3_4_node_80,0
graph_3_4_node_631,1
graph_3_4_node_244,0
graph_3_4_node_500,0
graph_3_4_node_255,1
graph_3_4_node_963,1
graph_3_4_node_696,0
graph_3_4_node_153,1
graph_3_4_node_475,0
graph_3_4_node_815,0
graph_3_4_node_948,0
graph_3_4_node_454,1
graph_3_4_node_160,1
graph_3_4_node_584,1
graph_3_4_node_564,0
graph_3_4_node_876,0
graph_3_4_node_921,0
graph_3_4_node_861,1
graph_3_4_node_229,0
graph_3_4_node_902,1
graph_3_4_node_918,0
graph_3_4_node_559,0
graph_3_4_node_739,0
graph_3_4_node_138,1
graph_3_4_node_190,0
graph_3_4_node_917,1
graph_3_4_node_813,1
graph_3_4_node_627,0
graph_3_4_node_140,1
graph_3_4_node_594,1
graph_3_4_node_657,1
graph_3_4_node_433,0
graph_3_4_node_888,0
graph_3_4_node_797,1
graph_3_4_node_736,0
graph_3_4_node_171,0
graph_3_4_node_792,1
graph_3_4_node_872,0
graph_3_4_node_84,0
graph_3_4_node_984,1
graph_3_4_node_345,0
graph_3_4_node_927,1
graph_3_4_node_783,1
graph_3_4_node_544,0
graph_3_4_node_109,0
graph_3_4_node_209,1
graph_3_4_node_789,0
graph_3_4_node_317,1
graph_3_4_node_774,1
graph_3_4_node_72,1
graph_3_4_node_765,1
graph_3_4_node_931,1
graph_3_4_node_694,0
graph_3_4_node_202,0
graph_3_4_node_537,0
graph_3_4_node_560,0
graph_3_4_node_916,1
graph_3_4_node_776,0
graph_3_4_node_934,1
graph_3_4_node_291,0
graph_3_4_node_807,1
graph_3_4_node_958,0
graph_3_4_node_482,0
graph_3_4_node_859,0
graph_3_4_node_237,0
graph_3_4_node_761,0
graph_3_4_node_185,1
graph_3_4_node_210,1
graph_3_4_node_837,0
graph_3_4_node_194,0
graph_3_4_node_397,1
graph_3_4_node_23,1
graph_3_4_node_686,1
graph_3_4_node_216,1
graph_3_4_node_519,0
graph_3_4_node_640,1
graph_3_4_node_819,0
graph_3_4_node_189,0
graph_3_4_node_718,1
graph_3_4_node_726,0
graph_3_4_node_926,1
graph_3_4_node_516,0
graph_3_4_node_54,1
graph_3_4_node_483,0
graph_3_4_node_633,1
graph_3_4_node_666,1
graph_3_4_node_978,0
graph_3_4_node_786,0
graph_3_4_node_226,0
graph_3_4_node_191,1
graph_3_4_node_689,1
graph_3_4_node_69,1
graph_3_4_node_995,1
graph_3_4_node_977,0
graph_3_4_node_270,1
graph_3_4_node_981,0
graph_3_4_node_16,0
graph_3_4_node_514,1
graph_3_4_node_323,1
graph_3_4_node_687,0
graph_3_4_node_494,0
graph_3_4_node_20,1
graph_3_4_node_858,0
graph_3_4_node_614,0
graph_3_4_node_854,0
graph_3_4_node_598,1
graph_3_4_node_276,1
graph_3_4_node_90,0
graph_3_4_node_404,1
graph_3_4_node_994,1
graph_3_4_node_258,1
graph_3_4_node_468,0
graph_3_4_node_722,0
graph_3_4_node_998,1
graph_3_4_node_414,1
graph_3_4_node_727,0
graph_3_4_node_820,1
graph_3_4_node_706,0
graph_3_4_node_380,0
graph_3_4_node_217,1
graph_3_4_node_763,0
graph_3_4_node_801,1
graph_3_4_node_579,0
graph_3_4_node_175,1
graph_3_4_node_603,1
graph_3_4_node_207,1
graph_3_4_node_663,1
graph_3_4_node_992,1
graph_3_4_node_284,1
graph_3_4_node_367,1
graph_3_4_node_522,1
graph_3_4_node_106,1
graph_3_4_node_805,0
graph_3_4_node_253,1
graph_3_4_node_953,1
graph_3_4_node_180,1
graph_3_4_node_991,1
graph_3_4_node_671,0
graph_3_4_node_530,1
graph_3_4_node_615,0
graph_3_4_node_808,1
graph_3_4_node_492,1
graph_3_4_node_843,0
graph_3_4_node_485,1
graph_3_4_node_943,0
graph_3_4_node_612,1
graph_3_4_node_248,0
graph_3_4_node_448,0
graph_3_4_node_75,1
graph_3_4_node_697,1
graph_3_4_node_118,0
graph_3_4_node_748,1
graph_3_4_node_773,1
graph_3_4_node_495,0
graph_3_4_node_638,0
graph_3_4_node_273,0
graph_3_4_node_728,1
graph_3_4_node_909,1
graph_3_4_node_36,0
graph_3_4_node_187,0
graph_3_4_node_18,1
graph_3_4_node_354,0
graph_3_4_node_987,0
graph_3_4_node_427,1
graph_3_4_node_119,1
graph_3_4_node_176,0
graph_3_4_node_304,0
graph_3_4_node_204,1
graph_3_4_node_862,0
graph_3_4_node_810,1
graph_3_4_node_177,0
graph_3_4_node_161,0
graph_3_4_node_629,1
graph_3_4_node_484,0
graph_3_4_node_242,1
graph_3_4_node_227,0
graph_3_4_node_328,0
graph_3_4_node_40,1
graph_3_4_node_334,0
graph_3_4_node_668,1
graph_3_4_node_649,0
graph_3_4_node_790,1
graph_3_4_node_474,1
graph_3_4_node_557,0
graph_3_4_node_705,1
graph_3_4_node_481,0
graph_3_4_node_420,0
graph_3_4_node_165,0
graph_3_4_node_823,1
graph_3_4_node_408,0
graph_3_4_node_775,1
graph_3_4_node_144,0
graph_3_4_node_993,0
graph_3_4_node_438,1
graph_3_4_node_515,1
graph_3_4_node_866,0
graph_3_4_node_971,0
graph_3_4_node_443,0
graph_3_4_node_907,1
graph_3_4_node_930,0
graph_3_4_node_312,1
graph_3_4_node_489,0
graph_3_4_node_549,0
graph_3_4_node_67,1
graph_3_4_node_306,1
graph_3_4_node_685,0
graph_3_4_node_314,1
graph_3_4_node_982,1
graph_3_4_node_585,1
graph_3_4_node_65,0
graph_3_4_node_743,1
graph_3_4_node_57,0
graph_3_4_node_335,1
graph_3_4_node_405,1
graph_3_4_node_583,1
graph_3_4_node_167,0
graph_3_4_node_232,1
graph_3_4_node_348,0
graph_3_4_node_329,0
graph_3_4_node_764,1
graph_3_4_node_949,0
graph_3_4_node_25,0
graph_3_4_node_779,1
graph_3_4_node_741,1
graph_3_4_node_42,1
graph_3_4_node_707,0
graph_3_4_node_799,0
graph_3_4_node_928,1
graph_3_4_node_690,1
graph_3_4_node_410,1
graph_3_4_node_552,1
graph_3_4_node_798,1
graph_3_4_node_941,0
graph_3_4_node_719,0
graph_3_4_node_662,0
graph_3_4_node_480,1
graph_3_4_node_85,1
graph_3_4_node_732,1
graph_3_4_node_476,0
graph_3_4_node_699,0
graph_3_4_node_788,0
graph_3_4_node_664,1
graph_3_4_node_467,0
graph_3_4_node_496,1
graph_3_4_node_704,0
graph_3_4_node_660,0
graph_3_4_node_125,1
graph_3_4_node_89,0
graph_3_4_node_742,0
graph_3_4_node_360,1
graph_3_4_node_150,1
graph_3_4_node_587,1
graph_3_4_node_137,1
graph_3_4_node_447,1
graph_3_4_node_326,1
graph_3_4_node_353,1
graph_3_4_node_691,0
graph_3_4_node_264,1
graph_3_4_node_279,0
graph_3_4_node_620,0
graph_3_4_node_563,0
graph_3_4_node_538,0
graph_3_4_node_196,0
graph_3_4_node_26,1
graph_3_4_node_159,0
graph_3_4_node_413,1
graph_3_4_node_11,0
graph_3_4_node_869,0
graph_3_4_node_952,0
graph_3_4_node_745,0
graph_3_4_node_695,1
graph_3_4_node_351,0
graph_3_4_node_967,0
graph_3_4_node_486,0
graph_3_4_node_205,1
graph_3_4_node_576,0
graph_3_4_node_882,0
graph_3_4_node_76,0
graph_3_4_node_259,1
graph_3_4_node_462,1
graph_3_4_node_220,0
graph_3_4_node_674,0
graph_3_4_node_381,0
graph_3_4_node_311,0
graph_3_4_node_369,0
graph_3_4_node_3,0
graph_3_4_node_946,1
graph_3_4_node_70,1
graph_3_4_node_970,0
graph_3_4_node_684,0
graph_3_4_node_478,1
graph_3_4_node_337,1
graph_3_4_node_571,0
graph_3_4_node_133,1
graph_3_4_node_98,1
graph_3_4_node_424,0
graph_3_4_node_573,1
graph_3_4_node_386,1
graph_3_4_node_853,1
graph_3_4_node_388,0
graph_3_4_node_251,0
graph_3_4_node_479,1
graph_3_4_node_531,0
graph_3_4_node_646,1
graph_3_4_node_45,1
graph_3_4_node_240,0
graph_3_4_node_214,0
graph_3_4_node_419,0
graph_3_4_node_100,0
graph_3_4_node_280,0
graph_3_4_node_200,0
graph_3_4_node_658,1
graph_3_4_node_611,0
graph_3_4_node_141,1
graph_3_4_node_567,0
graph_3_4_node_298,1
graph_3_4_node_526,1
graph_3_4_node_439,1
graph_3_4_node_111,1
graph_3_4_node_113,1
graph_3_4_node_303,0
graph_3_4_node_975,0
graph_3_4_node_787,0
graph_3_4_node_682,0
graph_3_4_node_437,1
graph_3_4_node_558,0
graph_3_4_node_192,1
graph_3_4_node_102,0
graph_3_4_node_601,1
graph_3_4_node_21,1
graph_3_4_node_51,1
graph_3_4_node_152,0
graph_3_4_node_58,0
graph_3_4_node_62,0
graph_3_4_node_906,1
graph_3_4_node_954,1
graph_3_4_node_169,0
graph_3_4_node_881,1
graph_3_4_node_767,0
graph_3_4_node_257,1
graph_3_4_node_344,1
graph_3_4_node_851,0
graph_3_4_node_61,1
graph_3_4_node_896,1
graph_3_4_node_715,0
graph_3_4_node_313,1
graph_3_4_node_375,0
graph_3_4_node_24,1
graph_3_4_node_272,1
graph_3_4_node_634,0
graph_3_4_node_760,0
graph_3_4_node_758,0
graph_3_4_node_548,0
graph_3_4_node_731,1
graph_3_4_node_720,0
graph_3_4_node_390,1
graph_3_4_node_398,0
graph_3_4_node_288,0
graph_3_4_node_281,1
graph_3_4_node_435,0
graph_3_4_node_543,1
graph_3_4_node_407,1
graph_3_4_node_103,1
graph_3_4_node_752,1
graph_3_4_node_256,0
graph_3_4_node_115,0
graph_3_4_node_513,1
graph_3_4_node_747,0
graph_3_4_node_149,1
graph_3_4_node_436,1
graph_3_4_node_347,1
graph_3_4_node_127,1
graph_3_4_node_591,0
graph_3_4_node_265,1
graph_3_4_node_856,1
graph_3_4_node_924,0
graph_3_4_node_932,0
graph_3_4_node_655,0
graph_3_4_node_28,1
graph_3_4_node_79,0
graph_3_4_node_645,1
graph_3_4_node_503,1
graph_3_4_node_332,1
graph_3_4_node_93,0
graph_3_4_node_286,0
graph_3_4_node_746,0
graph_3_4_node_285,1
graph_3_4_node_415,1
graph_3_4_node_30,0
graph_3_4_node_145,0
graph_3_4_node_342,0
graph_3_4_node_355,1
graph_3_4_node_956,0
graph_3_4_node_250,0
graph_3_4_node_27,1
graph_3_4_node_904,1
graph_3_4_node_130,1
graph_3_4_node_168,0
graph_3_4_node_501,1
graph_3_4_node_95,1
graph_3_4_node_596,1
graph_3_4_node_681,0
graph_3_4_node_352,0
graph_3_4_node_979,0
graph_3_4_node_547,1
graph_3_4_node_449,0
graph_3_4_node_832,1
graph_3_4_node_867,1
graph_3_4_node_371,0
graph_3_4_node_588,1
graph_3_4_node_511,1
graph_3_4_node_385,1
graph_3_4_node_935,1
graph_3_4_node_71,0
graph_3_4_node_233,1
graph_3_4_node_860,0
graph_3_4_node_822,0
graph_3_4_node_444,0
graph_3_4_node_570,0
graph_3_4_node_744,0
graph_3_4_node_942,0
graph_3_4_node_600,1
graph_3_4_node_0,0
graph_3_4_node_875,1
graph_3_4_node_755,1
graph_3_4_node_162,0
graph_3_4_node_625,1
graph_3_4_node_322,0
graph_3_4_node_460,1
graph_3_4_node_8,1
graph_3_4_node_77,0
graph_3_4_node_818,0
graph_3_4_node_838,0
graph_3_4_node_753,0
graph_3_4_node_48,1
graph_3_4_node_781,1
graph_3_4_node_940,1
graph_3_4_node_43,0
graph_3_4_node_440,0
graph_3_4_node_94,1
graph_3_4_node_672,1
graph_3_4_node_803,0
graph_3_4_node_418,1
graph_3_4_node_976,0
graph_3_4_node_972,1
graph_3_4_node_989,0
graph_3_4_node_785,1
graph_3_4_node_518,1
graph_3_4_node_836,0
graph_3_4_node_346,1
graph_3_4_node_135,0
graph_3_4_node_2,1
graph_3_4_node_877,1
graph_3_4_node_307,1
graph_3_4_node_199,1
graph_3_4_node_105,0
graph_3_4_node_422,0
graph_3_4_node_599,1
graph_3_4_node_968,1
graph_3_4_node_561,0
graph_3_4_node_399,0
graph_3_4_node_305,1
graph_3_4_node_411,1
graph_3_4_node_990,0
graph_3_4_node_589,1
graph_3_4_node_890,1
graph_3_4_node_126,1
graph_3_4_node_364,1
graph_3_4_node_197,1
graph_3_4_node_951,1
graph_3_4_node_572,0
graph_3_4_node_670,0
graph_3_4_node_846,0
graph_3_4_node_247,1
graph_3_4_node_546,0
graph_3_4_node_124,0
graph_3_4_node_578,1
graph_3_4_node_986,1
graph_3_4_node_656,1
graph_3_4_node_553,0
graph_3_4_node_471,1
graph_3_4_node_644,1
graph_3_4_node_287,1
graph_3_4_node_277,1
graph_3_4_node_841,0
graph_3_4_node_428,1
graph_3_4_node_294,0
graph_3_4_node_319,0
graph_3_4_node_892,0
graph_3_4_node_170,0
graph_3_4_node_473,0
graph_3_4_node_391,1
graph_3_4_node_873,1
graph_3_4_node_148,0
graph_3_4_node_372,1
graph_3_4_node_132,0
graph_3_4_node_181,0
graph_3_4_node_508,0
graph_3_4_node_527,1
graph_3_4_node_678,1
graph_3_4_node_605,0
graph_3_4_node_532,1
graph_3_4_node_913,1
graph_3_4_node_910,0
graph_3_4_node_997,1
graph_3_4_node_750,0
graph_3_4_node_680,1
graph_3_4_node_434,0
graph_3_4_node_203,0
graph_3_4_node_969,0
graph_3_4_node_565,0
graph_3_4_node_442,0
graph_3_4_node_505,0
graph_3_4_node_356,0
graph_3_4_node_128,0
graph_3_4_node_980,0
graph_3_4_node_349,0
graph_3_4_node_35,1
graph_3_4_node_683,1
graph_3_4_node_318,1
graph_3_4_node_878,1
graph_3_4_node_834,0
graph_3_4_node_262,1
graph_3_4_node_692,0
graph_3_4_node_7,1
graph_3_4_node_195,0
