,Degree,Clustering Coefficient,Betweenness,Closeness,Shortest Path,Eigenvector,E In,E Out,E In Over E Out,ODF,Expansion,Cut Ratio,Conductance,Normalised Cut
node_1781,11,0.7454545454545455,7.578753962938927e-07,0.27048027329358965,3.6971272907379893,9.629345918618397e-08,9.01,1.99,4.790166666666666,0.1809090909090909,0.03756667596296472,0.0005011043437238043,0.1003683178534572,0.10037959568011692
node_978,13,0.5,4.282528510810266e-06,0.31695447409733124,3.155027241208519,2.714397226007616e-06,5.453,7.547,0.7908119047619048,0.5805384615384614,0.03929227865037726,0.0020048826563266527,0.41312248153127146,0.41316524919708664
node_794,20,0.5736842105263158,1.6032099195475897e-06,0.31541946570848306,3.170381376919267,2.1211462171557505e-06,19.003,0.997,18.886333333333337,0.049850000000000005,0.0072288991873088425,0.0002560769145740502,0.02562762762762763,0.025633278553313744
node_220,4,1.0,0.0,0.26115638339154057,3.8291233283803865,2.1465678033104068e-07,2.973,1.027,2.92,0.25675,0.025958004758012358,0.0002580735771173577,0.1492380952380952,0.14924391514480628
node_990,58,0.4337568058076225,1.4044024525583031e-05,0.3163585083046067,3.1609707776126794,3.013698668154416e-06,51.992,6.008,9.979128917378919,0.10358620689655174,0.04383334474026605,0.0015451016724093414,0.055238054594502706,0.0552721187761518
node_562,142,0.5625811607232045,2.1847289858434106e-05,0.31845425867507887,3.140168400198118,6.788992095331253e-05,140.993,1.007,140.293,0.0070915492957746495,0.0021212084902130692,0.0002827665038960625,0.003558554494649524,0.0035642700108877187
node_232,25,0.62,1.3245464993391094e-06,0.2615115601321158,3.823922734026746,1.1942645389386693e-06,24.996,0.004,24.996,0.00016,2.6893403797456675e-05,1.0282117031713477e-06,8.163265306122448e-05,8.165532609901477e-05
node_3699,14,0.9120879120879121,1.3437345161982896e-07,0.23940238335210767,4.177067855373948,6.823019198995369e-10,13.047,0.953,13.047,0.06807142857142856,0.04660063877839274,0.0002372220357755438,0.03529629629629629,0.03530169747401376
node_1339,2,1.0,0.0,0.3149765990639626,3.174839029222387,1.7944717971231702e-06,1.99,0.01,1.99,0.005,2.202594936463724e-05,2.7969706555644353e-06,0.003333333333333333,0.0033333900011522453
node_2524,44,0.8128964059196617,7.77238118947534e-07,0.283308777099558,3.5297176820208023,7.798838931341906e-08,43.917,0.083,43.917,0.0018863636363636365,0.00043715409256166746,2.1573632939335175e-05,0.0009540229885057472,0.0009544935553971142
node_4012,1,0.0,0.0,0.1839803171131766,5.435364041604755,2.912901428470978e-10,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
node_2750,79,0.6079195066536839,9.14290227428885e-06,0.2840061893374596,3.521050024764735,9.132326055308041e-08,78.013,0.987,78.013,0.012493670886075954,0.004331970673194753,0.00025898609451699227,0.006286624203821655,0.006292222202834777
node_500,99,0.41517212945784376,5.157161869564153e-05,0.319108582266477,3.1337295690936107,4.164425756850446e-06,67.901,31.099,7.237401643168308,0.3141313131313131,0.4088913156886832,0.007867330080314199,0.19754829203122778,0.19772459940723097
node_1255,47,0.42645698427382056,1.7593438292018848e-05,0.3165569143932267,3.1589895988112926,2.8506121511096836e-06,42.773,4.227,10.87796631652661,0.08993617021276594,0.030466498264015266,0.001086991991747171,0.04730358336625678,0.04732754761210309
node_792,26,0.5323076923076923,2.851191334095046e-06,0.3155673648015005,3.1688954928182267,2.3435991475412162e-06,23.03,2.97,8.382109090909093,0.11423076923076926,0.02145001680082268,0.0007636807972534503,0.060993608370177324,0.06101044264658176
node_1101,24,0.6304347826086957,1.7460084430417434e-06,0.31551804969526487,3.1693907875185734,2.536527941963427e-06,21.574,2.426,9.761019047619047,0.10108333333333332,0.06140062977152051,0.0006074837332871316,0.05382446708485854,0.05383821768998038
node_1565,51,0.4894117647058824,9.417225970024187e-05,0.2915102512272596,3.4304110946012876,5.60648080784678e-06,50.16,0.84,47.710649999999994,0.016470588235294115,0.003710376937588553,0.0002203738910622815,0.00836590363980644,0.008370666334688486
node_3992,4,1.0,0.0,0.18400546821599453,5.434621099554235,2.967847292647783e-10,3.181,0.819,3.181,0.20475,0.20036111111111107,0.000202981168898611,0.11699999999999997,0.11700464119957157
node_1436,39,0.6909581646423751,2.5905589713531303e-05,0.266306139945921,3.7550767706785537,0.0008546061838551791,35.034,3.966,8.9985,0.1016923076923077,0.05392413275053409,0.001000342031475133,0.05359351351351352,0.05361599625238294
node_2091,29,0.5517241379310345,0.0004200672096052787,0.2779077770130764,3.5983159980188213,2.585284433754393e-08,27.17,1.83,18.913183333333333,0.06310344827586206,0.014043988998223109,0.00047061162179014114,0.03285819640104646,0.03286856955854747
node_3217,66,0.5958041958041959,7.07486500692479e-06,0.2608864194340354,3.83308568598316,0.0024170765548484426,65.983,0.017,65.983,0.00025757575757575756,6.166064981949458e-05,4.517319286042369e-06,0.00012977099236641222,0.0001298673975859042
node_3138,14,0.4175824175824176,1.432715661927114e-06,0.26001287830006437,3.8459633481921744,0.0006877063574087912,12.048,1.952,6.3703,0.1394285714285714,0.019106558917695072,0.0004964902079855764,0.07558079456775108,0.07559185741418344
node_1149,235,0.41651209310783777,0.001100111178803195,0.3391852162956741,2.9482417038137694,0.0001285378034831958,233.99,1.01,232.825,0.004297872340425532,0.002124969831967019,0.00028369252633754315,0.002153609243161481,0.0021593478449824857
node_2710,68,0.47058823529411764,1.3634284124766393e-05,0.283786632932743,3.523774145616642,9.57641591433462e-08,67.642,0.358,63.691933333333324,0.005264705882352941,0.001917209988235879,9.296647660535917e-05,0.002722577497237344,0.0027246076028144364
node_3656,37,0.4924924924924925,7.193130783069241e-06,0.2397292804559487,4.171371966319961,8.249060024752447e-10,34.707,2.293,17.777128204088655,0.061972972972972974,0.045061981628628366,0.0005757507705002514,0.03292237741480437,0.032935375849102194
node_106,8,0.42857142857142855,3.6387941210384125e-07,0.2612239617026782,3.828132738979693,4.0320952926327145e-07,7.992,0.008,7.98,0.001,5.378680759491335e-05,2.0564234063426955e-06,0.0005714285714285714,0.0005714739079959132
node_4032,2,1.0,0.0,0.18398870005012075,5.435116394254582,2.9497312752978847e-10,1.907,0.093,1.907,0.0465,0.006781285487256313,2.3129479203368967e-05,0.031,0.031000527010715883
node_3867,15,0.4857142857142857,1.409789244040137e-06,0.23941657773034508,4.176820208023774,6.921068451768884e-10,13.057,1.943,7.781238095238096,0.1295333333333333,0.02516064263896748,0.0004923875960563019,0.07084248364495739,0.07085349554733968
node_110,5,1.0,0.0,0.2611732746911584,3.828875681030213,2.1574871103769868e-07,4.054,0.946,4.054,0.1892,0.10094037577904486,0.00023505756066953732,0.10511111111111114,0.10511647206905651
node_3715,5,0.5,3.0672200913221837e-07,0.23927470964683575,4.179296681525508,6.398509458209611e-10,2.583,2.417,1.2626666666666666,0.4834,0.03437188785694026,0.0006141316351621327,0.32842063492063495,0.3284343316243735
node_3175,201,0.7339303482587065,1.1615429569137655e-05,0.2631819070585935,3.799653293709757,0.08305685135432213,198.032,2.968,67.2445,0.014766169154228851,0.012378494888556904,0.0007813151642054119,0.007438383458646616,0.007455239915152696
node_912,64,0.625,5.345206682236507e-06,0.31650728954381563,3.1594848935116393,3.3286615727718706e-06,58.266,5.734,14.684349206349205,0.08959375,0.056489864795404236,0.0014583888792122687,0.04729063620525761,0.04732314921290169
node_957,169,0.4845731191885038,5.392117361725396e-05,0.3191338022603335,3.1334819217434373,7.60311551381854e-05,168.984,0.016,168.652,9.467455621301775e-05,4.0706274297346683e-05,4.388862983459901e-06,4.7637184994906775e-05,4.772802369874957e-05
node_1644,56,0.4915584415584416,2.9299808764018076e-05,0.2754058109398445,3.631005448241704,2.2619618437212654e-06,55.16,0.84,52.456399999999995,0.014999999999999996,0.003710376937588553,0.0002203738910622815,0.007608085910889651,0.00761284887582585
node_1470,70,0.7420289855072464,4.0545593657963526e-05,0.2856738592147152,3.5004952947003467,0.0033862172753993816,68.988,1.012,68.41,0.014457142857142861,0.003432148368870151,0.000270458596072291,0.007282348034615783,0.0072880872377142315
node_874,84,0.580895008605852,5.166721348031939e-06,0.31700423928403204,3.1545319465081723,3.754819260361855e-05,83.99,0.01,83.99,0.00011904761904761905,2.5298708593795264e-05,2.744715374087e-06,5.988023952095808e-05,5.993696005322356e-05
node_3941,22,0.5800865800865801,3.111493399509046e-06,0.23951598552701822,4.175086676572561,7.183795948716789e-10,18.182,3.818,5.3927,0.1735454545454545,0.1792599270971252,0.0009511554455124933,0.09539536673832584,0.09541700632265378
node_853,166,0.5036874771814531,4.879925192318115e-05,0.319588444796201,3.129024269440317,7.483570757117935e-05,165.686,0.314,165.522,0.001891566265060241,0.000669589362245614,8.799037819938724e-05,0.0009486771033598827,0.0009504597859677841
node_2512,44,0.36469344608879495,1.4264779994275546e-05,0.283308777099558,3.5297176820208023,7.205923174232471e-08,43.549,0.451,41.02099413919414,0.01025,0.001550255650333668,0.00012089516950472482,0.005533551463187555,0.005536108164265826
node_2933,107,0.42038441192029624,3.369197131976529e-05,0.2845665961945032,3.514115898959881,1.1774410642728095e-07,106.67,0.33,100.58794999999999,0.00308411214953271,0.0017779718119568186,8.566731584092074e-05,0.0015739606305644042,0.0015758327904133308
node_1524,3,0.6666666666666666,6.134440182644368e-08,0.2700822687445656,3.702575532441803,9.412326250143984e-08,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
node_2448,40,0.5525641025641026,3.4608310247234935e-06,0.28322929087465804,3.5307082714214957,6.658858850432775e-08,39.013,0.987,39.013,0.024675000000000006,0.004331970673194753,0.00025898609451699227,0.012493670886075954,0.012499266409657083
node_2980,172,0.7394260845913233,2.1236977732644794e-05,0.26268540202966434,3.8068350668647843,0.07112314453614532,169.032,2.968,57.399000000000015,0.01725581395348837,0.012378494888556904,0.0007813151642054119,0.008703520776525872,0.008720371682256868
node_3123,3,1.0,0.0,0.25982883984299593,3.8486874690440813,0.0005950446989926364,2.072,0.928,2.072,0.30933333333333324,0.12836383407914229,0.0002318345737803436,0.18560000000000001,0.18560525883319645
node_2262,16,0.5916666666666667,9.263657735226123e-07,0.2827533085918353,3.536651807825656,6.134594225846489e-08,15.956,0.044,15.848,0.00275,0.0007221770948302548,1.1150148890801425e-05,0.001499698077228667,0.0014999474482624191
node_1499,38,0.7596017069701281,3.6149528158563416e-05,0.26628857821155366,3.755324418028727,0.0008163105555166856,36.018,1.982,18.198,0.0521578947368421,0.026959067813857228,0.0004999011465798642,0.026783423423423425,0.026794659378672443
node_2292,32,0.3024193548387097,1.0282477366485671e-05,0.28307045215562565,3.5326894502228825,6.09240432174787e-08,31.203,0.797,29.549035608835606,0.02490625,0.0027379830453484865,0.00021361879503418402,0.01479930785842947,0.014803825124398632
node_848,3,1.0,0.0,0.31500117013807627,3.174591381872214,1.8144678280621933e-06,2.028,0.972,2.028,0.32399999999999995,0.006826924941664007,0.00024978729118027495,0.19440000000000004,0.1944055081744256
node_3553,41,0.5804878048780487,4.629031680936958e-06,0.23978622327790974,4.170381376919267,1.9209455322152147e-09,37.645,3.355,23.875966017316017,0.08182926829268292,0.04995110620631214,0.0008461072412008739,0.044806877675196206,0.044825896174260534
node_1039,37,0.33933933933933935,0.0007549495758214158,0.3355771628022937,2.9799405646359585,9.408540296584796e-06,21.431,15.569,2.1875120098039216,0.4207837837837838,0.03284130040564698,0.004370557545153837,0.2682033710854695,0.2682916097977918
node_2842,62,0.5145425700687467,9.414014644783434e-06,0.2836670179135933,3.525260029717682,8.935590159057891e-08,61.771,0.229,58.693,0.003693548387096774,0.0012211526632623902,5.948128389091672e-05,0.0018898523235333963,0.0018911508593137064
node_384,38,0.7610241820768137,1.1198200608472561e-06,0.3158635794743429,3.1659237246161465,2.641003963434858e-06,35.588,2.412,19.048933333333334,0.06347368421052632,0.030332583138815757,0.0006112658163637596,0.03294194501659675,0.03295561846091955
node_3244,28,0.41798941798941797,6.327247396739253e-06,0.26024748646558393,3.8424962852897475,0.0007673376684736581,23.23,4.77,6.4259025641025636,0.17035714285714287,0.04817633839258136,0.0012119327586813777,0.09487240086957906,0.09489943725274633
node_1107,189,0.4819317798041202,0.0008622883580861532,0.3378796753409756,2.9596334819217436,0.0001136630756870451,185.164,3.836,49.2425,0.020296296296296295,0.008101645757868514,0.0010766128956411877,0.01025359325650196,0.010275376128891924
node_3783,10,0.35555555555555557,1.0654938364854918e-06,0.23934562266611345,4.178058444774641,6.673781352908726e-10,6.924,3.076,2.9645357142857147,0.3076,0.035163246392585994,0.0007824490017267841,0.18946559838510302,0.189483030206553
node_1903,20,0.6157894736842106,1.0272082053996305e-06,0.17841205319665973,5.605002476473501,2.9307021470894327e-13,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
node_178,13,0.46153846153846156,1.3712597154786128e-06,0.2613084837895554,3.8268945022288263,6.04152842687691e-07,12.989,0.011,12.9635,0.0008461538461538463,7.392345463561327e-05,2.82763176847061e-06,0.0004746376811594203,0.0004747000216052344
node_1896,12,0.7424242424242424,1.5369848640026295e-07,0.1783490128527892,5.606983655274888,3.270363744561294e-13,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
node_3357,39,0.46153846153846156,7.1796697134901074e-06,0.2604321186713963,3.8397721644378406,0.0007825985951165236,36.983,2.017,19.41174567099567,0.05171794871794873,0.020868923890571215,0.0005123522795865474,0.026799626509417442,0.02681106088230086
node_3877,19,0.5614035087719298,1.4434094660057986e-06,0.23947337207923142,4.175829618623081,7.120195255248365e-10,16.898,2.102,14.349990873015873,0.11063157894736841,0.030311581796673308,0.0005330566739238181,0.06495273416264058,0.06496464714553796
node_3239,139,0.7443436555103743,1.462459629823772e-05,0.26212268743914313,3.8150074294205054,0.05747491874602362,135.037,3.963,34.47316666666667,0.028510791366906468,0.01652166737526748,0.001043285346152371,0.014462826808228272,0.014485318044810921
node_3822,2,1.0,0.0,0.2392321820013034,4.180039623576028,6.267219080886916e-10,1.857,0.143,1.857,0.0715,0.002021485321574635,3.6445643102217334e-05,0.04766666666666666,0.047667477016477104
node_290,14,0.8241758241758241,1.4907419318717998e-07,0.26132539477090344,3.826646854878653,8.147855732470287e-07,13.996,0.004,13.996,0.0002857142857142857,2.6893403797456675e-05,1.0282117031713477e-06,0.00014814814814814815,0.00014817081835892442
node_2798,12,0.8939393939393939,5.869590652394536e-08,0.2826741337066853,3.5376423972263495,5.2323405971794996e-08,11.917,0.083,11.917,0.0069166666666666664,0.00043715409256166746,2.1573632939335175e-05,0.0036086956521739133,0.0036091660483835394
node_1368,18,0.37254901960784315,8.702877216398144e-05,0.33355360978027426,2.998018821198613,4.370082163244394e-05,16.981,1.019,16.841,0.056611111111111126,0.0021459359404222217,0.0002861874556575399,0.029149885408708946,0.029155660902720155
node_3016,7,0.38095238095238093,6.441162191776585e-07,0.25989573276694344,3.847696879643388,0.0006131875873540993,4.456,2.544,2.7277333333333327,0.36342857142857143,0.3231236338162605,0.0006551480157573231,0.24423395493395492,0.24424837145657352
node_2162,76,0.4792982456140351,0.00014091281293992117,0.27863648909743305,3.588905398712234,0.007218647396773368,63.048,12.952,5.194824175824174,0.17042105263157892,0.04387800099747804,0.0034617539175072747,0.09319226358044001,0.0932657063291651
node_1215,226,0.4013765978367748,0.00013668118280842057,0.32111332007952287,3.114165428429916,9.479057866113335e-05,224.719,1.281,189.70166666666665,0.005668141592920354,0.0027128771046426134,0.0003593288910202726,0.00284346896637624,0.002850746528620217
node_2648,12,0.7727272727272727,9.541294099038792e-08,0.2826741337066853,3.5376423972263495,5.26637826866786e-08,11.917,0.083,11.917,0.0069166666666666664,0.00043715409256166746,2.1573632939335175e-05,0.0036086956521739133,0.0036091660483835394
node_1671,11,0.7636363636363637,2.5925709214478725e-07,0.27022686207588836,3.7005943536404162,2.186316153513107e-07,11.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
node_2347,95,0.4311310190369541,3.676887269467069e-05,0.28432615124630334,3.5170876671619613,1.1626633430224319e-07,94.39,0.61,88.15594047619048,0.006421052631578947,0.0032568372256901574,0.0001584304722086659,0.0033438014824238574,0.0033472614799991006
node_1198,4,0.5,1.8403320547933104e-07,0.31502574504602904,3.1743437345220404,2.110035695924048e-06,1.741,2.259,0.8870000000000001,0.56475,0.0157090122124961,0.0005933432589977703,0.4065428571428571,0.4065556583898558
node_3154,27,0.43874643874643876,5.198252803618294e-06,0.26023071470000647,3.842743932639921,0.0014387891947723436,23.117,3.883,6.1748,0.1438148148148148,0.01325062491406249,0.0010370382585769477,0.077585008912128,0.07760701815897383
node_3743,6,0.4666666666666667,2.4946723409420425e-07,0.23928888888888888,4.179049034175335,6.470205765141662e-10,4.255,1.745,2.819,0.29083333333333333,0.019469659517808866,0.0004437308750831424,0.17734545454545458,0.1773553433401017
node_1042,25,0.79,9.378616957344035e-07,0.31554270532155976,3.1691431401684,1.2346545420509162e-05,24.01,0.99,23.895,0.03960000000000001,0.0020953710685650707,0.000277734050798242,0.020212585034013606,0.020218196608938973
node_1016,105,0.6615384615384615,5.115797437272772e-06,0.31752771880160413,3.149331352154532,5.407318735866378e-05,104.99,0.01,104.99,9.523809523809524e-05,2.5298708593795264e-05,2.744715374087e-06,4.784688995215311e-05,4.790362399995722e-05
node_179,3,0.6666666666666666,6.134440182644368e-08,0.2611394942766604,3.82937097573056,2.1294201190852718e-07,2.379,0.621,2.379,0.207,0.1243508486254413,0.00015443421884769423,0.12419999999999999,0.12420351911143854
node_422,37,0.6381381381381381,3.541531844666875e-06,0.31870560378847673,3.1376919266963843,3.434480460055881e-06,29.851,7.149,13.082305079990528,0.19321621621621624,0.07688373588409829,0.0018236477957293894,0.11143045323780007,0.11147097510378838
node_3393,2,1.0,0.0,0.25981212199202164,3.8489351163942547,0.0005914305486566683,1.123,0.877,1.123,0.4385,0.006203023769121451,0.00022749469424954217,0.2923333333333333,0.292338303101052
node_73,10,0.5333333333333333,6.016664242341218e-07,0.26125776397515527,3.8276374442793464,2.5263397463559957e-07,9.036,0.964,9.017333333333331,0.09640000000000001,0.004508351892146107,0.00025210538806901754,0.050811145510835896,0.05081660878161347
node_1233,13,0.8205128205128205,1.8266045097154326e-07,0.3152470918885159,3.1721149083704803,1.988385331196221e-06,12.008,0.992,11.941333333333333,0.0763076923076923,0.007118079326494863,0.00025482508185327603,0.03978434782608696,0.039789969968850335
node_2317,13,0.5897435897435898,2.540599151785725e-06,0.2828325278419836,3.5356612184249627,7.462471904391732e-08,12.941,0.059,12.900166666666667,0.004538461538461538,0.00020158992866084192,1.5883843633088047e-05,0.0023975362318840584,0.0023978706115828628
node_493,16,0.48333333333333334,2.105881954349188e-06,0.31532094330782445,3.17137196631996,2.3213426838011492e-06,7.686,8.314,1.2771746031746034,0.519625,0.0784400290451898,0.002120307203702905,0.3641567585334978,0.3642038732036029
node_2462,7,1.0,0.0,0.2825752274317705,3.5388806339772163,4.788285503078843e-08,6.021,0.979,6.021,0.13985714285714285,0.11620435927627856,0.00024319847450737341,0.0753076923076923,0.07531324040156222
node_3274,2,1.0,0.0,0.25981212199202164,3.8489351163942547,0.0005914305486566683,1.123,0.877,1.123,0.4385,0.0060575279093369174,0.00022776839695668887,0.2923333333333333,0.292338303101052
node_1382,36,0.3492063492063492,3.0436669487134047e-05,0.3189069657242142,3.1357107478949975,4.716964909222073e-06,14.909,21.091,0.9276232245597987,0.5858611111111112,0.07555115256028501,0.005756554179565379,0.42027037585443067,0.42038989791809445
node_1024,72,0.5582942097026604,7.68083687455508e-06,0.31670588235294117,3.1575037147102525,3.3206602717879275e-05,71.99,0.01,71.99,0.0001388888888888889,2.5298708593795264e-05,2.744715374087e-06,6.993006993006993e-05,6.998678274206129e-05
node_1327,119,0.5546218487394958,1.2628921755953869e-05,0.3178776666929072,3.145864289252105,5.7620983375476224e-05,118.99,0.01,118.99,8.403361344537815e-05,2.5298708593795264e-05,2.744715374087e-06,4.219409282700422e-05,4.225083588874634e-05
node_3856,8,0.5357142857142857,2.2848797978992265e-07,0.23931725241510104,4.178553739474988,6.605249867624682e-10,6.144,1.856,3.897866666666667,0.232,0.02138304939542003,0.0004721147307588195,0.13567099567099566,0.13568151370644757
node_2964,192,0.7536540139616056,1.0939467004464005e-05,0.26302761855132883,3.8018821198613173,0.08025612611797694,191.022,0.978,191.022,0.005093749999999999,0.00409214991513573,0.0002573748003114935,0.0025535248041775455,0.0025590788768802444
node_170,46,0.4714975845410628,1.2076646755280126e-05,0.26186770428015566,3.8187221396731057,1.8442210668047116e-06,45.862,0.138,45.74733333333334,0.003,0.0007133852536869537,3.5900284311909754e-05,0.001519446845289542,0.0015202292490439687
node_3612,9,0.6111111111111112,3.4878674181320835e-07,0.23933143669985776,4.1783060921248145,6.562094148605954e-10,8.083,0.917,8.0466,0.10188888888888892,0.030921572837046073,0.00022911309189705014,0.054525533290239174,0.05453073012842215
node_2909,13,0.5,1.7851752051857243e-06,0.2826939232707925,3.537394749876176,5.777467641070545e-08,12.954,0.046,12.870083333333332,0.003538461538461539,0.0002472444671336931,1.2154103793144048e-05,0.002079064558629776,0.002079325250765078
node_3855,41,0.4426829268292683,8.568647533247813e-06,0.23978622327790974,4.170381376919267,4.001014122127323e-09,37.49,3.51,22.675256501831498,0.085609756097561,0.02924578863194553,0.0008991642094749936,0.04601867894850659,0.04603857657607874
node_2398,82,0.49262270400481784,1.4412387883429339e-05,0.2840661273302849,3.520307082714215,1.0715584779261247e-07,81.687,0.313,76.94506666666666,0.0038170731707317077,0.0016632992756966834,8.131597128556439e-05,0.0019541173483339194,0.0019558925754025835
node_1948,20,0.3368421052631579,0.0012669620087438372,0.2151763828199936,4.6473501733531455,7.763408623668124e-12,19.967,0.033,19.967,0.00165,0.00022272019777766237,8.482742892371749e-06,0.0008461538461538461,0.0008463408881135923
node_964,17,0.6985294117647058,6.144735746587268e-07,0.3153455681374463,3.171124318969787,2.1131922964543217e-06,12.186,4.814,4.633649206349206,0.28317647058823525,0.22162328237366108,0.0012136640895230363,0.1704243865210717,0.1704516688674715
node_3261,55,0.6316498316498317,3.503404994795388e-06,0.2607011427464652,3.835809806835067,0.000921722301557335,52.026,2.974,17.653,0.054072727272727286,0.04044160028219565,0.000750121589027499,0.02779404638283143,0.027810908948209534
node_3281,92,0.8279980888676541,6.615877308709335e-06,0.26132539477090344,3.826646854878653,0.040719584274012566,89.032,2.968,30.239000000000008,0.03226086956521738,0.012378494888556904,0.0007813151642054119,0.016396757938194405,0.016413593550377484
node_2982,4,1.0,0.0,0.25984555984555985,3.848439821693908,0.0006991970574391835,3.983,0.017,3.983,0.00425,6.166064981949458e-05,4.517319286042369e-06,0.002428571428571429,0.0024286677660472736
node_2547,39,0.26720647773279355,1.3916525438959534e-05,0.28320942628699675,3.530955918771669,6.942649879341197e-08,35.778,3.222,17.159326858422798,0.08261538461538463,0.008432189359649993,0.0008878041416144047,0.04698565291839306,0.0470039166050786
node_1552,38,0.5633001422475107,0.00011943275849027031,0.2888825296895121,3.4616146607231304,1.7191599689443355e-06,37.898,0.102,37.682,0.0026842105263157894,0.0004692745765280673,2.669521510130658e-05,0.0013643243243243244,0.0013649025696931393
node_3317,27,0.7749287749287749,3.995361331940395e-07,0.26023071470000647,3.842743932639921,0.0007321737695498656,26.01,0.99,26.01,0.036666666666666674,0.013476535345518794,0.00024968070413222974,0.01867924528301887,0.018684856987106344
node_3785,13,0.6923076923076923,4.012454431184245e-07,0.23938819065686506,4.177315502724121,6.954014691226815e-10,12.007,0.993,11.865616666666666,0.07638461538461536,0.019069189914747823,0.0002492265734370823,0.04015776021080369,0.04016338800428983
node_2418,36,0.37936507936507935,6.126842942532522e-06,0.2831498492391838,3.531698860822189,6.3412936805359e-08,35.013,0.987,35.013,0.027416666666666673,0.004331970673194753,0.00025898609451699227,0.013901408450704228,0.01390700372051868
